Time    PM2.5    PM10    O3    CO    SO2    NO2 
2024010100  168.0  212.0  48.0  1.3  4.0  46.0 
2024010101  153.0  202.0  47.0  1.3  4.0  40.0 
2024010102  168.0  219.0  39.0  1.3  4.0  44.0 
2024010103  158.0  207.0  22.0  1.3  4.0  55.0 
2024010104  141.0  195.0  19.0  1.3  4.0  57.0 
2024010105  119.0  178.0  25.0  1.2  4.0  47.0 
2024010106  114.0  153.0  28.0  1.1  3.0  39.0 
2024010107  107.0  149.0  22.0  1.0  3.0  42.0 
2024010108  102.0  146.0  19.0  1.0  4.0  45.0 
2024010109  107.0  136.0  27.0  0.9  5.0  40.0 
2024010110  78.0  132.0  44.0  0.8  6.0  33.0 
2024010111  70.0  110.0  57.0  0.8  6.0  29.0 
2024010112  53.0  88.0  -999.0  0.7  5.0  22.0 
2024010113  46.0  85.0  -999.0  -999.0  5.0  20.0 
2024010114  56.0  83.0  80.0  0.6  -999.0  -999.0 
2024010115  56.0  88.0  83.0  0.6  4.0  7.0 
2024010116  46.0  90.0  81.0  0.6  4.0  10.0 
2024010117  46.0  88.0  80.0  0.6  4.0  13.0 
2024010118  58.0  90.0  72.0  0.7  4.0  20.0 
2024010119  58.0  95.0  59.0  0.7  3.0  28.0 
2024010120  63.0  119.0  48.0  0.7  3.0  31.0 
2024010121  83.0  124.0  42.0  0.7  3.0  32.0 
2024010122  85.0  127.0  34.0  0.8  4.0  36.0 
2024010123  80.0  124.0  34.0  0.8  3.0  32.0 
2024010200  88.0  117.0  14.0  0.9  3.0  48.0 
2024010201  70.0  112.0  18.0  0.9  3.0  48.0 
2024010202  73.0  105.0  24.0  0.8  3.0  33.0 
2024010203  70.0  105.0  23.0  0.8  3.0  29.0 
2024010204  66.0  95.0  8.0  0.8  2.0  38.0 
2024010205  63.0  107.0  -999.0  0.8  4.0  58.0 
2024010206  66.0  107.0  -999.0  0.8  4.0  56.0 
2024010207  63.0  105.0  -999.0  0.9  4.0  54.0 
2024010208  66.0  107.0  3.0  1.0  5.0  54.0 
2024010209  75.0  122.0  10.0  1.0  6.0  53.0 
2024010210  66.0  107.0  23.0  1.0  6.0  45.0 
2024010211  68.0  107.0  31.0  1.0  6.0  44.0 
2024010212  70.0  110.0  43.0  0.9  7.0  41.0 
2024010213  80.0  124.0  31.0  0.9  8.0  64.0 
2024010214  83.0  124.0  60.0  0.9  8.0  49.0 
2024010215  75.0  124.0  52.0  0.9  7.0  50.0 
2024010216  78.0  112.0  44.0  0.9  7.0  51.0 
2024010217  78.0  105.0  25.0  0.9  4.0  52.0 
2024010218  73.0  90.0  24.0  1.0  4.0  46.0 
2024010219  78.0  85.0  29.0  1.0  3.0  42.0 
2024010220  53.0  58.0  35.0  0.8  3.0  38.0 
2024010221  53.0  56.0  23.0  0.8  3.0  49.0 
2024010222  48.0  51.0  20.0  0.8  3.0  50.0 
2024010223  44.0  46.0  30.0  0.8  3.0  43.0 
2024010300  46.0  48.0  22.0  1.0  3.0  45.0 
2024010301  41.0  44.0  48.0  0.8  3.0  27.0 
2024010302  46.0  51.0  41.0  0.7  2.0  25.0 
2024010303  51.0  58.0  39.0  0.9  3.0  26.0 
2024010304  48.0  56.0  48.0  1.1  3.0  19.0 
2024010305  46.0  53.0  52.0  1.0  3.0  18.0 
2024010306  44.0  56.0  56.0  0.7  3.0  15.0 
2024010307  46.0  61.0  51.0  0.7  2.0  18.0 
2024010308  46.0  58.0  50.0  0.7  2.0  18.0 
2024010309  46.0  58.0  48.0  0.7  2.0  25.0 
2024010310  53.0  58.0  51.0  0.7  2.0  21.0 
2024010311  61.0  68.0  51.0  0.8  2.0  22.0 
2024010312  56.0  70.0  55.0  0.7  2.0  21.0 
2024010313  53.0  70.0  59.0  0.8  2.0  20.0 
2024010314  48.0  66.0  61.0  0.8  3.0  23.0 
2024010315  53.0  80.0  60.0  0.8  3.0  26.0 
2024010316  61.0  78.0  50.0  0.8  3.0  35.0 
2024010317  66.0  88.0  42.0  0.9  2.0  42.0 
2024010318  61.0  75.0  41.0  0.9  2.0  38.0 
2024010319  61.0  88.0  24.0  0.9  2.0  48.0 
2024010320  63.0  85.0  11.0  1.0  2.0  59.0 
2024010321  61.0  95.0  2.0  1.1  3.0  66.0 
2024010322  70.0  100.0  -999.0  1.1  3.0  63.0 
2024010323  58.0  102.0  -999.0  1.1  3.0  59.0 
2024010400  63.0  110.0  -999.0  1.2  4.0  64.0 
2024010401  61.0  100.0  -999.0  1.3  4.0  60.0 
2024010402  58.0  110.0  -999.0  1.5  5.0  57.0 
2024010403  58.0  110.0  -999.0  1.6  5.0  56.0 
2024010404  68.0  112.0  3.0  1.5  4.0  51.0 
2024010405  58.0  114.0  5.0  1.3  4.0  49.0 
2024010406  44.0  92.0  4.0  1.3  3.0  48.0 
2024010407  34.0  75.0  11.0  1.2  3.0  41.0 
2024010408  31.0  68.0  4.0  1.2  3.0  47.0 
2024010409  27.0  51.0  17.0  1.2  2.0  35.0 
2024010410  44.0  78.0  23.0  1.1  3.0  32.0 
2024010411  56.0  73.0  30.0  1.0  3.0  34.0 
2024010412  51.0  68.0  46.0  1.0  4.0  32.0 
2024010413  41.0  58.0  64.0  0.8  4.0  29.0 
2024010414  39.0  53.0  66.0  0.8  4.0  30.0 
2024010415  41.0  56.0  66.0  0.8  4.0  31.0 
2024010416  39.0  53.0  69.0  0.8  4.0  29.0 
2024010417  36.0  53.0  66.0  0.8  4.0  34.0 
2024010418  44.0  68.0  51.0  0.8  4.0  43.0 
2024010419  41.0  75.0  42.0  0.8  3.0  49.0 
2024010420  44.0  68.0  33.0  0.8  3.0  58.0 
2024010421  36.0  66.0  21.0  0.8  4.0  72.0 
2024010422  41.0  61.0  30.0  0.8  3.0  60.0 
2024010423  48.0  70.0  20.0  0.9  4.0  68.0 
2024010500  51.0  78.0  13.0  0.9  4.0  64.0 
2024010501  56.0  68.0  8.0  0.9  3.0  66.0 
2024010502  75.0  105.0  10.0  0.9  4.0  68.0 
2024010503  78.0  90.0  4.0  0.9  4.0  65.0 
2024010504  73.0  88.0  1.0  0.9  4.0  67.0 
2024010505  66.0  83.0  -999.0  1.0  4.0  63.0 
2024010506  75.0  83.0  -999.0  1.0  5.0  69.0 
2024010507  75.0  88.0  -999.0  1.0  5.0  64.0 
2024010508  73.0  95.0  1.0  1.1  6.0  63.0 
2024010509  85.0  117.0  4.0  1.2  7.0  64.0 
2024010510  88.0  122.0  10.0  1.2  9.0  69.0 
2024010511  80.0  107.0  16.0  1.2  10.0  72.0 
2024010512  58.0  85.0  34.0  1.2  13.0  66.0 
2024010513  44.0  70.0  54.0  1.0  11.0  55.0 
2024010514  46.0  66.0  58.0  1.0  11.0  55.0 
2024010515  48.0  85.0  53.0  1.0  12.0  67.0 
2024010516  34.0  66.0  59.0  0.9  14.0  57.0 
2024010517  53.0  90.0  68.0  1.0  13.0  72.0 
2024010518  58.0  88.0  50.0  0.9  9.0  78.0 
2024010519  68.0  97.0  22.0  0.9  8.0  92.0 
2024010520  78.0  110.0  10.0  1.0  7.0  102.0 
2024010521  90.0  122.0  16.0  1.1  7.0  88.0 
2024010522  88.0  119.0  8.0  1.1  6.0  91.0 
2024010523  88.0  119.0  3.0  1.2  5.0  89.0 
2024010600  88.0  122.0  -999.0  1.2  4.0  89.0 
2024010601  90.0  112.0  -999.0  1.2  4.0  84.0 
2024010602  92.0  119.0  -999.0  1.2  5.0  84.0 
2024010603  95.0  129.0  -999.0  1.2  5.0  79.0 
2024010604  105.0  153.0  -999.0  1.3  7.0  86.0 
2024010605  97.0  134.0  -999.0  1.3  7.0  77.0 
2024010606  95.0  136.0  -999.0  1.3  7.0  70.0 
2024010607  85.0  129.0  -999.0  1.3  6.0  61.0 
2024010608  80.0  117.0  -999.0  1.3  6.0  55.0 
2024010609  95.0  134.0  1.0  1.4  8.0  64.0 
2024010610  139.0  173.0  4.0  1.4  9.0  88.0 
2024010611  156.0  185.0  10.0  1.4  9.0  103.0 
2024010612  171.0  197.0  13.0  1.4  9.0  111.0 
2024010613  190.0  227.0  33.0  1.8  12.0  100.0 
2024010614  173.0  207.0  67.0  2.3  21.0  74.0 
2024010615  212.0  241.0  149.0  1.7  21.0  72.0 
2024010616  158.0  180.0  117.0  1.2  27.0  44.0 
2024010617  127.0  153.0  86.0  1.0  12.0  38.0 
2024010618  119.0  146.0  71.0  1.0  6.0  42.0 
2024010619  129.0  161.0  51.0  1.0  5.0  55.0 
2024010620  136.0  158.0  37.0  1.1  4.0  58.0 
2024010621  146.0  171.0  46.0  1.1  4.0  56.0 
2024010622  151.0  190.0  44.0  1.1  5.0  60.0 
2024010623  151.0  188.0  36.0  1.1  5.0  66.0 
2024010700  158.0  188.0  30.0  1.1  4.0  67.0 
2024010701  158.0  183.0  41.0  1.1  4.0  48.0 
2024010702  136.0  163.0  21.0  1.1  4.0  51.0 
2024010703  112.0  141.0  4.0  1.1  4.0  61.0 
2024010704  97.0  119.0  14.0  0.9  5.0  48.0 
2024010705  78.0  97.0  16.0  0.9  5.0  44.0 
2024010706  58.0  75.0  22.0  0.7  4.0  35.0 
2024010707  27.0  51.0  27.0  0.5  4.0  28.0 
2024010708  22.0  41.0  22.0  0.5  4.0  30.0 
2024010709  12.0  39.0  22.0  0.5  4.0  32.0 
2024010710  17.0  46.0  31.0  0.5  5.0  28.0 
2024010711  12.0  39.0  42.0  0.5  5.0  20.0 
2024010712  19.0  44.0  42.0  0.5  7.0  26.0 
2024010713  22.0  48.0  47.0  0.5  8.0  30.0 
2024010714  29.0  53.0  58.0  0.6  9.0  29.0 
2024010715  31.0  63.0  67.0  0.5  7.0  24.0 
2024010716  31.0  58.0  68.0  0.5  7.0  24.0 
2024010717  29.0  61.0  59.0  0.5  8.0  31.0 
2024010718  31.0  56.0  55.0  0.6  6.0  33.0 
2024010719  24.0  51.0  37.0  0.5  5.0  42.0 
2024010720  19.0  39.0  32.0  0.5  4.0  40.0 
2024010721  17.0  36.0  21.0  0.4  4.0  48.0 
2024010722  17.0  44.0  20.0  0.4  4.0  46.0 
2024010723  19.0  48.0  21.0  0.4  4.0  42.0 
2024010800  24.0  56.0  21.0  0.5  5.0  42.0 
2024010801  12.0  36.0  38.0  0.4  4.0  23.0 
2024010802  9.0  24.0  48.0  0.4  4.0  14.0 
2024010803  12.0  31.0  42.0  0.6  5.0  19.0 
2024010804  14.0  24.0  42.0  0.7  6.0  17.0 
2024010805  12.0  31.0  45.0  0.6  5.0  15.0 
2024010806  14.0  24.0  38.0  0.6  4.0  19.0 
2024010807  9.0  29.0  41.0  0.6  5.0  18.0 
2024010808  9.0  24.0  36.0  0.5  4.0  23.0 
2024010809  12.0  31.0  35.0  0.5  5.0  24.0 
2024010810  12.0  29.0  35.0  0.5  4.0  26.0 
2024010811  12.0  27.0  39.0  0.5  5.0  24.0 
2024010812  14.0  34.0  38.0  0.5  5.0  26.0 
2024010813  19.0  46.0  35.0  0.5  5.0  32.0 
2024010814  14.0  41.0  42.0  0.5  5.0  30.0 
2024010815  19.0  44.0  36.0  0.5  5.0  37.0 
2024010816  19.0  44.0  34.0  0.5  5.0  40.0 
2024010817  27.0  56.0  28.0  0.6  -999.0  -999.0 
2024010818  27.0  53.0  -999.0  -999.0  4.0  54.0 
2024010819  24.0  58.0  -999.0  0.6  5.0  54.0 
2024010820  31.0  51.0  23.0  0.5  5.0  41.0 
2024010821  29.0  61.0  21.0  0.5  4.0  40.0 
2024010822  27.0  48.0  12.0  0.5  4.0  48.0 
2024010823  31.0  63.0  2.0  0.8  4.0  58.0 
2024010900  31.0  61.0  -999.0  0.6  4.0  59.0 
2024010901  39.0  53.0  -999.0  0.6  4.0  58.0 
2024010902  39.0  61.0  -999.0  0.6  4.0  58.0 
2024010903  44.0  56.0  -999.0  0.6  4.0  53.0 
2024010904  36.0  53.0  -999.0  0.6  4.0  49.0 
2024010905  34.0  53.0  -999.0  0.6  4.0  46.0 
2024010906  34.0  53.0  -999.0  0.6  4.0  44.0 
2024010907  36.0  56.0  -999.0  0.7  5.0  49.0 
2024010908  44.0  66.0  1.0  0.8  6.0  50.0 
2024010909  58.0  88.0  3.0  1.1  9.0  53.0 
2024010910  70.0  105.0  9.0  1.2  10.0  57.0 
2024010911  75.0  105.0  17.0  1.1  10.0  58.0 
2024010912  78.0  100.0  37.0  0.9  9.0  48.0 
2024010913  73.0  88.0  45.0  0.8  9.0  45.0 
2024010914  70.0  97.0  56.0  1.0  9.0  39.0 
2024010915  78.0  97.0  88.0  0.8  6.0  21.0 
2024010916  85.0  105.0  80.0  0.9  6.0  27.0 
2024010917  102.0  124.0  78.0  1.3  9.0  36.0 
2024010918  105.0  129.0  71.0  1.3  8.0  41.0 
2024010919  119.0  139.0  65.0  1.0  6.0  39.0 
2024010920  122.0  144.0  58.0  0.9  4.0  38.0 
2024010921  117.0  136.0  50.0  0.9  4.0  36.0 
2024010922  117.0  139.0  46.0  0.9  4.0  36.0 
2024010923  117.0  139.0  23.0  1.0  4.0  47.0 
2024011000  107.0  144.0  7.0  1.0  5.0  56.0 
2024011001  100.0  129.0  2.0  1.0  4.0  58.0 
2024011002  107.0  134.0  -999.0  1.0  5.0  60.0 
2024011003  95.0  129.0  11.0  0.9  6.0  47.0 
2024011004  100.0  127.0  17.0  0.9  5.0  39.0 
2024011005  100.0  136.0  11.0  1.0  6.0  43.0 
2024011006  114.0  144.0  10.0  1.1  5.0  44.0 
2024011007  114.0  146.0  3.0  1.1  5.0  50.0 
2024011008  114.0  134.0  6.0  1.1  5.0  45.0 
2024011009  97.0  127.0  13.0  1.1  6.0  38.0 
2024011010  92.0  114.0  23.0  1.0  6.0  32.0 
2024011011  88.0  107.0  35.0  1.0  7.0  30.0 
2024011012  90.0  105.0  48.0  0.9  8.0  33.0 
2024011013  68.0  83.0  62.0  0.9  6.0  25.0 
2024011014  61.0  80.0  61.0  0.9  6.0  22.0 
2024011015  53.0  75.0  61.0  1.0  8.0  24.0 
2024011016  41.0  58.0  67.0  0.7  5.0  22.0 
2024011017  44.0  61.0  61.0  0.6  6.0  30.0 
2024011018  41.0  58.0  50.0  0.6  7.0  38.0 
2024011019  39.0  56.0  43.0  0.6  5.0  38.0 
2024011020  46.0  63.0  24.0  0.7  4.0  52.0 
2024011021  48.0  66.0  12.0  0.7  3.0  62.0 
2024011022  46.0  61.0  6.0  0.8  3.0  66.0 
2024011023  51.0  75.0  -999.0  0.9  4.0  74.0 
2024011100  41.0  70.0  -999.0  0.8  3.0  69.0 
2024011101  44.0  66.0  3.0  0.8  4.0  68.0 
2024011102  46.0  75.0  -999.0  0.7  4.0  71.0 
2024011103  46.0  61.0  -999.0  0.7  5.0  70.0 
2024011104  51.0  68.0  -999.0  0.7  4.0  68.0 
2024011105  63.0  78.0  3.0  0.8  4.0  65.0 
2024011106  85.0  110.0  11.0  0.8  4.0  56.0 
2024011107  107.0  139.0  12.0  0.9  3.0  55.0 
2024011108  112.0  149.0  7.0  0.9  4.0  58.0 
2024011109  119.0  153.0  14.0  1.0  5.0  54.0 
2024011110  119.0  161.0  30.0  1.0  5.0  48.0 
2024011111  107.0  127.0  34.0  1.0  6.0  52.0 
2024011112  90.0  117.0  44.0  1.0  6.0  50.0 
2024011113  90.0  114.0  48.0  0.9  6.0  48.0 
2024011114  68.0  92.0  69.0  0.8  6.0  35.0 
2024011115  51.0  78.0  79.0  0.7  7.0  30.0 
2024011116  51.0  85.0  76.0  0.8  8.0  35.0 
2024011117  46.0  90.0  70.0  0.8  8.0  42.0 
2024011118  46.0  88.0  50.0  0.9  8.0  59.0 
2024011119  58.0  97.0  29.0  0.9  6.0  74.0 
2024011120  63.0  110.0  13.0  0.9  5.0  92.0 
2024011121  61.0  105.0  15.0  0.9  5.0  89.0 
2024011122  63.0  102.0  31.0  0.8  6.0  68.0 
2024011123  61.0  92.0  39.0  0.9  8.0  59.0 
2024011200  51.0  83.0  52.0  1.1  13.0  44.0 
2024011201  63.0  83.0  28.0  1.0  8.0  65.0 
2024011202  56.0  88.0  26.0  1.1  9.0  65.0 
2024011203  56.0  90.0  19.0  1.1  8.0  66.0 
2024011204  58.0  80.0  9.0  1.1  7.0  75.0 
2024011205  53.0  92.0  2.0  1.1  6.0  81.0 
2024011206  61.0  85.0  -999.0  1.1  6.0  82.0 
2024011207  61.0  90.0  -999.0  1.2  7.0  83.0 
2024011208  61.0  92.0  2.0  1.2  8.0  82.0 
2024011209  68.0  107.0  5.0  1.3  10.0  82.0 
2024011210  70.0  105.0  14.0  1.4  13.0  78.0 
2024011211  61.0  107.0  28.0  1.3  16.0  69.0 
2024011212  53.0  88.0  58.0  1.1  16.0  51.0 
2024011213  48.0  80.0  81.0  0.9  14.0  36.0 
2024011214  48.0  78.0  95.0  0.7  11.0  25.0 
2024011215  48.0  73.0  94.0  0.7  10.0  29.0 
2024011216  48.0  73.0  103.0  0.7  9.0  25.0 
2024011217  39.0  70.0  97.0  0.7  7.0  32.0 
2024011218  46.0  75.0  78.0  0.7  6.0  51.0 
2024011219  58.0  97.0  39.0  1.0  6.0  78.0 
2024011220  68.0  102.0  4.0  1.2  6.0  118.0 
2024011221  58.0  95.0  12.0  1.1  4.0  92.0 
2024011222  63.0  92.0  7.0  1.1  4.0  92.0 
2024011223  58.0  105.0  3.0  1.1  4.0  92.0 
2024011300  61.0  88.0  -999.0  1.0  4.0  89.0 
2024011301  56.0  83.0  -999.0  1.0  4.0  83.0 
2024011302  56.0  78.0  -999.0  1.0  4.0  82.0 
2024011303  53.0  88.0  -999.0  1.0  4.0  82.0 
2024011304  58.0  97.0  -999.0  1.0  5.0  83.0 
2024011305  66.0  95.0  -999.0  1.0  5.0  80.0 
2024011306  63.0  102.0  -999.0  1.0  6.0  76.0 
2024011307  58.0  92.0  -999.0  1.0  5.0  66.0 
2024011308  78.0  107.0  3.0  1.0  5.0  60.0 
2024011309  92.0  114.0  5.0  1.2  7.0  74.0 
2024011310  114.0  151.0  20.0  1.3  10.0  93.0 
2024011311  114.0  149.0  45.0  1.2  11.0  85.0 
2024011312  100.0  129.0  74.0  1.1  12.0  57.0 
2024011313  66.0  92.0  103.0  1.0  12.0  30.0 
2024011314  58.0  78.0  108.0  1.0  12.0  29.0 
2024011315  46.0  70.0  118.0  0.8  10.0  23.0 
2024011316  63.0  80.0  114.0  0.9  10.0  34.0 
2024011317  61.0  80.0  108.0  0.9  10.0  39.0 
2024011318  66.0  95.0  100.0  0.9  8.0  43.0 
2024011319  70.0  107.0  104.0  0.9  8.0  36.0 
2024011320  83.0  117.0  106.0  0.8  9.0  36.0 
2024011321  105.0  151.0  91.0  0.8  10.0  48.0 
2024011322  107.0  151.0  90.0  0.9  11.0  49.0 
2024011323  105.0  141.0  86.0  0.8  10.0  48.0 
2024011400  100.0  127.0  82.0  0.8  9.0  44.0 
2024011401  80.0  110.0  87.0  0.7  9.0  36.0 
2024011402  78.0  102.0  82.0  0.7  8.0  37.0 
2024011403  75.0  105.0  71.0  0.7  7.0  41.0 
2024011404  78.0  114.0  79.0  0.7  9.0  38.0 
2024011405  83.0  117.0  75.0  0.8  9.0  37.0 
2024011406  92.0  119.0  67.0  0.8  8.0  38.0 
2024011407  95.0  122.0  56.0  0.8  8.0  44.0 
2024011408  88.0  117.0  48.0  0.8  8.0  54.0 
2024011409  90.0  124.0  44.0  0.9  8.0  61.0 
2024011410  92.0  119.0  43.0  1.0  11.0  65.0 
2024011411  88.0  129.0  33.0  1.1  12.0  80.0 
2024011412  73.0  110.0  40.0  1.0  12.0  74.0 
2024011413  70.0  110.0  43.0  1.3  19.0  67.0 
2024011414  83.0  117.0  52.0  1.1  14.0  51.0 
2024011415  119.0  163.0  43.0  1.0  9.0  53.0 
2024011416  183.0  205.0  64.0  1.3  7.0  42.0 
2024011417  195.0  229.0  62.0  1.5  4.0  31.0 
2024011418  132.0  156.0  53.0  1.4  3.0  27.0 
2024011419  88.0  105.0  49.0  1.3  3.0  23.0 
2024011420  80.0  92.0  51.0  1.1  3.0  21.0 
2024011421  63.0  88.0  50.0  0.8  3.0  17.0 
2024011422  41.0  73.0  48.0  0.6  3.0  15.0 
2024011423  34.0  68.0  46.0  0.5  3.0  16.0 
2024011500  24.0  48.0  47.0  0.4  3.0  14.0 
2024011501  12.0  44.0  52.0  0.4  2.0  11.0 
2024011502  9.0  31.0  51.0  0.3  2.0  11.0 
2024011503  5.0  34.0  51.0  0.3  2.0  10.0 
2024011504  7.0  31.0  49.0  0.3  2.0  10.0 
2024011505  7.0  29.0  44.0  0.3  2.0  13.0 
2024011506  7.0  24.0  40.0  0.3  2.0  15.0 
2024011507  7.0  24.0  43.0  0.3  2.0  16.0 
2024011508  5.0  29.0  40.0  0.4  3.0  19.0 
2024011509  7.0  39.0  40.0  0.4  3.0  23.0 
2024011510  7.0  36.0  50.0  0.4  4.0  16.0 
2024011511  7.0  41.0  55.0  0.4  4.0  15.0 
2024011512  12.0  41.0  53.0  0.5  5.0  20.0 
2024011513  14.0  39.0  55.0  0.5  5.0  24.0 
2024011514  14.0  34.0  56.0  0.5  5.0  25.0 
2024011515  9.0  41.0  57.0  0.4  5.0  25.0 
2024011516  14.0  39.0  57.0  0.4  -999.0  -999.0 
2024011517  27.0  61.0  49.0  -999.0  5.0  32.0 
2024011518  17.0  39.0  -999.0  0.5  5.0  40.0 
2024011519  12.0  51.0  31.0  0.4  5.0  40.0 
2024011520  19.0  58.0  17.0  0.5  4.0  56.0 
2024011521  22.0  68.0  12.0  0.5  4.0  60.0 
2024011522  24.0  61.0  22.0  0.5  3.0  47.0 
2024011523  24.0  56.0  19.0  0.5  3.0  48.0 
2024011600  22.0  51.0  29.0  0.4  3.0  36.0 
2024011601  12.0  34.0  41.0  0.4  3.0  22.0 
2024011602  14.0  24.0  49.0  0.4  3.0  15.0 
2024011603  9.0  27.0  44.0  0.7  5.0  20.0 
2024011604  9.0  27.0  46.0  0.7  5.0  17.0 
2024011605  7.0  29.0  53.0  0.6  4.0  13.0 
2024011606  5.0  22.0  60.0  0.5  4.0  9.0 
2024011607  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2024011608  2.0  29.0  57.0  0.6  5.0  9.0 
2024011609  2.0  31.0  57.0  0.5  5.0  10.0 
2024011610  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2024011611  7.0  34.0  59.0  0.5  4.0  13.0 
2024011612  7.0  41.0  59.0  0.5  4.0  15.0 
2024011613  7.0  36.0  60.0  0.4  4.0  16.0 
2024011614  7.0  36.0  60.0  0.3  3.0  17.0 
2024011615  9.0  36.0  56.0  0.4  3.0  21.0 
2024011616  7.0  39.0  53.0  0.4  3.0  26.0 
2024011617  5.0  31.0  56.0  0.4  3.0  23.0 
2024011618  7.0  31.0  54.0  0.4  3.0  26.0 
2024011619  9.0  34.0  55.0  0.4  3.0  25.0 
2024011620  7.0  31.0  48.0  0.4  3.0  26.0 
2024011621  9.0  34.0  49.0  0.4  3.0  24.0 
2024011622  9.0  29.0  50.0  0.4  3.0  22.0 
2024011623  7.0  24.0  46.0  0.4  3.0  24.0 
2024011700  5.0  31.0  51.0  0.4  4.0  20.0 
2024011701  2.0  19.0  48.0  0.4  4.0  20.0 
2024011702  5.0  29.0  44.0  0.4  4.0  21.0 
2024011703  5.0  24.0  40.0  0.4  4.0  22.0 
2024011704  7.0  29.0  35.0  0.4  4.0  25.0 
2024011705  7.0  31.0  32.0  0.4  4.0  25.0 
2024011706  9.0  29.0  29.0  0.4  4.0  26.0 
2024011707  12.0  31.0  22.0  0.4  4.0  31.0 
2024011708  9.0  36.0  8.0  0.5  4.0  46.0 
2024011709  17.0  48.0  4.0  0.6  4.0  54.0 
2024011710  19.0  51.0  8.0  0.6  5.0  51.0 
2024011711  22.0  48.0  10.0  0.7  6.0  45.0 
2024011712  29.0  51.0  15.0  0.7  7.0  43.0 
2024011713  36.0  53.0  17.0  0.7  6.0  42.0 
2024011714  41.0  53.0  15.0  0.6  5.0  44.0 
2024011715  51.0  56.0  16.0  0.7  5.0  43.0 
2024011716  41.0  41.0  8.0  0.7  4.0  46.0 
2024011717  34.0  44.0  3.0  0.8  4.0  48.0 
2024011718  29.0  36.0  -999.0  0.8  4.0  46.0 
2024011719  29.0  29.0  -999.0  0.7  3.0  43.0 
2024011720  24.0  -999.0  -999.0  0.7  3.0  39.0 
2024011721  14.0  14.0  -999.0  0.6  3.0  39.0 
2024011722  9.0  12.0  -999.0  0.6  3.0  37.0 
2024011723  9.0  9.0  -999.0  0.6  3.0  34.0 
2024011800  7.0  17.0  -999.0  0.6  3.0  31.0 
2024011801  7.0  -999.0  6.0  0.6  3.0  30.0 
2024011802  12.0  -999.0  2.0  0.6  3.0  29.0 
2024011803  9.0  14.0  2.0  0.7  3.0  28.0 
2024011804  7.0  12.0  1.0  0.7  3.0  27.0 
2024011805  14.0  14.0  1.0  0.7  3.0  28.0 
2024011806  22.0  34.0  3.0  0.7  3.0  28.0 
2024011807  27.0  29.0  1.0  0.7  3.0  30.0 
2024011808  31.0  36.0  2.0  0.8  3.0  29.0 
2024011809  34.0  39.0  4.0  0.8  3.0  27.0 
2024011810  27.0  29.0  6.0  0.9  3.0  26.0 
2024011811  29.0  31.0  5.0  0.9  3.0  27.0 
2024011812  34.0  36.0  4.0  0.9  3.0  29.0 
2024011813  31.0  34.0  4.0  0.9  3.0  32.0 
2024011814  14.0  19.0  6.0  0.9  3.0  31.0 
2024011815  -999.0  14.0  11.0  0.8  3.0  26.0 
2024011816  -999.0  9.0  13.0  0.7  3.0  25.0 
2024011817  2.0  5.0  13.0  0.7  3.0  28.0 
2024011818  2.0  5.0  15.0  0.6  3.0  32.0 
2024011819  2.0  14.0  31.0  0.5  3.0  23.0 
2024011820  2.0  5.0  41.0  0.4  3.0  18.0 
2024011821  -999.0  7.0  44.0  0.5  3.0  15.0 
2024011822  2.0  5.0  45.0  0.5  3.0  14.0 
2024011823  2.0  5.0  47.0  0.5  3.0  13.0 
2024011900  7.0  7.0  50.0  0.5  3.0  11.0 
2024011901  5.0  9.0  50.0  0.5  2.0  10.0 
2024011902  7.0  17.0  55.0  0.5  2.0  6.0 
2024011903  7.0  9.0  55.0  0.5  2.0  6.0 
2024011904  5.0  7.0  58.0  0.5  2.0  6.0 
2024011905  2.0  14.0  55.0  0.5  3.0  7.0 
2024011906  9.0  14.0  52.0  0.5  3.0  9.0 
2024011907  14.0  -999.0  48.0  0.5  3.0  11.0 
2024011908  14.0  17.0  42.0  0.5  3.0  15.0 
2024011909  9.0  17.0  34.0  0.6  3.0  14.0 
2024011910  12.0  19.0  33.0  0.6  3.0  16.0 
2024011911  17.0  19.0  36.0  0.6  3.0  16.0 
2024011912  12.0  22.0  37.0  0.6  3.0  18.0 
2024011913  14.0  14.0  40.0  0.6  3.0  18.0 
2024011914  12.0  17.0  43.0  0.6  3.0  18.0 
2024011915  17.0  24.0  43.0  0.7  3.0  18.0 
2024011916  29.0  29.0  43.0  0.7  2.0  20.0 
2024011917  29.0  31.0  44.0  0.8  2.0  21.0 
2024011918  29.0  36.0  39.0  0.8  2.0  22.0 
2024011919  27.0  36.0  42.0  0.7  3.0  19.0 
2024011920  31.0  34.0  39.0  0.7  2.0  17.0 
2024011921  34.0  41.0  32.0  0.7  2.0  19.0 
2024011922  29.0  36.0  26.0  0.7  3.0  20.0 
2024011923  22.0  29.0  19.0  0.7  2.0  24.0 
2024012000  19.0  19.0  18.0  0.7  2.0  25.0 
2024012001  31.0  34.0  13.0  0.7  3.0  28.0 
2024012002  44.0  51.0  8.0  1.0  3.0  33.0 
2024012003  44.0  44.0  11.0  0.9  3.0  30.0 
2024012004  51.0  61.0  13.0  0.8  3.0  26.0 
2024012005  56.0  58.0  13.0  0.7  4.0  24.0 
