Time    PM2.5    PM10    O3    CO    SO2    NO2 
2021010917  20.0  49.0  59.0  0.3  1.0  14.0 
2021010918  18.0  63.0  40.0  0.3  1.0  29.0 
2021010919  26.0  57.0  16.0  0.4  3.0  57.0 
2021010920  25.0  61.0  5.0  0.5  3.0  70.0 
2021010921  25.0  61.0  2.0  0.6  4.0  84.0 
2021010922  35.0  101.0  2.0  0.5  5.0  79.0 
2021010923  32.0  94.0  2.0  0.6  5.0  76.0 
2021011000  32.0  77.0  2.0  0.9  5.0  89.0 
2021011001  37.0  79.0  2.0  0.7  5.0  92.0 
2021011002  37.0  104.0  2.0  0.8  5.0  93.0 
2021011003  39.0  90.0  2.0  0.8  4.0  96.0 
2021011004  39.0  113.0  2.0  0.7  4.0  89.0 
2021011005  40.0  107.0  2.0  0.8  4.0  94.0 
2021011006  41.0  112.0  2.0  0.8  4.0  92.0 
2021011007  41.0  112.0  2.0  0.9  4.0  95.0 
2021011008  38.0  104.0  2.0  0.9  4.0  105.0 
2021011009  40.0  108.0  3.0  0.9  5.0  114.0 
2021011010  47.0  117.0  4.0  0.8  5.0  104.0 
2021011011  43.0  103.0  6.0  1.2  10.0  89.0 
2021011012  52.0  127.0  27.0  1.0  17.0  61.0 
2021011013  46.0  93.0  61.0  0.5  8.0  36.0 
2021011014  38.0  76.0  75.0  0.4  7.0  19.0 
2021011015  35.0  68.0  65.0  0.4  5.0  19.0 
2021011016  36.0  66.0  60.0  0.4  6.0  26.0 
2021011017  44.0  73.0  56.0  0.4  5.0  28.0 
2021011018  35.0  76.0  48.0  0.4  5.0  36.0 
2021011019  41.0  76.0  41.0  0.4  4.0  42.0 
2021011020  42.0  80.0  26.0  0.5  5.0  54.0 
2021011021  44.0  93.0  4.0  0.5  4.0  79.0 
2021011022  53.0  102.0  6.0  0.5  4.0  83.0 
2021011023  51.0  112.0  21.0  0.4  5.0  62.0 
2021011100  39.0  91.0  10.0  0.4  4.0  71.0 
2021011101  38.0  93.0  3.0  0.5  4.0  80.0 
2021011102  42.0  101.0  2.0  0.5  3.0  81.0 
2021011103  43.0  86.0  2.0  0.5  3.0  74.0 
2021011104  -999.0  88.0  2.0  0.6  3.0  81.0 
2021011105  -999.0  96.0  2.0  0.6  4.0  78.0 
2021011106  -999.0  86.0  2.0  0.6  4.0  82.0 
2021011107  -999.0  91.0  2.0  0.7  4.0  100.0 
2021011108  -999.0  97.0  2.0  0.9  4.0  107.0 
2021011109  -999.0  112.0  4.0  1.0  6.0  108.0 
2021011110  -999.0  121.0  14.0  0.7  6.0  65.0 
2021011111  -999.0  119.0  27.0  0.6  7.0  45.0 
2021011112  -999.0  116.0  43.0  0.6  5.0  33.0 
2021011113  -999.0  111.0  56.0  0.5  6.0  19.0 
2021011114  26.0  87.0  57.0  0.5  7.0  19.0 
2021011115  27.0  113.0  62.0  0.4  4.0  12.0 
2021011116  25.0  114.0  60.0  0.4  6.0  16.0 
2021011117  27.0  108.0  57.0  0.5  10.0  17.0 
2021011118  27.0  109.0  51.0  0.4  5.0  21.0 
2021011119  22.0  102.0  40.0  0.4  3.0  31.0 
2021011120  20.0  100.0  38.0  0.4  2.0  39.0 
2021011121  21.0  113.0  29.0  0.4  1.0  43.0 
2021011122  21.0  129.0  11.0  0.4  3.0  65.0 
2021011123  23.0  133.0  4.0  0.5  1.0  82.0 
2021011200  21.0  139.0  2.0  0.5  2.0  80.0 
2021011201  26.0  155.0  2.0  0.4  1.0  78.0 
2021011202  24.0  164.0  3.0  0.4  3.0  74.0 
2021011203  29.0  157.0  2.0  0.4  3.0  72.0 
2021011204  26.0  147.0  2.0  0.4  3.0  74.0 
2021011205  29.0  172.0  2.0  0.5  1.0  73.0 
2021011206  26.0  184.0  1.0  0.5  3.0  74.0 
2021011207  27.0  179.0  2.0  0.7  4.0  72.0 
2021011208  29.0  180.0  5.0  1.1  8.0  68.0 
2021011209  34.0  165.0  13.0  1.2  11.0  62.0 
2021011210  35.0  142.0  35.0  0.9  9.0  41.0 
2021011211  34.0  120.0  43.0  0.8  7.0  35.0 
2021011212  37.0  144.0  50.0  0.8  7.0  30.0 
2021011213  36.0  182.0  57.0  0.7  5.0  26.0 
2021011214  27.0  190.0  69.0  0.6  4.0  17.0 
2021011215  28.0  160.0  73.0  0.5  3.0  15.0 
2021011216  26.0  166.0  71.0  0.5  3.0  -999.0 
2021011217  31.0  173.0  62.0  0.5  2.0  22.0 
2021011218  24.0  153.0  58.0  0.5  4.0  26.0 
2021011219  32.0  153.0  60.0  0.5  3.0  18.0 
2021011220  35.0  123.0  57.0  0.4  3.0  22.0 
2021011221  33.0  129.0  53.0  0.5  4.0  22.0 
2021011222  36.0  116.0  54.0  0.5  4.0  19.0 
2021011223  30.0  107.0  51.0  0.6  5.0  19.0 
2021011300  31.0  85.0  44.0  0.8  6.0  24.0 
2021011301  30.0  85.0  35.0  1.0  8.0  30.0 
2021011302  32.0  96.0  38.0  0.9  8.0  30.0 
2021011303  29.0  92.0  42.0  0.8  6.0  25.0 
2021011304  29.0  92.0  45.0  0.9  7.0  23.0 
2021011305  30.0  99.0  45.0  1.1  10.0  24.0 
2021011306  36.0  105.0  49.0  0.6  8.0  19.0 
2021011307  28.0  90.0  56.0  0.4  3.0  15.0 
2021011308  27.0  80.0  58.0  0.4  3.0  14.0 
2021011309  27.0  87.0  40.0  0.6  3.0  35.0 
2021011310  33.0  88.0  46.0  0.8  5.0  37.0 
2021011311  30.0  99.0  62.0  1.0  7.0  24.0 
2021011312  33.0  115.0  68.0  0.9  6.0  23.0 
2021011313  21.0  96.0  78.0  0.7  5.0  14.0 
2021011314  27.0  87.0  78.0  0.6  5.0  17.0 
2021011315  26.0  98.0  84.0  0.5  4.0  16.0 
2021011316  25.0  92.0  90.0  0.4  3.0  14.0 
2021011317  23.0  93.0  81.0  0.4  1.0  20.0 
2021011318  21.0  84.0  49.0  0.6  2.0  49.0 
2021011319  33.0  99.0  40.0  0.6  3.0  60.0 
2021011320  37.0  95.0  4.0  0.8  3.0  102.0 
2021011321  39.0  121.0  3.0  1.1  4.0  108.0 
2021011322  49.0  123.0  3.0  1.0  4.0  106.0 
2021011323  51.0  121.0  2.0  1.0  4.0  102.0 
2021011400  48.0  111.0  3.0  1.0  4.0  99.0 
2021011401  48.0  111.0  2.0  1.1  3.0  91.0 
2021011402  44.0  108.0  3.0  1.1  4.0  92.0 
2021011403  49.0  131.0  2.0  1.0  6.0  86.0 
2021011404  48.0  152.0  2.0  1.0  5.0  81.0 
2021011405  48.0  136.0  2.0  1.0  5.0  87.0 
2021011406  48.0  126.0  2.0  1.2  5.0  88.0 
2021011407  52.0  111.0  2.0  1.3  5.0  88.0 
2021011408  48.0  116.0  2.0  1.4  6.0  86.0 
2021011409  56.0  122.0  5.0  1.8  7.0  87.0 
2021011410  58.0  146.0  31.0  1.1  6.0  55.0 
2021011411  45.0  94.0  31.0  0.9  5.0  71.0 
2021011412  41.0  105.0  57.0  0.6  5.0  48.0 
2021011413  35.0  93.0  74.0  0.5  4.0  35.0 
2021011414  30.0  88.0  93.0  0.4  3.0  22.0 
2021011415  27.0  74.0  102.0  0.4  2.0  15.0 
2021011416  25.0  74.0  102.0  0.4  2.0  15.0 
2021011417  21.0  71.0  86.0  0.4  2.0  25.0 
2021011418  22.0  67.0  51.0  0.4  1.0  61.0 
2021011419  25.0  98.0  32.0  0.5  1.0  84.0 
2021011420  34.0  110.0  32.0  0.8  2.0  73.0 
2021011421  42.0  114.0  27.0  0.7  4.0  82.0 
2021011422  59.0  124.0  21.0  0.9  4.0  89.0 
2021011423  54.0  121.0  9.0  0.9  4.0  101.0 
2021011500  53.0  114.0  3.0  0.9  5.0  104.0 
2021011501  59.0  116.0  4.0  0.9  5.0  104.0 
2021011502  57.0  113.0  5.0  0.9  7.0  99.0 
2021011503  57.0  106.0  3.0  0.9  8.0  100.0 
2021011504  57.0  119.0  5.0  0.8  7.0  94.0 
2021011505  62.0  106.0  3.0  0.9  8.0  94.0 
2021011506  63.0  108.0  3.0  1.0  9.0  94.0 
2021011507  64.0  117.0  3.0  1.3  13.0  94.0 
2021011508  65.0  118.0  4.0  1.4  13.0  93.0 
2021011509  62.0  120.0  6.0  1.5  12.0  96.0 
2021011510  67.0  128.0  9.0  1.7  15.0  97.0 
2021011511  69.0  140.0  21.0  1.0  12.0  80.0 
2021011512  50.0  108.0  38.0  1.0  9.0  58.0 
2021011513  56.0  122.0  60.0  0.7  9.0  47.0 
2021011514  62.0  109.0  75.0  0.7  8.0  34.0 
2021011515  69.0  117.0  73.0  0.8  9.0  32.0 
2021011516  81.0  135.0  65.0  1.1  10.0  46.0 
2021011517  91.0  168.0  62.0  1.1  10.0  47.0 
2021011518  109.0  270.0  58.0  1.1  8.0  51.0 
2021011519  118.0  311.0  54.0  1.1  8.0  44.0 
2021011520  122.0  291.0  45.0  1.1  6.0  42.0 
2021011521  120.0  279.0  40.0  1.1  5.0  35.0 
2021011522  103.0  247.0  32.0  0.9  4.0  29.0 
2021011523  76.0  258.0  28.0  0.8  2.0  25.0 
2021011600  66.0  271.0  23.0  0.8  1.0  24.0 
2021011601  65.0  224.0  15.0  1.0  2.0  27.0 
2021011602  72.0  181.0  14.0  1.0  1.0  26.0 
2021011603  77.0  158.0  22.0  0.8  1.0  15.0 
2021011604  65.0  141.0  24.0  0.9  1.0  13.0 
2021011605  54.0  123.0  28.0  0.9  1.0  8.0 
2021011606  56.0  129.0  21.0  0.8  2.0  14.0 
2021011607  54.0  141.0  19.0  0.7  1.0  18.0 
2021011608  48.0  144.0  15.0  0.6  3.0  26.0 
2021011609  49.0  138.0  30.0  0.5  3.0  17.0 
2021011610  34.0  110.0  43.0  0.4  1.0  13.0 
2021011611  28.0  79.0  52.0  0.3  1.0  -999.0 
2021011612  22.0  69.0  58.0  -999.0  -999.0  11.0 
2021011613  16.0  60.0  -999.0  -999.0  1.0  1.0 
2021011614  21.0  60.0  -999.0  0.3  2.0  7.0 
2021011615  14.0  65.0  53.0  0.4  2.0  14.0 
2021011616  20.0  59.0  53.0  0.4  3.0  16.0 
2021011617  20.0  56.0  54.0  0.3  2.0  10.0 
2021011618  21.0  52.0  47.0  0.3  1.0  15.0 
2021011619  16.0  57.0  37.0  0.3  1.0  22.0 
2021011620  21.0  69.0  30.0  0.3  1.0  26.0 
2021011621  27.0  62.0  20.0  0.3  1.0  40.0 
2021011622  24.0  74.0  23.0  0.4  1.0  38.0 
2021011623  18.0  77.0  26.0  0.4  1.0  30.0 
2021011700  16.0  61.0  24.0  0.4  1.0  33.0 
2021011701  24.0  64.0  32.0  0.4  1.0  22.0 
2021011702  23.0  57.0  31.0  0.4  1.0  15.0 
2021011703  21.0  60.0  18.0  0.4  1.0  33.0 
2021011704  19.0  60.0  7.0  0.4  2.0  50.0 
2021011705  24.0  63.0  3.0  0.4  2.0  59.0 
2021011706  20.0  63.0  2.0  0.4  2.0  61.0 
2021011707  22.0  57.0  2.0  0.5  1.0  64.0 
2021011708  21.0  53.0  3.0  0.5  1.0  58.0 
2021011709  23.0  59.0  7.0  0.6  3.0  64.0 
2021011710  22.0  71.0  15.0  0.6  4.0  53.0 
2021011711  32.0  94.0  32.0  0.6  4.0  46.0 
2021011712  34.0  86.0  50.0  0.5  2.0  32.0 
2021011713  38.0  123.0  56.0  0.6  2.0  22.0 
2021011714  42.0  128.0  60.0  0.8  4.0  26.0 
2021011715  43.0  123.0  70.0  0.6  2.0  14.0 
2021011716  40.0  116.0  72.0  0.5  2.0  14.0 
2021011717  48.0  118.0  72.0  0.5  1.0  9.0 
2021011718  46.0  137.0  73.0  0.5  2.0  7.0 
2021011719  46.0  148.0  64.0  0.6  1.0  11.0 
2021011720  39.0  137.0  46.0  0.9  2.0  29.0 
2021011721  49.0  136.0  37.0  1.0  3.0  46.0 
2021011722  55.0  130.0  52.0  0.6  2.0  26.0 
2021011723  53.0  132.0  31.0  0.7  2.0  42.0 
2021011800  54.0  129.0  3.0  1.0  3.0  93.0 
2021011801  59.0  158.0  3.0  0.9  4.0  94.0 
2021011802  63.0  161.0  4.0  0.9  5.0  91.0 
2021011803  64.0  157.0  4.0  0.7  3.0  84.0 
2021011804  57.0  142.0  2.0  0.9  1.0  86.0 
2021011805  59.0  147.0  2.0  1.3  4.0  85.0 
2021011806  59.0  146.0  2.0  1.3  5.0  84.0 
2021011807  57.0  143.0  3.0  1.2  6.0  82.0 
2021011808  55.0  136.0  6.0  1.2  7.0  76.0 
2021011809  52.0  135.0  21.0  1.3  9.0  61.0 
2021011810  50.0  121.0  28.0  1.5  11.0  56.0 
2021011811  48.0  118.0  36.0  1.6  11.0  53.0 
2021011812  44.0  119.0  56.0  1.3  4.0  38.0 
2021011813  -999.0  -999.0  71.0  0.8  3.0  20.0 
2021011814  36.0  90.0  73.0  0.5  3.0  17.0 
2021011815  39.0  82.0  73.0  0.5  4.0  23.0 
2021011816  35.0  86.0  79.0  0.5  3.0  20.0 
2021011817  35.0  71.0  72.0  0.5  3.0  24.0 
2021011818  36.0  80.0  52.0  0.6  3.0  42.0 
2021011819  35.0  83.0  20.0  0.6  2.0  80.0 
2021011820  38.0  94.0  3.0  0.7  2.0  103.0 
2021011821  50.0  121.0  10.0  0.7  2.0  97.0 
2021011822  45.0  114.0  17.0  0.8  3.0  89.0 
2021011823  46.0  109.0  18.0  0.8  5.0  86.0 
2021011900  50.0  124.0  33.0  0.7  5.0  62.0 
2021011901  57.0  108.0  42.0  0.8  5.0  44.0 
2021011902  56.0  113.0  38.0  0.9  5.0  41.0 
2021011903  66.0  124.0  5.0  1.0  7.0  94.0 
2021011904  80.0  168.0  2.0  1.1  6.0  104.0 
2021011905  81.0  152.0  19.0  1.2  5.0  77.0 
2021011906  79.0  142.0  28.0  1.2  5.0  53.0 
2021011907  76.0  137.0  22.0  1.1  5.0  61.0 
2021011908  78.0  138.0  17.0  1.2  5.0  80.0 
2021011909  79.0  144.0  32.0  1.2  5.0  70.0 
2021011910  82.0  148.0  39.0  1.1  5.0  72.0 
2021011911  73.0  154.0  51.0  1.1  5.0  67.0 
2021011912  73.0  175.0  68.0  1.0  5.0  61.0 
2021011913  80.0  179.0  86.0  0.9  4.0  54.0 
2021011914  67.0  157.0  99.0  0.8  3.0  40.0 
2021011915  59.0  169.0  93.0  0.7  3.0  37.0 
2021011916  56.0  153.0  92.0  0.7  4.0  40.0 
2021011917  57.0  150.0  88.0  0.7  3.0  48.0 
2021011918  66.0  148.0  79.0  0.7  3.0  59.0 
2021011919  69.0  151.0  82.0  0.7  3.0  51.0 
2021011920  67.0  142.0  92.0  0.7  3.0  33.0 
2021011921  59.0  134.0  91.0  0.7  2.0  26.0 
2021011922  53.0  132.0  81.0  0.6  3.0  23.0 
2021011923  42.0  109.0  74.0  0.6  3.0  20.0 
2021012000  40.0  94.0  56.0  0.6  2.0  25.0 
2021012001  33.0  80.0  41.0  0.6  2.0  34.0 
2021012002  26.0  65.0  36.0  0.5  2.0  34.0 
2021012003  21.0  61.0  36.0  0.5  1.0  30.0 
2021012004  19.0  53.0  37.0  0.5  2.0  28.0 
2021012005  21.0  52.0  31.0  0.5  2.0  30.0 
