Time    PM2.5    PM10    O3    CO    SO2    NO2 
2020010215  41.0  70.0  23.0  1.0  13.0  58.0 
2020010216  40.0  58.0  29.0  0.9  14.0  53.0 
2020010217  33.0  55.0  25.0  0.9  11.0  57.0 
2020010218  32.0  61.0  18.0  0.9  11.0  62.0 
2020010219  31.0  62.0  17.0  0.9  10.0  60.0 
2020010220  26.0  61.0  20.0  0.8  8.0  53.0 
2020010221  29.0  57.0  15.0  0.8  7.0  56.0 
2020010222  36.0  65.0  15.0  0.8  5.0  56.0 
2020010223  41.0  84.0  15.0  0.8  5.0  54.0 
2020010300  34.0  91.0  12.0  0.8  5.0  55.0 
2020010301  36.0  83.0  11.0  0.8  5.0  53.0 
2020010302  39.0  65.0  14.0  0.7  5.0  49.0 
2020010303  33.0  48.0  24.0  0.7  5.0  39.0 
2020010304  27.0  35.0  28.0  0.7  5.0  36.0 
2020010305  22.0  36.0  36.0  0.6  5.0  28.0 
2020010306  20.0  29.0  42.0  0.7  4.0  24.0 
2020010307  17.0  21.0  37.0  0.7  4.0  28.0 
2020010308  20.0  34.0  30.0  0.7  4.0  34.0 
2020010309  23.0  29.0  30.0  0.7  4.0  36.0 
2020010310  20.0  22.0  25.0  0.7  4.0  39.0 
2020010311  16.0  31.0  26.0  0.7  4.0  38.0 
2020010312  16.0  31.0  22.0  0.7  -999.0  41.0 
2020010313  18.0  35.0  -999.0  -999.0  1.0  40.0 
2020010314  19.0  28.0  21.0  0.8  3.0  -999.0 
2020010315  25.0  35.0  14.0  0.8  3.0  45.0 
2020010316  -999.0  -999.0  14.0  0.8  3.0  43.0 
2020010317  -999.0  -999.0  10.0  0.8  3.0  46.0 
2020010318  -999.0  -999.0  13.0  0.8  1.0  46.0 
2020010319  35.0  51.0  10.0  0.9  3.0  49.0 
2020010320  37.0  60.0  4.0  1.0  1.0  55.0 
2020010321  42.0  67.0  4.0  0.9  1.0  55.0 
2020010322  41.0  69.0  4.0  0.9  3.0  55.0 
2020010323  57.0  88.0  4.0  0.9  1.0  55.0 
2020010400  46.0  69.0  4.0  0.9  2.0  56.0 
2020010401  43.0  66.0  4.0  1.0  4.0  54.0 
2020010402  48.0  79.0  5.0  1.1  2.0  51.0 
2020010403  51.0  72.0  5.0  1.1  3.0  52.0 
2020010404  56.0  84.0  5.0  1.1  3.0  54.0 
2020010405  56.0  96.0  4.0  1.2  4.0  57.0 
2020010406  69.0  99.0  12.0  1.3  4.0  56.0 
2020010407  81.0  112.0  19.0  1.3  3.0  55.0 
2020010408  104.0  124.0  18.0  1.4  3.0  57.0 
2020010409  108.0  128.0  24.0  1.4  4.0  53.0 
2020010410  118.0  154.0  20.0  1.4  6.0  63.0 
2020010411  116.0  153.0  20.0  1.4  7.0  71.0 
2020010412  132.0  179.0  20.0  1.5  10.0  74.0 
2020010413  155.0  202.0  24.0  1.5  9.0  74.0 
2020010414  124.0  177.0  33.0  1.5  11.0  71.0 
2020010415  108.0  161.0  31.0  1.6  15.0  77.0 
2020010416  96.0  152.0  40.0  1.4  15.0  74.0 
2020010417  87.0  134.0  37.0  1.5  14.0  76.0 
2020010418  98.0  154.0  26.0  1.6  13.0  84.0 
2020010419  102.0  155.0  13.0  1.7  14.0  94.0 
2020010420  108.0  155.0  27.0  1.5  9.0  71.0 
2020010421  100.0  139.0  22.0  1.6  10.0  73.0 
2020010422  109.0  151.0  23.0  1.6  13.0  73.0 
2020010423  110.0  160.0  46.0  1.5  11.0  47.0 
2020010500  116.0  154.0  37.0  1.5  7.0  48.0 
2020010501  118.0  157.0  34.0  1.5  9.0  49.0 
2020010502  111.0  146.0  51.0  1.4  10.0  38.0 
2020010503  87.0  131.0  59.0  1.4  12.0  34.0 
2020010504  87.0  111.0  63.0  1.4  10.0  32.0 
2020010505  73.0  100.0  66.0  1.3  8.0  32.0 
2020010506  73.0  93.0  60.0  1.4  6.0  36.0 
2020010507  78.0  96.0  55.0  1.4  6.0  41.0 
2020010508  74.0  94.0  72.0  1.3  5.0  31.0 
2020010509  51.0  72.0  81.0  1.2  6.0  28.0 
2020010510  47.0  67.0  72.0  1.1  5.0  33.0 
2020010511  43.0  61.0  61.0  1.1  4.0  40.0 
2020010512  47.0  71.0  60.0  1.1  4.0  39.0 
2020010513  38.0  69.0  57.0  1.1  3.0  43.0 
2020010514  40.0  71.0  50.0  1.1  3.0  50.0 
2020010515  42.0  69.0  44.0  1.1  3.0  56.0 
2020010516  33.0  60.0  37.0  1.0  3.0  61.0 
2020010517  32.0  56.0  28.0  1.0  3.0  69.0 
2020010518  25.0  59.0  23.0  1.0  2.0  71.0 
2020010519  23.0  57.0  20.0  1.1  2.0  69.0 
2020010520  29.0  56.0  23.0  1.0  3.0  64.0 
2020010521  26.0  58.0  30.0  1.0  3.0  56.0 
2020010522  25.0  50.0  40.0  0.9  3.0  44.0 
2020010523  27.0  43.0  44.0  0.9  3.0  39.0 
2020010600  18.0  44.0  41.0  0.9  3.0  39.0 
2020010601  21.0  44.0  34.0  0.9  2.0  42.0 
2020010602  21.0  43.0  20.0  0.9  2.0  49.0 
2020010603  27.0  36.0  17.0  0.9  2.0  49.0 
2020010604  21.0  39.0  6.0  0.9  2.0  53.0 
2020010605  22.0  39.0  5.0  0.9  3.0  61.0 
2020010606  25.0  46.0  5.0  1.0  3.0  61.0 
2020010607  34.0  58.0  5.0  1.3  4.0  60.0 
2020010608  35.0  53.0  5.0  1.2  4.0  54.0 
2020010609  37.0  51.0  6.0  1.4  5.0  56.0 
2020010610  43.0  58.0  7.0  1.5  5.0  57.0 
2020010611  48.0  75.0  7.0  1.5  4.0  54.0 
2020010612  58.0  81.0  6.0  2.2  5.0  54.0 
2020010613  65.0  95.0  8.0  2.1  5.0  50.0 
2020010614  54.0  74.0  8.0  2.9  7.0  52.0 
2020010615  53.0  69.0  6.0  1.8  5.0  53.0 
2020010616  42.0  65.0  6.0  1.3  4.0  52.0 
2020010617  30.0  43.0  5.0  1.3  4.0  47.0 
2020010618  22.0  36.0  3.0  -999.0  3.0  47.0 
2020010619  15.0  22.0  4.0  0.8  3.0  44.0 
2020010620  11.0  14.0  4.0  0.9  2.0  44.0 
2020010621  6.0  19.0  4.0  0.9  1.0  43.0 
2020010622  6.0  18.0  4.0  0.9  1.0  44.0 
2020010623  21.0  36.0  4.0  0.8  1.0  44.0 
2020010700  17.0  40.0  4.0  0.8  2.0  42.0 
2020010701  13.0  30.0  4.0  0.8  2.0  40.0 
2020010702  13.0  19.0  4.0  0.9  2.0  38.0 
2020010703  16.0  29.0  5.0  0.9  2.0  36.0 
2020010704  15.0  24.0  5.0  1.0  1.0  41.0 
2020010705  9.0  16.0  5.0  1.1  1.0  45.0 
2020010706  7.0  9.0  5.0  1.0  2.0  46.0 
2020010707  8.0  8.0  4.0  1.1  2.0  44.0 
2020010708  16.0  18.0  4.0  1.4  2.0  45.0 
2020010709  6.0  17.0  5.0  1.8  2.0  48.0 
2020010710  2.0  13.0  6.0  1.9  3.0  49.0 
2020010711  4.0  19.0  6.0  1.7  3.0  48.0 
2020010712  2.0  9.0  8.0  1.6  2.0  47.0 
2020010713  1.0  6.0  9.0  1.6  2.0  43.0 
2020010714  1.0  8.0  13.0  1.4  2.0  36.0 
2020010715  -999.0  12.0  12.0  1.4  1.0  39.0 
2020010716  1.0  10.0  12.0  1.4  1.0  41.0 
2020010717  8.0  10.0  9.0  1.4  1.0  45.0 
2020010718  8.0  12.0  8.0  1.4  3.0  48.0 
2020010719  11.0  16.0  8.0  1.4  1.0  46.0 
2020010720  14.0  25.0  10.0  1.4  1.0  42.0 
2020010721  15.0  23.0  18.0  1.2  1.0  37.0 
2020010722  20.0  23.0  26.0  1.2  1.0  32.0 
2020010723  26.0  37.0  26.0  1.1  1.0  33.0 
2020010800  30.0  33.0  22.0  1.2  1.0  36.0 
2020010801  38.0  41.0  15.0  1.3  1.0  41.0 
2020010802  36.0  42.0  11.0  1.4  1.0  44.0 
2020010803  30.0  40.0  18.0  1.3  2.0  41.0 
2020010804  29.0  40.0  30.0  1.3  3.0  36.0 
2020010805  30.0  41.0  29.0  1.4  5.0  34.0 
2020010806  36.0  47.0  34.0  1.1  5.0  29.0 
2020010807  42.0  48.0  42.0  0.8  3.0  26.0 
2020010808  35.0  50.0  41.0  0.9  3.0  29.0 
2020010809  41.0  56.0  39.0  0.7  3.0  33.0 
2020010810  34.0  50.0  43.0  0.6  4.0  30.0 
2020010811  33.0  55.0  46.0  0.6  4.0  28.0 
2020010812  38.0  48.0  39.0  0.7  5.0  36.0 
2020010813  42.0  59.0  47.0  0.8  6.0  35.0 
2020010814  42.0  54.0  53.0  0.8  10.0  32.0 
2020010815  45.0  61.0  52.0  0.8  13.0  35.0 
2020010816  45.0  64.0  54.0  0.6  12.0  35.0 
2020010817  35.0  55.0  43.0  0.6  10.0  47.0 
2020010818  44.0  55.0  40.0  0.6  7.0  47.0 
2020010819  36.0  53.0  34.0  0.5  3.0  47.0 
2020010820  31.0  48.0  39.0  0.5  2.0  43.0 
2020010821  24.0  41.0  31.0  0.5  2.0  47.0 
2020010822  27.0  44.0  32.0  0.5  2.0  44.0 
2020010823  27.0  38.0  43.0  0.5  1.0  39.0 
2020010900  23.0  36.0  41.0  0.5  3.0  35.0 
2020010901  23.0  26.0  29.0  0.5  3.0  44.0 
2020010902  9.0  21.0  23.0  0.5  3.0  51.0 
2020010903  6.0  15.0  56.0  0.4  3.0  30.0 
2020010904  8.0  17.0  49.0  0.5  3.0  29.0 
2020010905  9.0  18.0  49.0  0.5  1.0  27.0 
2020010906  17.0  25.0  32.0  0.5  1.0  40.0 
2020010907  21.0  30.0  29.0  0.6  2.0  44.0 
2020010908  36.0  41.0  20.0  0.7  2.0  51.0 
2020010909  31.0  43.0  15.0  0.7  2.0  54.0 
2020010910  26.0  35.0  14.0  0.7  1.0  55.0 
2020010911  32.0  44.0  24.0  0.7  1.0  48.0 
2020010912  25.0  33.0  27.0  0.7  2.0  48.0 
2020010913  31.0  32.0  32.0  0.8  2.0  46.0 
2020010914  32.0  39.0  23.0  0.8  2.0  54.0 
2020010915  43.0  51.0  18.0  0.8  2.0  59.0 
2020010916  44.0  47.0  14.0  0.9  3.0  64.0 
2020010917  44.0  63.0  10.0  1.0  1.0  67.0 
2020010918  36.0  58.0  4.0  0.9  2.0  71.0 
2020010919  43.0  55.0  4.0  0.7  2.0  68.0 
2020010920  30.0  43.0  5.0  0.6  1.0  66.0 
2020010921  36.0  47.0  4.0  0.7  2.0  67.0 
2020010922  31.0  44.0  6.0  0.6  2.0  63.0 
2020010923  24.0  38.0  6.0  0.6  2.0  61.0 
2020011000  24.0  38.0  7.0  0.5  2.0  57.0 
2020011001  29.0  48.0  10.0  0.5  1.0  52.0 
2020011002  36.0  43.0  9.0  0.5  1.0  53.0 
2020011003  26.0  42.0  17.0  0.5  2.0  45.0 
2020011004  26.0  47.0  16.0  0.5  2.0  47.0 
2020011005  25.0  44.0  18.0  0.5  2.0  44.0 
2020011006  29.0  39.0  21.0  0.5  1.0  38.0 
2020011007  27.0  42.0  12.0  0.5  3.0  44.0 
2020011008  39.0  50.0  10.0  0.5  2.0  48.0 
2020011009  27.0  45.0  13.0  0.5  2.0  48.0 
2020011010  30.0  35.0  16.0  0.5  1.0  47.0 
2020011011  25.0  36.0  16.0  0.5  1.0  51.0 
2020011012  25.0  36.0  13.0  0.5  3.0  56.0 
2020011013  25.0  36.0  21.0  0.5  1.0  51.0 
2020011014  20.0  28.0  31.0  0.5  -999.0  44.0 
2020011015  12.0  20.0  31.0  -999.0  1.0  45.0 
2020011016  -999.0  -999.0  -999.0  0.5  2.0  -999.0 
2020011017  15.0  17.0  27.0  0.4  1.0  46.0 
2020011018  15.0  24.0  27.0  0.4  1.0  44.0 
2020011019  17.0  21.0  33.0  0.4  1.0  39.0 
2020011020  12.0  16.0  38.0  0.4  1.0  38.0 
2020011021  9.0  19.0  41.0  0.4  1.0  40.0 
2020011022  8.0  15.0  44.0  0.4  1.0  37.0 
2020011023  10.0  8.0  52.0  0.4  3.0  29.0 
2020011100  10.0  18.0  55.0  0.3  1.0  27.0 
2020011101  6.0  16.0  55.0  0.3  3.0  27.0 
2020011102  5.0  17.0  47.0  0.4  3.0  31.0 
2020011103  7.0  16.0  45.0  0.4  3.0  32.0 
2020011104  11.0  23.0  40.0  0.4  1.0  35.0 
2020011105  12.0  23.0  49.0  0.4  1.0  29.0 
2020011106  17.0  23.0  56.0  0.4  1.0  27.0 
2020011107  12.0  20.0  54.0  0.5  3.0  32.0 
2020011108  15.0  27.0  49.0  0.5  1.0  40.0 
2020011109  16.0  23.0  47.0  0.5  1.0  42.0 
2020011110  20.0  33.0  46.0  0.6  1.0  42.0 
2020011111  28.0  40.0  50.0  0.6  3.0  42.0 
2020011112  25.0  34.0  56.0  0.6  4.0  44.0 
2020011113  30.0  37.0  66.0  0.6  3.0  38.0 
2020011114  28.0  37.0  58.0  0.6  3.0  43.0 
2020011115  24.0  46.0  57.0  0.6  3.0  44.0 
2020011116  32.0  47.0  52.0  0.7  3.0  46.0 
2020011117  35.0  46.0  47.0  0.7  3.0  51.0 
2020011118  36.0  48.0  49.0  0.7  2.0  45.0 
2020011119  30.0  43.0  46.0  0.7  2.0  47.0 
2020011120  38.0  44.0  52.0  1.0  4.0  44.0 
2020011121  40.0  53.0  58.0  1.0  5.0  41.0 
2020011122  36.0  57.0  43.0  0.9  5.0  52.0 
2020011123  41.0  61.0  22.0  1.0  5.0  67.0 
2020011200  43.0  61.0  11.0  1.2  5.0  73.0 
2020011201  47.0  59.0  17.0  1.1  4.0  65.0 
2020011202  49.0  55.0  33.0  1.0  3.0  44.0 
2020011203  53.0  63.0  31.0  1.0  4.0  42.0 
2020011204  60.0  79.0  21.0  1.0  4.0  48.0 
2020011205  63.0  78.0  19.0  1.0  4.0  48.0 
2020011206  67.0  100.0  7.0  1.0  3.0  59.0 
2020011207  72.0  105.0  8.0  1.0  3.0  59.0 
2020011208  69.0  99.0  9.0  1.0  2.0  58.0 
2020011209  64.0  98.0  27.0  0.9  1.0  44.0 
2020011210  71.0  101.0  34.0  1.0  1.0  43.0 
2020011211  92.0  120.0  48.0  1.0  2.0  37.0 
2020011212  104.0  128.0  63.0  1.0  2.0  35.0 
2020011213  113.0  138.0  80.0  1.4  4.0  36.0 
2020011214  141.0  165.0  93.0  1.5  6.0  37.0 
2020011215  139.0  175.0  81.0  1.9  8.0  48.0 
2020011216  133.0  159.0  88.0  1.7  8.0  41.0 
2020011217  122.0  140.0  77.0  1.8  8.0  45.0 
2020011218  115.0  140.0  58.0  1.6  6.0  55.0 
2020011219  110.0  140.0  42.0  1.4  5.0  66.0 
2020011220  111.0  144.0  37.0  1.3  4.0  65.0 
2020011221  111.0  130.0  9.0  1.5  4.0  87.0 
2020011222  109.0  145.0  6.0  1.5  4.0  90.0 
2020011223  100.0  159.0  7.0  1.6  5.0  86.0 
2020011300  104.0  169.0  7.0  1.6  4.0  80.0 
2020011301  99.0  149.0  6.0  1.5  5.0  73.0 
2020011302  100.0  150.0  7.0  1.5  5.0  70.0 
2020011303  94.0  150.0  6.0  1.3  4.0  65.0 
2020011304  91.0  136.0  6.0  1.3  2.0  62.0 
2020011305  91.0  129.0  6.0  1.3  3.0  60.0 
2020011306  82.0  122.0  5.0  1.3  3.0  57.0 
2020011307  82.0  121.0  6.0  1.3  3.0  59.0 
2020011308  92.0  129.0  11.0  1.4  2.0  61.0 
2020011309  103.0  162.0  19.0  1.4  4.0  56.0 
2020011310  110.0  171.0  23.0  1.4  5.0  60.0 
2020011311  116.0  165.0  40.0  1.2  5.0  49.0 
2020011312  109.0  150.0  46.0  1.2  5.0  49.0 
2020011313  121.0  148.0  51.0  1.3  5.0  50.0 
2020011314  114.0  146.0  73.0  1.4  6.0  40.0 
2020011315  109.0  137.0  61.0  1.5  6.0  54.0 
2020011316  110.0  138.0  68.0  1.5  8.0  54.0 
2020011317  96.0  122.0  54.0  1.4  7.0  68.0 
2020011318  104.0  145.0  41.0  1.4  7.0  81.0 
2020011319  117.0  153.0  16.0  1.5  7.0  101.0 
2020011320  125.0  161.0  7.0  1.5  7.0  106.0 
2020011321  129.0  199.0  7.0  1.6  6.0  101.0 
2020011322  128.0  188.0  8.0  1.7  5.0  101.0 
2020011323  136.0  188.0  7.0  1.7  6.0  99.0 
2020011400  131.0  180.0  7.0  1.8  6.0  99.0 
2020011401  133.0  185.0  7.0  1.8  7.0  94.0 
2020011402  133.0  188.0  7.0  1.8  6.0  90.0 
2020011403  140.0  183.0  8.0  1.7  7.0  92.0 
2020011404  146.0  192.0  7.0  1.6  10.0  88.0 
2020011405  146.0  198.0  7.0  1.5  12.0  80.0 
2020011406  139.0  178.0  13.0  1.3  8.0  63.0 
2020011407  126.0  167.0  16.0  1.4  5.0  51.0 
2020011408  132.0  181.0  15.0  1.4  6.0  59.0 
2020011409  157.0  202.0  28.0  1.3  7.0  55.0 
2020011410  142.0  192.0  35.0  1.3  10.0  50.0 
2020011411  140.0  182.0  55.0  1.1  8.0  40.0 
2020011412  123.0  161.0  70.0  1.1  10.0  38.0 
2020011413  112.0  134.0  74.0  1.1  9.0  37.0 
2020011414  106.0  131.0  82.0  1.0  9.0  36.0 
2020011415  107.0  125.0  86.0  1.0  9.0  35.0 
2020011416  90.0  118.0  84.0  0.9  7.0  32.0 
2020011417  87.0  110.0  81.0  0.9  5.0  33.0 
2020011418  84.0  97.0  64.0  0.9  5.0  45.0 
2020011419  89.0  106.0  35.0  0.9  5.0  72.0 
2020011420  81.0  111.0  18.0  1.0  4.0  81.0 
2020011421  96.0  123.0  18.0  1.1  4.0  79.0 
2020011422  95.0  130.0  6.0  1.1  5.0  91.0 
2020011423  98.0  146.0  7.0  1.0  5.0  92.0 
2020011500  85.0  131.0  9.0  1.0  4.0  90.0 
2020011501  90.0  131.0  15.0  0.9  3.0  80.0 
2020011502  85.0  117.0  9.0  0.9  4.0  82.0 
2020011503  84.0  130.0  16.0  0.8  5.0  71.0 
2020011504  80.0  114.0  14.0  0.8  4.0  68.0 
2020011505  73.0  111.0  16.0  0.8  4.0  61.0 
2020011506  71.0  100.0  14.0  0.8  3.0  61.0 
2020011507  73.0  103.0  9.0  0.8  4.0  68.0 
2020011508  66.0  110.0  17.0  0.9  5.0  66.0 
2020011509  76.0  103.0  25.0  0.9  6.0  60.0 
2020011510  75.0  114.0  33.0  0.9  8.0  56.0 
2020011511  66.0  101.0  36.0  0.9  8.0  57.0 
2020011512  69.0  96.0  42.0  0.9  8.0  56.0 
2020011513  61.0  86.0  32.0  0.9  8.0  65.0 
2020011514  52.0  97.0  38.0  0.9  8.0  62.0 
2020011515  54.0  86.0  47.0  0.7  7.0  56.0 
2020011516  46.0  73.0  65.0  0.8  5.0  42.0 
2020011517  42.0  61.0  49.0  0.9  4.0  52.0 
2020011518  47.0  55.0  50.0  0.8  3.0  46.0 
2020011519  48.0  48.0  49.0  0.7  3.0  43.0 
2020011520  39.0  36.0  50.0  0.6  2.0  38.0 
2020011521  37.0  27.0  52.0  0.6  1.0  36.0 
2020011522  19.0  25.0  60.0  0.6  2.0  33.0 
2020011523  14.0  21.0  54.0  0.4  1.0  37.0 
2020011600  14.0  22.0  57.0  0.3  1.0  33.0 
2020011601  13.0  22.0  56.0  0.3  3.0  32.0 
2020011602  8.0  17.0  51.0  0.3  1.0  33.0 
2020011603  6.0  11.0  50.0  0.3  3.0  35.0 
2020011604  10.0  10.0  46.0  0.3  3.0  37.0 
2020011605  9.0  18.0  48.0  0.3  3.0  32.0 
2020011606  6.0  14.0  52.0  0.3  1.0  31.0 
2020011607  4.0  14.0  57.0  0.3  1.0  28.0 
2020011608  5.0  10.0  59.0  0.3  3.0  30.0 
2020011609  6.0  5.0  55.0  0.3  3.0  31.0 
2020011610  7.0  14.0  50.0  0.3  3.0  37.0 
2020011611  11.0  17.0  46.0  0.4  3.0  40.0 
2020011612  14.0  19.0  46.0  0.4  1.0  38.0 
2020011613  9.0  16.0  51.0  0.4  3.0  36.0 
2020011614  8.0  3.0  60.0  0.4  1.0  29.0 
2020011615  6.0  5.0  53.0  0.4  3.0  34.0 
2020011616  5.0  13.0  52.0  0.4  3.0  36.0 
2020011617  8.0  7.0  54.0  0.4  3.0  37.0 
2020011618  7.0  19.0  56.0  0.4  3.0  35.0 
2020011619  10.0  20.0  59.0  0.4  3.0  30.0 
2020011620  18.0  21.0  56.0  0.4  3.0  32.0 
2020011621  14.0  10.0  61.0  0.5  3.0  29.0 
2020011622  16.0  30.0  63.0  0.5  3.0  28.0 
2020011623  17.0  30.0  56.0  0.5  3.0  33.0 
2020011700  17.0  19.0  59.0  0.5  3.0  28.0 
2020011701  20.0  30.0  63.0  0.5  3.0  25.0 
2020011702  14.0  23.0  56.0  0.5  3.0  28.0 
2020011703  24.0  28.0  54.0  0.5  3.0  29.0 
2020011704  26.0  38.0  53.0  0.5  3.0  28.0 
2020011705  34.0  49.0  49.0  0.6  3.0  28.0 
2020011706  43.0  61.0  58.0  0.6  1.0  27.0 
2020011707  39.0  63.0  50.0  0.6  3.0  34.0 
2020011708  43.0  71.0  34.0  0.7  3.0  43.0 
2020011709  46.0  67.0  32.0  0.7  3.0  45.0 
2020011710  49.0  70.0  40.0  0.8  5.0  43.0 
2020011711  49.0  73.0  47.0  0.8  8.0  43.0 
2020011712  52.0  73.0  52.0  0.8  11.0  46.0 
2020011713  51.0  67.0  63.0  0.7  8.0  36.0 
2020011714  42.0  58.0  49.0  0.8  8.0  47.0 
2020011715  58.0  79.0  49.0  0.7  5.0  42.0 
2020011716  47.0  65.0  42.0  1.2  -999.0  44.0 
2020011717  -999.0  -999.0  -999.0  -999.0  2.0  45.0 
2020011718  -999.0  -999.0  27.0  1.0  1.0  -999.0 
2020011719  67.0  77.0  22.0  0.7  1.0  52.0 
2020011720  53.0  75.0  21.0  0.6  3.0  54.0 
2020011721  47.0  74.0  14.0  0.7  2.0  63.0 
2020011722  51.0  64.0  16.0  0.6  2.0  62.0 
2020011723  42.0  67.0  11.0  0.6  2.0  67.0 
2020011800  44.0  67.0  17.0  0.6  3.0  57.0 
2020011801  46.0  65.0  24.0  0.6  3.0  46.0 
2020011802  44.0  56.0  34.0  0.8  2.0  39.0 
2020011803  48.0  65.0  26.0  0.7  2.0  42.0 
2020011804  50.0  67.0  28.0  0.6  2.0  39.0 
2020011805  48.0  64.0  33.0  0.7  2.0  36.0 
2020011806  51.0  72.0  26.0  1.0  3.0  40.0 
2020011807  52.0  72.0  13.0  1.2  1.0  53.0 
2020011808  65.0  76.0  22.0  0.7  1.0  46.0 
2020011809  63.0  71.0  38.0  0.7  1.0  36.0 
2020011810  62.0  72.0  48.0  0.7  3.0  30.0 
2020011811  57.0  69.0  57.0  0.6  1.0  32.0 
2020011812  56.0  66.0  52.0  0.7  1.0  39.0 
2020011813  54.0  75.0  60.0  0.9  1.0  38.0 
2020011814  58.0  83.0  58.0  0.9  1.0  38.0 
2020011815  64.0  79.0  55.0  0.9  3.0  40.0 
2020011816  62.0  77.0  62.0  0.8  1.0  35.0 
2020011817  58.0  80.0  57.0  0.7  1.0  46.0 
2020011818  58.0  77.0  61.0  0.7  1.0  41.0 
2020011819  55.0  81.0  47.0  0.7  2.0  51.0 
2020011820  60.0  91.0  33.0  0.8  1.0  62.0 
2020011821  71.0  85.0  26.0  0.8  2.0  65.0 
2020011822  65.0  92.0  22.0  0.9  2.0  66.0 
2020011823  67.0  95.0  19.0  0.9  1.0  65.0 
2020011900  65.0  95.0  9.0  0.9  2.0  74.0 
2020011901  67.0  92.0  8.0  0.9  2.0  74.0 
2020011902  66.0  81.0  29.0  0.7  2.0  59.0 
2020011903  66.0  76.0  44.0  0.7  3.0  45.0 
2020011904  54.0  76.0  48.0  0.6  1.0  41.0 
2020011905  61.0  82.0  39.0  0.7  1.0  46.0 
2020011906  65.0  82.0  38.0  0.7  1.0  47.0 
2020011907  64.0  80.0  17.0  0.7  1.0  62.0 
2020011908  65.0  71.0  11.0  0.8  3.0  64.0 
2020011909  62.0  89.0  15.0  1.0  1.0  69.0 
2020011910  72.0  105.0  35.0  1.0  1.0  56.0 
2020011911  114.0  137.0  65.0  0.8  3.0  38.0 
2020011912  65.0  88.0  93.0  0.8  2.0  28.0 
2020011913  73.0  91.0  99.0  0.9  3.0  29.0 
2020011914  76.0  95.0  105.0  0.9  2.0  31.0 
2020011915  75.0  89.0  115.0  0.9  1.0  28.0 
2020011916  77.0  103.0  117.0  0.9  1.0  28.0 
2020011917  75.0  102.0  107.0  0.9  3.0  34.0 
2020011918  72.0  102.0  87.0  1.1  3.0  47.0 
2020011919  82.0  107.0  72.0  1.0  3.0  58.0 
2020011920  78.0  107.0  46.0  1.0  1.0  80.0 
2020011921  74.0  111.0  16.0  1.1  1.0  107.0 
2020011922  74.0  106.0  17.0  1.0  1.0  102.0 
2020011923  75.0  106.0  8.0  1.2  1.0  105.0 
2020012000  81.0  111.0  9.0  1.3  1.0  102.0 
2020012001  80.0  121.0  9.0  1.4  1.0  99.0 
2020012002  83.0  116.0  31.0  1.2  1.0  75.0 
2020012003  83.0  125.0  22.0  1.2  1.0  74.0 
2020012004  83.0  118.0  21.0  1.2  1.0  74.0 
2020012005  84.0  124.0  12.0  1.2  1.0  73.0 
2020012006  75.0  104.0  15.0  1.2  1.0  68.0 
