Time    PM2.5    PM10    O3    CO    SO2    NO2
2018010100  -999  -999  9  2.4  17  113
2018010101  263  398  12  2.3  17  108
2018010102  277  404  8  2.4  19  114
2018010103  -999  -999  -999  -999  -999  -999
2018010104  -999  -999  -999  -999  -999  -999
2018010105  -999  -999  -999  -999  -999  -999
2018010106  -999  -999  -999  -999  -999  -999
2018010107  -999  -999  -999  -999  -999  -999
2018010108  -999  -999  -999  -999  -999  -999
2018010109  -999  -999  -999  -999  -999  -999
2018010110  283  415  18  2.7  4  101
2018010111  272  395  31  2.5  14  92
2018010112  249  370  65  2.2  11  79
2018010113  215  324  87  2  11  68
2018010114  218  330  94  1.9  13  64
2018010115  188  314  118  1.7  13  47
2018010116  169  312  134  1.5  14  37
2018010117  156  295  130  1.4  13  37
2018010118  184  321  120  1.5  12  44
2018010119  184  331  100  1.6  14  52
2018010120  161  285  88  1.7  18  52
2018010121  133  245  67  1.7  20  61
2018010122  133  245  41  1.2  19  72
2018010123  59  136  34  1.1  18  74
2018010200  52  136  35  1.1  14  68
2018010201  49  99  37  1  11  63
2018010202  48  106  33  0.9  13  61
2018010203  49  102  32  0.9  12  58
2018010204  39  85  35  0.8  12  52
2018010205  41  89  42  0.8  12  41
2018010206  45  80  45  0.8  12  38
2018010207  42  82  41  0.8  10  40
2018010208  43  85  38  0.8  9  46
2018010209  46  97  38  0.9  11  46
2018010210  51  97  41  0.9  12  47
2018010211  51  111  40  0.9  16  51
2018010212  54  117  43  0.9  14  50
2018010213  51  125  45  0.9  11  51
2018010214  56  116  55  0.8  10  43
2018010215  73  169  20  1  19  90
2018010216  85  176  -999  1.1  20  106
2018010217  77  166  5  1.3  19  109
2018010218  69  173  5  1.3  14  111
2018010219  61  152  4  1.3  13  110
2018010220  57  129  5  1  15  90
2018010221  41  129  9  0.8  10  77
2018010222  47  99  9  0.9  10  82
2018010223  48  77  25  0.8  6  49
2018010300  33  48  32  0.8  10  40
2018010301  20  27  44  0.7  14  37
2018010302  13  27  54  0.6  10  28
2018010303  20  37  56  0.6  17  30
2018010304  18  34  68  0.6  12  20
2018010305  12  21  75  0.5  10  16
2018010306  23  52  81  0.6  10  14
2018010307  22  56  76  0.6  8  18
2018010308  31  67  70  0.6  10  26
2018010309  21  56  56  0.6  13  35
2018010310  11  29  45  0.7  8  30
2018010311  27  45  43  0.6  6  34
2018010312  18  36  40  0.7  5  38
2018010313  24  35  38  0.6  8  37
2018010314  21  24  37  0.6  4  38
2018010315  14  24  46  0.5  4  30
2018010316  15  26  43  0.5  14  37
2018010317  15  23  36  0.5  14  44
2018010318  16  19  42  0.5  1  39
2018010319  18  26  42  0.5  4  39
2018010320  15  22  38  0.5  6  45
2018010321  17  29  38  0.5  3  44
2018010322  15  17  34  0.5  3  50
2018010323  13  21  35  0.5  3  50
2018010400  13  16  33  0.5  3  46
2018010401  11  19  33  0.5  3  50
2018010402  8  13  38  0.5  3  43
2018010403  10  18  42  0.5  3  32
2018010404  6  16  33  0.5  3  45
2018010405  8  17  44  0.5  3  30
2018010406  6  10  43  0.5  3  31
2018010407  7  16  38  0.4  3  33
2018010408  8  13  36  0.5  3  32
2018010409  7  16  35  0.5  3  39
2018010410  7  17  34  0.5  3  49
2018010411  8  15  36  0.5  3  49
2018010412  6  11  39  0.5  3  47
2018010413  5  21  37  0.5  3  49
2018010414  5  10  36  0.5  3  55
2018010415  6  12  36  0.5  3  53
2018010416  7  11  33  0.6  3  50
2018010417  9  18  26  0.6  3  61
2018010418  8  23  36  0.6  3  45
2018010419  5  17  43  0.5  3  34
2018010420  10  17  45  0.5  3  31
2018010421  8  13  45  0.5  3  33
2018010422  6  12  52  0.5  3  26
2018010423  3  13  55  0.5  3  23
2018010500  2  7  60  0.5  3  20
2018010501  6  8  60  0.5  3  20
2018010502  7  16  60  0.5  10  19
2018010503  8  17  58  0.5  12  19
2018010504  11  22  56  0.5  6  14
2018010505  31  32  44  0.6  13  23
2018010506  57  78  26  0.9  14  37
2018010507  63  80  24  1  18  38
2018010508  61  76  22  1  18  37
2018010509  54  74  21  1  23  39
2018010510  63  82  20  1  12  45
2018010511  78  93  22  1  11  51
2018010512  73  101  33  1  15  47
2018010513  76  103  36  1.1  9  51
2018010514  69  103  50  1  8  44
2018010515  85  100  55  1  9  56
2018010516  78  108  57  1  12  67
2018010517  117  147  24  1.2  8  95
2018010518  92  112  29  1  12  92
2018010519  66  82  33  0.9  7  74
2018010520  60  80  26  0.8  6  88
2018010521  58  81  31  0.7  8  77
2018010522  54  76  29  0.7  7  79
2018010523  57  76  29  0.7  11  76
2018010600  67  96  46  0.7  9  63
2018010601  81  109  52  0.9  11  58
2018010602  93  114  72  0.9  12  41
2018010603  94  135  75  1  16  41
2018010604  108  138  91  1  21  27
2018010605  119  150  86  1.1  16  27
2018010606  130  157  81  1.1  20  27
2018010607  140  167  73  1.2  27  33
2018010608  142  196  52  1.3  16  51
2018010609  156  208  46  1.2  13  54
2018010610  132  172  57  1.3  7  42
2018010611  117  154  66  1.3  20  42
2018010612  95  127  77  1.1  14  37
2018010613  67  89  96  0.8  11  25
2018010614  63  90  102  0.9  11  25
2018010615  88  121  96  1.1  14  38
2018010616  92  129  80  1.2  15  57
2018010617  101  138  51  1.3  18  88
2018010618  117  169  22  1.5  19  118
2018010619  133  192  41  1.5  13  94
2018010620  147  195  48  1.6  1  78
2018010621  149  211  34  1.6  3  83
2018010622  136  183  25  1.4  3  80
2018010623  127  161  12  1.3  3  92
2018010700  78  103  11  1.1  3  86
2018010701  38  57  26  0.8  3  59
2018010702  34  48  31  0.7  1  53
2018010703  35  48  29  0.7  3  50
2018010704  25  37  30  0.7  1  47
2018010705  31  37  31  0.7  9  43
2018010706  27  39  25  0.7  5  47
2018010707  34  51  13  0.8  12  63
2018010708  32  46  5  0.9  7  76
2018010709  29  43  6  0.9  10  75
2018010710  34  52  8  1  1  82
2018010711  25  51  9  1  5  71
2018010712  37  60  9  1.4  11  69
2018010713  35  44  10  1.2  15  66
2018010714  20  25  19  0.9  8  53
2018010715  16  22  29  0.8  10  44
2018010716  20  27  24  0.9  9  54
2018010717  26  37  18  0.9  6  61
2018010718  35  39  18  1  15  61
2018010719  51  68  12  1.4  11  70
2018010720  59  82  9  1.5  13  78
2018010721  77  91  9  1.7  13  80
2018010722  106  124  8  1.9  10  83
2018010723  133  158  11  1.9  3  74
2018010800  154  -999  7  2.4  3  82
2018010801  141  -999  9  2  3  75
2018010802  133  156  15  1.6  5  60
2018010803  123  153  32  1.4  22  44
2018010804  145  181  30  1.4  8  43
2018010805  144  190  34  1.3  3  35
2018010806  145  183  40  1.2  6  31
2018010807  142  184  51  1.2  13  31
2018010808  124  157  53  1.1  9  42
2018010809  139  170  70  1.1  8  32
2018010810  144  171  74  1.2  9  30
2018010811  143  175  78  1.1  8  28
2018010812  136  167  84  1.2  10  24
2018010813  167  197  86  1.3  12  25
2018010814  126  162  93  1.2  12  23
2018010815  81  114  -999  -999  13  23
2018010816  81  114  94  0.9  13  25
2018010817  -999  -999  99  0.7  13  27
2018010818  41  104  97  0.7  14  31
2018010819  28  91  95  0.7  12  32
2018010820  31  91  91  0.6  11  34
2018010821  29  82  95  0.6  4  31
2018010822  22  80  92  0.5  10  27
2018010823  20  73  85  0.5  7  29
2018010900  14  60  83  0.4  9  24
2018010901  11  50  82  0.4  7  22
2018010902  8  42  82  0.4  6  21
2018010903  8  45  79  0.4  7  23
2018010904  10  38  80  0.4  7  22
2018010905  9  45  77  0.4  7  25
2018010906  6  40  70  0.4  8  31
2018010907  11  43  37  0.5  6  76
2018010908  14  50  31  0.6  7  88
2018010909  16  51  37  0.6  8  76
2018010910  20  66  56  0.6  9  52
2018010911  15  71  67  0.5  9  40
2018010912  16  69  78  0.5  9  28
2018010913  13  65  83  0.5  11  24
2018010914  8  64  91  0.4  8  21
2018010915  9  53  93  0.4  7  26
2018010916  10  73  91  0.4  5  34
2018010917  12  64  79  0.4  5  49
2018010918  7  61  66  0.4  4  70
2018010919  5  55  50  0.5  6  82
2018010920  10  59  67  0.4  10  59
2018010921  9  58  91  0.4  5  31
2018010922  10  47  91  0.4  6  30
2018010923  8  36  92  0.4  7  26
2018011000  15  53  93  0.4  6  25
2018011001  8  40  85  0.5  6  28
2018011002  13  48  76  0.5  6  33
2018011003  16  53  73  0.5  8  31
2018011004  21  54  67  0.7  12  33
2018011005  24  65  48  1  16  48
2018011006  31  80  40  1  15  54
2018011007  30  79  22  1.1  16  76
2018011008  28  93  18  1.1  16  85
2018011009  32  90  28  1.2  21  72
2018011010  33  100  35  1.4  22  65
2018011011  37  119  54  0.6  12  43
2018011012  17  98  64  0.5  10  35
2018011013  16  87  65  0.5  9  33
2018011014  12  71  88  0.4  8  17
2018011015  8  69  91  0.4  8  18
2018011016  6  54  88  0.5  8  25
2018011017  17  74  83  0.5  9  34
2018011018  10  60  74  0.5  9  42
2018011019  18  66  55  0.6  10  62
2018011020  16  61  40  0.6  8  77
2018011021  23  95  19  0.9  11  110
2018011022  30  78  13  1.4  15  119
2018011023  34  102  6  1.6  18  117
2018011100  40  97  14  0.9  16  111
2018011101  35  97  25  0.6  8  92
2018011102  26  76  9  0.7  7  113
2018011103  29  85  6  0.8  6  112
2018011104  26  80  5  0.8  7  113
2018011105  26  94  5  0.8  5  108
2018011106  31  94  5  0.9  7  107
2018011107  31  91  5  0.9  7  103
2018011108  30  96  6  0.9  7  99
2018011109  38  92  7  1.2  8  103
2018011110  46  122  12  1  10  102
2018011111  49  141  27  1.1  15  94
2018011112  45  129  49  0.8  12  71
2018011113  35  100  73  0.6  12  41
2018011114  24  78  79  0.6  13  38
2018011115  27  92  92  0.7  12  29
2018011116  28  101  92  0.6  14  35
2018011117  41  121  84  0.6  14  37
2018011118  48  110  62  0.6  11  51
2018011119  32  103  40  0.6  10  64
2018011120  26  81  38  0.6  10  62
2018011121  17  60  37  0.6  11  64
2018011122  16  53  32  0.6  11  73
2018011123  18  68  25  0.7  20  79
2018011200  25  69  31  0.6  11  68
2018011201  23  64  30  0.6  10  61
2018011202  11  59  23  0.6  12  67
2018011203  10  51  8  0.6  14  88
2018011204  17  63  6  0.6  18  87
2018011205  18  56  6  0.6  18  87
2018011206  18  52  6  0.7  10  85
2018011207  17  41  6  0.6  13  76
2018011208  18  59  7  0.8  9  80
2018011209  19  62  11  0.9  10  77
2018011210  24  81  24  0.8  14  63
2018011211  22  62  45  0.8  22  61
2018011212  24  74  45  1.2  26  74
2018011213  39  97  36  2.7  38  83
2018011214  59  120  35  2.3  34  82
2018011215  51  114  45  1.4  20  82
2018011216  49  113  47  1.3  25  85
2018011217  39  97  32  1.6  23  98
2018011218  35  95  16  1.2  23  116
2018011219  37  94  6  1  18  125
2018011220  40  105  6  0.8  10  122
2018011221  36  87  6  0.8  9  119
2018011222  31  75  6  0.8  10  118
2018011223  29  121  6  0.9  18  120
2018011300  39  139  6  1  13  116
2018011301  47  128  6  1.1  14  118
2018011302  43  123  6  1.2  14  116
2018011303  48  128  6  1.1  15  111
2018011304  41  121  6  1.1  16  107
2018011305  48  110  6  1.1  16  104
2018011306  44  105  6  1.2  20  102
2018011307  52  105  6  1.1  18  96
2018011308  45  99  7  1.1  30  91
2018011309  45  95  10  1.2  30  88
2018011310  49  104  20  1.5  24  77
2018011311  -999  -999  -999  -999  -999  -999
2018011312  46  112  35  1.1  23  72
2018011313  47  103  35  1.1  20  77
2018011314  44  111  45  0.8  13  63
2018011315  33  79  48  0.8  15  60
2018011316  37  80  36  0.9  14  78
2018011317  47  97  32  0.7  13  88
2018011318  37  86  23  0.8  18  99
2018011319  44  110  15  0.8  19  108
2018011320  51  114  16  0.8  13  104
2018011321  58  118  13  0.9  16  112
2018011322  74  133  12  1  18  115
2018011323  72  144  12  0.9  18  113
2018011400  68  134  6  1  20  122
2018011401  77  141  5  1  19  122
2018011402  68  131  5  1  22  118
2018011403  64  133  5  1  20  111
2018011404  60  122  5  1  18  106
2018011405  61  118  5  1  16  96
2018011406  58  115  5  0.9  14  94
2018011407  62  113  5  0.9  14  94
2018011408  61  111  8  0.9  13  88
2018011409  60  113  15  1  14  82
2018011410  63  125  21  1  14  83
2018011411  59  146  33  1  13  75
2018011412  61  129  32  1  12  77
2018011413  51  127  31  0.9  12  78
2018011414  54  115  38  0.9  12  71
2018011415  52  116  43  0.9  14  69
2018011416  52  113  45  0.9  13  72
2018011417  45  110  33  0.9  12  88
2018011418  50  108  9  1  12  118
2018011419  51  122  6  1.5  9  126
2018011420  75  158  6  1.6  8  128
2018011421  89  188  6  1.5  12  121
2018011422  71  169  5  1.4  24  121
2018011423  77  170  5  1.5  18  123
2018011500  82  177  5  1.5  16  122
2018011501  87  163  5  1.5  13  115
2018011502  76  155  5  1.4  15  114
2018011503  83  148  5  1.4  27  114
2018011504  80  161  5  1.4  16  111
2018011505  72  147  5  1.4  12  108
2018011506  69  144  5  1.5  7  104
2018011507  75  140  4  1.5  8  97
2018011508  78  139  5  1.5  10  99
2018011509  68  146  5  1.6  16  103
2018011510  69  149  7  1.6  35  105
2018011511  82  172  11  1.5  52  108
2018011512  87  209  20  1.3  48  101
2018011513  74  186  53  1.1  31  64
2018011514  48  112  74  0.9  25  50
2018011515  45  91  -999  -999  28  58
2018011516  56  103  74  0.8  -999  20
2018011517  65  129  60  1.3  20  101
2018011518  68  138  27  1.8  26  166
2018011519  100  188  15  1.7  20  172
2018011520  91  178  25  1.4  27  131
2018011521  93  174  44  1  14  99
2018011522  78  157  42  0.9  12  93
2018011523  70  139  41  0.9  13  91
2018011600  67  124  14  1.1  17  140
2018011601  80  156  12  1  14  118
2018011602  57  122  17  0.9  13  96
2018011603  54  109  10  0.9  12  103
2018011604  50  113  5  1  10  110
2018011605  52  107  4  1  10  108
2018011606  53  102  4  0.9  10  105
2018011607  51  97  4  1  10  115
2018011608  65  133  5  1.5  19  133
2018011609  82  178  5  1.7  22  140
2018011610  92  199  5  2.2  16  143
2018011611  98  221  7  2.7  22  140
2018011612  111  217  10  4.4  40  136
2018011613  150  257  14  3.5  30  125
2018011614  143  238  13  2.7  31  119
2018011615  154  242  10  2.6  23  116
2018011616  -999  -999  -999  -999  -999  -999
2018011617  -999  -999  -999  -999  -999  -999
2018011618  -999  -999  -999  -999  -999  -999
2018011619  160  227  4  2.1  15  107
2018011620  150  214  4  2.1  17  103
2018011621  159  224  5  2  14  100
2018011622  164  239  4  1.7  18  98
2018011623  169  228  4  1.6  11  93
2018011700  163  237  4  1.9  20  90
2018011701  166  240  4  1.8  16  86
2018011702  163  243  4  1.7  11  80
2018011703  173  250  4  1.6  16  77
2018011704  178  249  5  1.6  11  73
2018011705  165  253  6  1.5  9  69
2018011706  166  239  4  1.5  15  69
2018011707  156  229  4  1.4  11  73
2018011708  137  212  18  1.3  13  63
2018011709  120  184  12  1.4  10  71
2018011710  135  201  31  1.6  12  59
2018011711  106  164  21  2  14  82
2018011712  114  179  24  2.1  14  78
2018011713  115  176  35  1.8  13  71
2018011714  106  170  50  1.6  11  60
2018011715  95  153  64  1.4  12  57
2018011716  88  148  62  1.6  13  70
2018011717  91  152  49  1.6  12  72
2018011718  109  178  44  1.5  10  75
2018011719  115  183  39  1.3  9  65
2018011720  106  161  30  1.2  18  74
2018011721  105  159  18  1.2  10  80
2018011722  97  178  9  1.2  15  87
2018011723  101  179  7  1.2  22  81
2018011800  99  179  12  1.3  18  74
2018011801  106  172  17  1.3  18  66
2018011802  112  172  13  1.3  18  65
2018011803  117  176  10  1.3  22  71
2018011804  124  187  5  1.3  14  75
2018011805  129  194  6  1.3  17  72
2018011806  127  205  5  1.4  10  79
2018011807  111  224  5  1.4  20  82
2018011808  104  233  5  1.4  14  82
2018011809  95  217  6  1.4  14  81
2018011810  121  231  11  1.3  16  76
2018011811  147  236  16  1.3  13  78
2018011812  135  209  48  1.1  8  50
2018011813  98  155  65  1  8  35
2018011814  87  148  70  0.9  7  31
2018011815  91  156  63  1  7  39
2018011816  106  171  53  1  9  49
2018011817  116  188  47  1.1  11  57
2018011818  138  211  43  1.1  13  60
2018011819  136  210  20  1.2  10  93
2018011820  131  222  24  1.2  6  85
2018011821  132  218  25  1.2  7  82
2018011822  129  218  17  1.2  5  87
2018011823  137  222  8  1.2  6  99
2018011900  136  228  4  1.2  5  102
2018011901  130  229  4  1.2  9  99
2018011902  137  238  5  1.2  10  99
2018011903  133  239  4  1.2  10  100
2018011904  141  232  5  1.3  10  92
2018011905  154  249  4  1.4  17  82
2018011906  154  252  4  1.5  8  78
2018011907  187  269  5  1.7  5  79
2018011908  206  308  5  1.9  16  80
2018011909  221  339  7  2  20  81
2018011910  240  351  7  2.1  16  85
2018011911  238  347  12  2.1  21  85
2018011912  233  338  7  2.1  20  100
2018011913  246  365  9  2.1  16  100
2018011914  243  358  16  2.2  14  94
2018011915  239  353  22  2.2  14  89
2018011916  230  324  20  2.1  13  95
2018011917  209  310  8  2.2  15  118
2018011918  217  360  4  2.2  11  125
2018011919  219  353  5  2.2  13  125
2018011920  199  321  4  2.3  16  124
2018011921  215  364  5  2.3  16  110
2018011922  212  340  5  2.3  20  101
2018011923  204  340  5  2.3  14  96
2018012000  196  335  4  2.3  10  94
2018012001  197  335  5  2.4  2  95
2018012002  198  331  4  2.4  15  98
2018012003  204  335  4  2.3  2  112
2018012004  197  341  4  2.3  3  116
2018012005  193  358  5  2.2  10  108
2018012006  198  354  5  2.1  3  104
2018012007  184  333  5  2  3  94
2018012008  181  341  5  2  10  87
2018012009  190  346  7  1.9  19  84
2018012010  186  323  8  1.9  18  91
2018012011  210  352  22  1.8  22  82
2018012012  203  318  53  1.8  17  43
2018012013  154  224  68  1.7  17  36
2018012014  149  224  80  1.5  10  38
2018012015  136  225  79  1.5  10  46
2018012016  142  248  65  1.6  15  64
2018012017  155  248  22  1.7  20  122
2018012018  178  293  11  1.7  20  138
2018012019  182  299  7  1.8  16  140
2018012020  186  319  6  2.1  13  114
2018012021  190  352  5  2.2  11  112
2018012022  192  350  5  2.4  12  114
2018012023  176  351  4  2.5  12  113
2018012100  179  330  4  2.4  12  105
2018012101  170  331  4  2.3  12  98
2018012102  154  301  5  2.2  10  95
2018012103  163  289  4  2.2  17  96
2018012104  166  288  4  2.2  12  96
2018012105  161  287  5  2.2  12  99
2018012106  162  293  4  2  17  95
2018012107  148  270  -999  1.8  17  88
2018012108  134  222  -999  2  15  78
2018012109  141  223  -999  2.2  21  80
2018012110  153  263  -999  2.2  13  81
2018012111  156  266  -999  1.9  16  72
2018012112  134  231  -999  2  20  88
2018012113  146  267  -999  2.4  25  98
2018012114  148  271  -999  2  15  90
2018012115  134  229  -999  1.6  10  73
2018012116  128  214  -999  1.6  13  82
2018012117  112  201  -999  1.6  15  84
2018012118  106  186  -999  1.6  13  106
2018012119  98  192  -999  1.8  14  117
2018012120  99  168  5  1.8  11  116
2018012121  99  164  4  1.9  3  118
2018012122  106  165  4  1.9  12  114
2018012123  97  168  4  1.8  13  110
2018012200  94  148  4  1.7  14  104
2018012201  86  137  12  1.3  12  85
2018012202  60  107  12  1.1  10  86
2018012203  59  97  21  1  5  69
2018012204  48  78  43  1  9  35
2018012205  48  84  49  1  11  33
2018012206  42  66  34  1  6  47
2018012207  47  72  32  1.2  10  52
2018012208  39  67  23  1.3  12  64
2018012209  44  71  21  1.5  7  65
2018012210  55  84  41  1.3  10  46
2018012211  50  85  49  1  6  38
2018012212  43  77  65  1.1  6  36
2018012213  -999  -999  72  1.2  6  38
2018012214  33  54  79  0.9  3  29
2018012215  31  56  80  0.9  3  29
2018012216  33  59  87  0.9  3  32
2018012217  41  72  74  1.4  8  48
2018012218  91  134  40  1.4  8  66
2018012219  121  179  33  1.5  6  62
2018012220  135  183  -999  1.5  5  44
2018012221  135  187  -999  1.5  7  44
2018012222  130  193  50  1.5  8  38
2018012223  129  200  33  1.5  8  51
2018012300  139  204  27  1.6  9  50
2018012301  150  226  23  1.6  6  51
2018012302  150  234  9  1.8  12  58
2018012303  173  279  5  1.9  8  65
2018012304  187  291  5  1.8  12  65
2018012305  176  278  26  1.1  10  36
2018012306  70  126  36  1  5  26
2018012307  58  95  32  1  11  31
2018012308  71  93  36  1  16  31
2018012309  60  87  35  1  9  35
2018012310  54  85  39  1.2  6  37
2018012311  42  77  40  1  5  35
2018012312  46  87  43  0.9  6  36
2018012313  50  87  43  1  5  36
2018012314  49  88  46  0.8  3  36
2018012315  41  83  47  0.8  4  39
2018012316  36  75  41  0.8  5  47
2018012317  34  78  33  0.8  11  55
2018012318  30  67  31  0.8  6  54
2018012319  39  77  31  0.8  4  51
2018012320  38  78  31  0.8  5  49
2018012321  35  70  39  0.6  4  40
2018012322  27  69  42  0.6  6  39
2018012323  22  64  44  0.7  7  36
2018012400  23  52  45  0.7  8  37
2018012401  22  49  45  0.7  8  36
2018012402  17  44  43  0.7  9  36
2018012403  26  51  42  0.8  11  39
2018012404  27  65  44  0.7  11  40
2018012405  32  63  45  0.7  11  38
2018012406  28  56  44  0.7  8  38
2018012407  21  52  43  0.7  10  38
2018012408  21  58  42  0.7  10  37
2018012409  23  63  41  0.8  11  40
2018012410  34  72  55  0.8  8  30
2018012411  31  69  57  0.9  11  34
2018012412  32  73  56  0.8  12  35
2018012413  34  74  66  0.7  8  28
2018012414  32  74  65  0.7  8  32
2018012415  28  67  68  0.7  7  31
2018012416  24  67  66  0.7  8  36
2018012417  34  66  57  0.7  11  44
2018012418  27  69  55  0.6  9  43
2018012419  9  55  57  0.6  5  38
2018012420  9  43  60  0.5  5  31
2018012421  11  43  59  0.6  7  33
2018012422  22  40  53  0.6  10  38
2018012423  18  54  54  0.6  8  35
2018012500  -999  -999  -999  -999  -999  -999
2018012501  6  31  52  0.6  3  36
2018012502  8  14  50  0.6  3  35
2018012503  7  25  52  0.6  3  31
2018012504  10  23  51  0.5  5  29
2018012505  13  25  48  0.6  1  30
2018012506  14  35  49  0.6  3  31
2018012507  21  28  54  0.6  3  26
2018012508  14  35  54  0.6  3  29
2018012509  14  30  52  0.6  3  31
2018012510  17  30  48  0.7  3  37
2018012511  24  37  51  0.8  3  40
2018012512  18  40  61  0.7  3  39
2018012513  15  30  62  0.6  3  36
2018012514  14  30  60  0.6  3  41
2018012515  17  29  62  0.6  3  34
2018012516  13  27  64  0.6  3  37
2018012517  7  13  66  0.6  3  31
2018012518  4  17  66  0.6  3  30
2018012519  6  12  70  0.5  3  25
2018012520  5  14  70  0.5  2  23
2018012521  -999  -999  -999  -999  -999  -999
2018012522  -999  -999  -999  -999  -999  -999
2018012523  -999  -999  -999  -999  -999  -999
2018012600  -999  -999  -999  -999  -999  -999
2018012601  -999  -999  -999  -999  -999  -999
2018012602  -999  -999  -999  -999  -999  -999
2018012603  -999  -999  -999  -999  -999  -999
2018012604  -999  -999  -999  -999  -999  -999
2018012605  -999  -999  -999  -999  -999  -999
2018012606  -999  -999  -999  -999  -999  -999
2018012607  -999  -999  -999  -999  -999  -999
2018012608  -999  -999  -999  -999  -999  -999
2018012609  -999  -999  -999  -999  -999  -999
2018012610  -999  -999  -999  -999  -999  -999
2018012611  -999  -999  -999  -999  -999  -999
2018012612  -999  -999  -999  -999  -999  -999
2018012613  -999  -999  -999  -999  -999  -999
2018012614  -999  -999  -999  -999  -999  -999
2018012615  -999  -999  -999  -999  -999  -999
2018012616  -999  -999  -999  -999  -999  -999
2018012617  -999  -999  -999  -999  -999  -999
2018012618  -999  -999  -999  -999  -999  -999
2018012619  -999  -999  -999  -999  -999  -999
2018012620  -999  -999  -999  -999  -999  -999
2018012621  -999  -999  -999  -999  -999  -999
2018012622  -999  -999  -999  -999  -999  -999
2018012623  -999  -999  -999  -999  -999  -999
2018012700  -999  -999  -999  -999  -999  -999
2018012701  -999  -999  -999  -999  -999  -999
2018012702  -999  -999  -999  -999  -999  -999
2018012703  -999  -999  -999  -999  -999  -999
2018012704  -999  -999  -999  -999  -999  -999
2018012705  -999  -999  -999  -999  -999  -999
2018012706  -999  -999  -999  -999  -999  -999
2018012707  -999  -999  -999  -999  -999  -999
2018012708  -999  -999  -999  -999  -999  -999
2018012709  -999  -999  -999  -999  -999  -999
2018012710  -999  -999  -999  -999  -999  -999
2018012711  11  26  50  0.5  3  40
2018012712  24  36  52  0.5  3  35
2018012713  14  36  55  0.5  3  38
2018012714  24  29  56  0.5  3  37
2018012715  18  37  55  0.5  3  40
2018012716  24  38  55  0.5  3  41
2018012717  25  34  55  0.5  3  38
2018012718  30  36  49  0.5  3  43
2018012719  31  38  44  0.6  3  46
2018012720  25  33  43  0.6  3  41
2018012721  27  39  46  0.5  3  35
2018012722  20  35  42  0.5  3  36
2018012723  20  36  44  0.5  3  30
2018012800  18  37  49  0.5  10  25
2018012801  24  26  49  0.5  16  25
2018012802  20  28  53  0.5  11  21
2018012803  18  28  52  0.5  13  24
2018012804  19  30  58  0.5  17  19
2018012805  15  20  59  0.5  12  19
2018012806  12  19  62  0.5  15  17
2018012807  8  13  44  0.6  16  29
2018012808  26  35  35  0.9  13  38
2018012809  35  46  23  1.2  12  50
2018012810  45  61  30  1.1  12  43
2018012811  42  56  36  1  9  40
2018012812  53  71  48  1  14  36
2018012813  43  58  61  0.8  12  31
2018012814  30  49  68  0.6  15  26
2018012815  23  35  78  0.6  8  22
2018012816  20  36  79  0.6  7  26
2018012817  25  34  83  0.6  10  29
2018012818  31  51  73  0.7  8  52
2018012819  49  70  72  0.9  8  60
2018012820  76  97  85  1.2  12  52
2018012821  108  132  72  1.5  18  62
2018012822  135  -999  74  1.4  17  61
2018012823  120  141  75  1.3  16  49
2018012900  112  144  67  1.4  13  48
2018012901  139  157  62  1.5  18  48
2018012902  158  181  49  1.6  15  51
2018012903  160  196  31  2.2  19  63
2018012904  178  214  34  2  19  55
2018012905  170  208  24  2.3  21  63
2018012906  174  219  26  2.1  14  57
2018012907  182  222  16  2.6  19  70
2018012908  183  215  12  3.5  12  76
2018012909  195  239  20  3.2  8  67
2018012910  196  242  35  2.3  18  53
2018012911  205  239  40  -999  24  58
2018012912  209  256  139  2.7  29  52
2018012913  -999  -999  102  1.5  20  31
2018012914  144  182  118  1.4  17  30
2018012915  125  153  125  1.4  18  30
2018012916  110  139  129  1.6  20  38
2018012917  117  148  126  1.4  17  44
2018012918  107  146  102  1.2  10  67
2018012919  110  135  67  1.4  10  110
2018012920  151  174  37  1.5  9  133
2018012921  164  197  63  1.4  11  95
2018012922  171  212  46  1.4  7  125
2018012923  166  199  34  1.4  12  137
2018013000  166  194  41  1.4  8  113
2018013001  157  186  66  1.3  11  77
2018013002  153  185  13  1.4  10  144
2018013003  163  193  6  1.5  6  147
2018013004  159  192  13  1.4  7  132
2018013005  158  196  11  1.4  8  130
2018013006  155  193  29  1.3  13  100
2018013007  143  184  37  1.2  10  82
2018013008  144  176  16  1.4  9  111
2018013009  144  176  15  1.6  7  114
2018013010  150  184  28  1.5  7  107
2018013011  150  198  45  2  32  101
2018013012  182  226  76  1.9  38  70
2018013013  164  211  92  1.7  32  64
2018013014  156  203  105  1.6  33  62
2018013015  140  196  126  1.3  44  58
2018013016  133  179  130  1.2  46  59
2018013017  127  169  109  1.4  49  100
2018013018  140  188  106  1.4  25  83
2018013019  156  202  98  1.5  19  81
2018013020  152  200  73  1.6  16  101
2018013021  164  206  26  1.8  12  170
2018013022  152  208  14  1.7  8  162
2018013023  156  204  6  1.6  8  172
2018013100  152  203  6  1.6  11  172
2018013101  148  191  6  1.7  8  166
2018013102  143  186  6  1.8  5  160
2018013103  142  185  6  1.7  8  164
2018013104  137  186  9  1.4  15  150
2018013105  147  197  6  1.3  16  166
2018013106  142  189  6  1.2  12  162
2018013107  134  185  6  1.5  11  159
2018013108  136  178  9  1.4  12  152
2018013109  137  178  11  1.4  16  144
