Time    PM2.5    PM10    O3    CO    SO2    NO2 
2023010312  17.0  34.0  -999.0  0.6  6.0  10.0 
2023010313  17.0  39.0  -999.0  0.6  6.0  -999.0 
2023010314  22.0  41.0  90.0  0.6  6.0  -999.0 
2023010315  24.0  41.0  94.0  0.6  7.0  16.0 
2023010316  27.0  41.0  85.0  0.6  8.0  25.0 
2023010317  29.0  58.0  64.0  0.6  8.0  43.0 
2023010318  29.0  53.0  38.0  0.7  9.0  64.0 
2023010319  39.0  68.0  48.0  0.7  7.0  54.0 
2023010320  41.0  70.0  55.0  0.7  7.0  43.0 
2023010321  46.0  68.0  47.0  0.8  7.0  45.0 
2023010322  48.0  73.0  36.0  0.8  6.0  53.0 
2023010323  53.0  78.0  38.0  0.8  8.0  61.0 
2023010400  56.0  78.0  37.0  0.8  7.0  59.0 
2023010401  58.0  83.0  29.0  0.8  8.0  63.0 
2023010402  58.0  88.0  22.0  0.8  8.0  65.0 
2023010403  58.0  83.0  15.0  0.8  6.0  64.0 
2023010404  56.0  78.0  7.0  0.8  5.0  69.0 
2023010405  56.0  73.0  1.0  0.8  5.0  72.0 
2023010406  56.0  73.0  2.0  0.8  6.0  69.0 
2023010407  48.0  70.0  2.0  0.9  6.0  64.0 
2023010408  51.0  68.0  7.0  0.9  6.0  60.0 
2023010409  46.0  83.0  22.0  0.9  8.0  53.0 
2023010410  46.0  46.0  34.0  0.9  8.0  49.0 
2023010411  44.0  66.0  53.0  0.8  8.0  42.0 
2023010412  53.0  73.0  69.0  0.8  -999.0  34.0 
2023010413  -999.0  -999.0  90.0  -999.0  -999.0  28.0 
2023010414  -999.0  -999.0  98.0  -999.0  8.0  30.0 
2023010415  -999.0  -999.0  97.0  -999.0  8.0  34.0 
2023010416  44.0  68.0  106.0  0.7  8.0  24.0 
2023010417  61.0  78.0  116.0  0.8  9.0  27.0 
2023010418  56.0  80.0  106.0  0.8  8.0  31.0 
2023010419  56.0  80.0  101.0  0.7  8.0  31.0 
2023010420  51.0  75.0  95.0  0.7  8.0  31.0 
2023010421  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010422  46.0  70.0  87.0  0.7  7.0  33.0 
2023010423  53.0  75.0  81.0  0.7  7.0  34.0 
2023010500  56.0  66.0  92.0  0.8  9.0  29.0 
2023010501  53.0  68.0  84.0  0.7  8.0  31.0 
2023010502  51.0  68.0  68.0  0.7  7.0  37.0 
2023010503  51.0  73.0  63.0  0.7  7.0  35.0 
2023010504  48.0  70.0  55.0  0.7  7.0  36.0 
2023010505  53.0  66.0  49.0  0.8  6.0  37.0 
2023010506  58.0  70.0  39.0  0.8  6.0  41.0 
2023010507  56.0  75.0  26.0  0.8  5.0  49.0 
2023010508  56.0  70.0  19.0  0.8  5.0  55.0 
2023010509  56.0  85.0  17.0  0.9  6.0  58.0 
2023010510  61.0  80.0  30.0  0.8  6.0  53.0 
2023010511  56.0  95.0  40.0  1.0  14.0  60.0 
2023010512  70.0  117.0  38.0  1.0  15.0  86.0 
2023010513  61.0  95.0  86.0  0.9  13.0  67.0 
2023010514  66.0  100.0  90.0  1.0  15.0  73.0 
2023010515  70.0  105.0  96.0  1.0  15.0  74.0 
2023010516  73.0  117.0  94.0  1.3  17.0  83.0 
2023010517  78.0  107.0  97.0  1.1  15.0  76.0 
2023010518  75.0  112.0  67.0  1.0  13.0  93.0 
2023010519  88.0  139.0  41.0  1.1  13.0  117.0 
2023010520  88.0  132.0  13.0  1.1  10.0  131.0 
2023010521  107.0  149.0  7.0  1.0  9.0  123.0 
2023010522  110.0  151.0  4.0  1.1  9.0  120.0 
2023010523  107.0  153.0  1.0  1.1  8.0  120.0 
2023010600  112.0  161.0  2.0  1.2  7.0  115.0 
2023010601  110.0  158.0  1.0  1.2  7.0  113.0 
2023010602  119.0  168.0  1.0  1.3  9.0  109.0 
2023010603  112.0  153.0  1.0  1.3  9.0  104.0 
2023010604  110.0  161.0  1.0  1.3  8.0  102.0 
2023010605  105.0  144.0  1.0  1.3  9.0  94.0 
2023010606  97.0  134.0  1.0  1.3  8.0  94.0 
2023010607  105.0  139.0  1.0  1.3  8.0  90.0 
2023010608  102.0  132.0  2.0  1.3  7.0  85.0 
2023010609  112.0  163.0  6.0  1.3  9.0  85.0 
2023010610  136.0  200.0  -999.0  1.2  8.0  84.0 
2023010611  117.0  163.0  -999.0  1.2  11.0  58.0 
2023010612  88.0  129.0  95.0  0.9  10.0  39.0 
2023010613  95.0  144.0  102.0  1.0  10.0  38.0 
2023010614  78.0  122.0  114.0  0.9  7.0  28.0 
2023010615  70.0  114.0  112.0  0.9  6.0  31.0 
2023010616  68.0  110.0  110.0  0.9  6.0  32.0 
2023010617  70.0  119.0  105.0  0.9  6.0  38.0 
2023010618  73.0  127.0  104.0  0.9  6.0  38.0 
2023010619  78.0  144.0  73.0  1.0  7.0  61.0 
2023010620  85.0  151.0  73.0  1.0  7.0  60.0 
2023010621  85.0  146.0  25.0  1.0  6.0  100.0 
2023010622  88.0  158.0  25.0  1.0  6.0  103.0 
2023010623  90.0  151.0  56.0  1.0  7.0  62.0 
2023010700  92.0  149.0  16.0  1.1  6.0  101.0 
2023010701  85.0  134.0  14.0  1.2  4.0  88.0 
2023010702  90.0  144.0  2.0  1.3  5.0  103.0 
2023010703  102.0  158.0  2.0  1.2  7.0  108.0 
2023010704  97.0  156.0  1.0  -999.0  7.0  105.0 
2023010705  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010706  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010707  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010708  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010709  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010710  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010711  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010712  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010713  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010714  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010715  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010716  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010717  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010718  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010719  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010720  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010721  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010722  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010723  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010800  61.0  122.0  65.0  0.9  8.0  47.0 
2023010801  58.0  132.0  62.0  0.9  9.0  44.0 
2023010802  61.0  112.0  44.0  0.9  8.0  60.0 
2023010803  61.0  107.0  31.0  0.9  6.0  68.0 
2023010804  53.0  97.0  39.0  0.9  7.0  56.0 
2023010805  63.0  100.0  29.0  0.9  6.0  61.0 
2023010806  58.0  100.0  24.0  0.9  6.0  65.0 
2023010807  61.0  97.0  26.0  0.9  6.0  64.0 
2023010808  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023010809  61.0  107.0  38.0  0.9  6.0  56.0 
2023010810  56.0  102.0  45.0  0.9  6.0  57.0 
2023010811  44.0  88.0  64.0  0.9  7.0  48.0 
2023010812  36.0  73.0  71.0  0.8  6.0  42.0 
2023010813  34.0  63.0  78.0  0.8  6.0  38.0 
2023010814  29.0  56.0  86.0  0.7  6.0  34.0 
2023010815  22.0  48.0  94.0  0.7  5.0  26.0 
2023010816  17.0  46.0  91.0  0.7  8.0  26.0 
2023010817  22.0  53.0  77.0  0.9  11.0  40.0 
2023010818  31.0  56.0  57.0  0.9  8.0  59.0 
2023010819  36.0  66.0  68.0  0.8  6.0  48.0 
2023010820  41.0  83.0  35.0  1.0  5.0  76.0 
2023010821  39.0  90.0  8.0  1.0  5.0  101.0 
2023010822  39.0  88.0  18.0  0.9  5.0  79.0 
2023010823  48.0  102.0  5.0  1.0  6.0  98.0 
2023010900  51.0  105.0  6.0  1.0  5.0  88.0 
2023010901  53.0  107.0  3.0  1.0  5.0  90.0 
2023010902  51.0  97.0  2.0  1.0  5.0  86.0 
2023010903  51.0  112.0  2.0  1.1  8.0  91.0 
2023010904  44.0  95.0  1.0  1.0  8.0  89.0 
2023010905  53.0  95.0  2.0  1.2  8.0  89.0 
2023010906  51.0  88.0  1.0  1.1  7.0  86.0 
2023010907  53.0  114.0  -999.0  1.2  10.0  99.0 
2023010908  61.0  110.0  1.0  1.2  12.0  99.0 
2023010909  75.0  127.0  4.0  1.3  16.0  94.0 
2023010910  114.0  168.0  14.0  1.5  15.0  96.0 
2023010911  132.0  190.0  -999.0  1.4  12.0  78.0 
2023010912  -999.0  -999.0  69.0  1.6  -999.0  51.0 
2023010913  -999.0  -999.0  91.0  1.5  10.0  40.0 
2023010914  119.0  195.0  114.0  1.3  9.0  32.0 
2023010915  95.0  161.0  116.0  1.1  6.0  24.0 
2023010916  85.0  151.0  98.0  1.0  5.0  25.0 
2023010917  83.0  151.0  90.0  1.0  4.0  26.0 
2023010918  83.0  149.0  76.0  1.0  4.0  35.0 
2023010919  63.0  144.0  75.0  0.9  4.0  28.0 
2023010920  58.0  141.0  73.0  0.9  4.0  26.0 
2023010921  58.0  129.0  81.0  0.8  3.0  20.0 
2023010922  34.0  90.0  76.0  0.7  3.0  15.0 
2023010923  27.0  73.0  73.0  0.6  3.0  13.0 
2023011000  27.0  66.0  67.0  0.6  3.0  15.0 
2023011001  22.0  56.0  63.0  0.6  3.0  15.0 
2023011002  14.0  44.0  61.0  0.6  3.0  15.0 
2023011003  12.0  36.0  68.0  0.5  3.0  10.0 
2023011004  9.0  29.0  72.0  0.5  3.0  7.0 
2023011005  9.0  29.0  73.0  0.5  3.0  6.0 
2023011006  9.0  31.0  58.0  0.5  3.0  13.0 
2023011007  14.0  36.0  34.0  0.6  4.0  29.0 
2023011008  22.0  46.0  24.0  0.6  4.0  40.0 
2023011009  14.0  34.0  50.0  0.6  3.0  23.0 
2023011010  14.0  34.0  65.0  0.5  3.0  12.0 
2023011011  22.0  51.0  71.0  0.6  3.0  13.0 
2023011012  53.0  80.0  80.0  0.7  5.0  19.0 
2023011013  34.0  61.0  82.0  0.9  6.0  18.0 
2023011014  44.0  63.0  80.0  1.0  6.0  21.0 
2023011015  44.0  63.0  78.0  1.0  6.0  24.0 
2023011016  44.0  66.0  72.0  1.0  6.0  29.0 
2023011017  41.0  73.0  72.0  1.0  6.0  32.0 
2023011018  29.0  58.0  67.0  0.7  5.0  35.0 
2023011019  34.0  68.0  52.0  0.8  5.0  44.0 
2023011020  31.0  56.0  41.0  0.7  5.0  50.0 
2023011021  36.0  66.0  50.0  0.8  4.0  40.0 
2023011022  36.0  73.0  49.0  1.0  6.0  37.0 
2023011023  36.0  70.0  31.0  1.0  6.0  48.0 
2023011100  39.0  66.0  20.0  0.9  5.0  56.0 
2023011101  36.0  61.0  23.0  0.8  4.0  44.0 
2023011102  34.0  61.0  20.0  0.8  4.0  44.0 
2023011103  27.0  51.0  26.0  0.8  5.0  37.0 
2023011104  22.0  51.0  26.0  0.8  5.0  36.0 
2023011105  24.0  48.0  25.0  0.8  5.0  35.0 
2023011106  24.0  44.0  24.0  0.8  4.0  35.0 
2023011107  27.0  39.0  25.0  0.8  4.0  36.0 
2023011108  19.0  46.0  29.0  0.8  5.0  34.0 
2023011109  27.0  48.0  34.0  0.9  5.0  33.0 
2023011110  29.0  48.0  48.0  0.8  6.0  29.0 
2023011111  29.0  61.0  58.0  0.8  6.0  28.0 
2023011112  31.0  56.0  65.0  0.8  6.0  28.0 
2023011113  36.0  56.0  77.0  0.8  6.0  25.0 
2023011114  36.0  58.0  85.0  0.7  5.0  24.0 
2023011115  36.0  56.0  91.0  0.7  5.0  23.0 
2023011116  34.0  66.0  96.0  0.7  5.0  24.0 
2023011117  29.0  51.0  111.0  0.7  6.0  20.0 
2023011118  34.0  56.0  110.0  0.7  6.0  23.0 
2023011119  44.0  75.0  96.0  0.7  6.0  30.0 
2023011120  39.0  73.0  88.0  0.7  5.0  29.0 
2023011121  41.0  63.0  79.0  0.8  5.0  28.0 
2023011122  31.0  61.0  71.0  0.8  5.0  29.0 
2023011123  36.0  63.0  70.0  0.8  5.0  28.0 
2023011200  34.0  63.0  68.0  0.7  5.0  25.0 
2023011201  31.0  53.0  61.0  0.7  5.0  26.0 
2023011202  29.0  51.0  54.0  0.7  5.0  26.0 
2023011203  27.0  46.0  46.0  0.7  5.0  26.0 
2023011204  24.0  51.0  39.0  0.7  5.0  27.0 
2023011205  27.0  41.0  36.0  0.7  5.0  26.0 
2023011206  27.0  46.0  32.0  0.7  5.0  27.0 
2023011207  27.0  48.0  28.0  0.7  4.0  28.0 
2023011208  31.0  51.0  26.0  0.7  5.0  30.0 
2023011209  36.0  44.0  30.0  0.8  5.0  28.0 
2023011210  36.0  41.0  39.0  0.8  5.0  25.0 
2023011211  41.0  53.0  54.0  0.7  5.0  23.0 
2023011212  34.0  56.0  68.0  0.7  7.0  22.0 
2023011213  31.0  46.0  76.0  0.8  7.0  20.0 
2023011214  36.0  51.0  81.0  0.8  7.0  23.0 
2023011215  29.0  51.0  82.0  0.7  7.0  24.0 
2023011216  29.0  53.0  75.0  0.7  7.0  28.0 
2023011217  36.0  48.0  70.0  0.8  7.0  29.0 
2023011218  36.0  48.0  55.0  0.9  6.0  33.0 
2023011219  44.0  53.0  58.0  0.8  6.0  32.0 
2023011220  48.0  51.0  38.0  0.9  5.0  38.0 
2023011221  53.0  66.0  28.0  1.0  6.0  50.0 
2023011222  56.0  75.0  17.0  1.0  6.0  60.0 
2023011223  46.0  56.0  33.0  0.9  5.0  49.0 
2023011300  56.0  66.0  45.0  0.9  6.0  34.0 
2023011301  53.0  63.0  38.0  0.9  5.0  32.0 
2023011302  56.0  66.0  26.0  0.9  6.0  38.0 
2023011303  48.0  53.0  12.0  0.9  5.0  45.0 
2023011304  53.0  58.0  -999.0  0.9  6.0  57.0 
2023011305  48.0  68.0  -999.0  0.9  6.0  57.0 
2023011306  51.0  56.0  1.0  0.9  6.0  52.0 
2023011307  48.0  56.0  2.0  1.0  5.0  47.0 
2023011308  51.0  58.0  1.0  1.0  5.0  48.0 
2023011309  46.0  63.0  1.0  1.0  6.0  41.0 
2023011310  58.0  70.0  1.0  1.2  8.0  49.0 
2023011311  68.0  90.0  11.0  1.1  7.0  50.0 
2023011312  53.0  75.0  23.0  1.1  6.0  39.0 
2023011313  48.0  58.0  27.0  1.0  6.0  33.0 
2023011314  48.0  63.0  31.0  1.0  6.0  32.0 
2023011315  48.0  68.0  36.0  1.0  6.0  36.0 
2023011316  44.0  66.0  34.0  0.9  6.0  38.0 
2023011317  51.0  70.0  14.0  0.9  5.0  54.0 
2023011318  41.0  63.0  6.0  0.9  5.0  55.0 
2023011319  51.0  80.0  19.0  0.9  5.0  30.0 
2023011320  63.0  80.0  2.0  1.1  5.0  38.0 
2023011321  39.0  53.0  -999.0  1.1  5.0  37.0 
2023011322  27.0  31.0  -999.0  1.2  5.0  38.0 
2023011323  24.0  36.0  18.0  1.1  5.0  25.0 
2023011400  17.0  24.0  33.0  1.0  5.0  18.0 
2023011401  27.0  31.0  25.0  0.9  4.0  22.0 
2023011402  19.0  19.0  30.0  0.9  4.0  19.0 
2023011403  14.0  19.0  29.0  1.0  4.0  19.0 
2023011404  14.0  9.0  27.0  1.0  4.0  20.0 
2023011405  2.0  5.0  42.0  0.8  4.0  15.0 
2023011406  2.0  -999.0  53.0  0.7  4.0  11.0 
2023011407  5.0  -999.0  17.0  0.9  4.0  22.0 
2023011408  5.0  2.0  23.0  0.9  4.0  17.0 
2023011409  7.0  7.0  25.0  0.8  4.0  18.0 
2023011410  5.0  2.0  33.0  0.7  4.0  15.0 
2023011411  9.0  -999.0  41.0  0.6  4.0  15.0 
2023011412  9.0  9.0  41.0  0.6  4.0  16.0 
2023011413  9.0  5.0  48.0  0.5  4.0  11.0 
2023011414  7.0  2.0  50.0  0.5  4.0  12.0 
2023011415  5.0  2.0  -999.0  0.5  4.0  12.0 
2023011416  12.0  2.0  50.0  0.5  4.0  12.0 
2023011417  9.0  5.0  49.0  0.5  4.0  13.0 
2023011418  14.0  19.0  37.0  0.7  4.0  17.0 
2023011419  19.0  22.0  42.0  0.7  4.0  15.0 
2023011420  17.0  14.0  44.0  0.6  4.0  13.0 
2023011421  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2023011422  19.0  24.0  44.0  0.6  4.0  13.0 
2023011423  22.0  22.0  47.0  0.6  4.0  11.0 
2023011500  22.0  31.0  50.0  0.6  4.0  9.0 
2023011501  27.0  34.0  52.0  0.5  4.0  9.0 
2023011502  22.0  34.0  53.0  0.5  4.0  8.0 
2023011503  24.0  36.0  52.0  0.5  4.0  8.0 
2023011504  17.0  34.0  59.0  0.5  5.0  6.0 
2023011505  14.0  24.0  59.0  0.5  5.0  6.0 
2023011506  22.0  24.0  59.0  0.5  5.0  6.0 
2023011507  19.0  24.0  57.0  0.5  5.0  8.0 
2023011508  14.0  17.0  62.0  0.5  5.0  7.0 
2023011509  17.0  22.0  60.0  0.5  5.0  7.0 
2023011510  17.0  22.0  60.0  0.5  5.0  6.0 
2023011511  12.0  29.0  64.0  0.5  6.0  6.0 
2023011512  12.0  29.0  66.0  0.6  6.0  6.0 
2023011513  14.0  24.0  68.0  0.6  6.0  7.0 
2023011514  17.0  36.0  68.0  0.6  6.0  7.0 
2023011515  17.0  31.0  69.0  0.6  7.0  9.0 
2023011516  19.0  39.0  71.0  0.6  7.0  10.0 
2023011517  22.0  36.0  67.0  0.7  6.0  11.0 
2023011518  27.0  48.0  66.0  0.8  7.0  12.0 
2023011519  27.0  41.0  64.0  0.6  6.0  13.0 
2023011520  31.0  44.0  53.0  0.9  7.0  19.0 
2023011521  34.0  61.0  49.0  1.4  10.0  24.0 
2023011522  24.0  51.0  46.0  1.4  11.0  26.0 
2023011523  24.0  46.0  49.0  0.8  9.0  21.0 
2023011600  24.0  46.0  51.0  0.5  6.0  16.0 
2023011601  22.0  31.0  55.0  0.5  6.0  13.0 
2023011602  22.0  39.0  56.0  0.5  6.0  11.0 
2023011603  24.0  44.0  51.0  0.5  6.0  13.0 
2023011604  24.0  36.0  49.0  0.5  6.0  14.0 
2023011605  24.0  41.0  48.0  0.5  6.0  14.0 
2023011606  22.0  44.0  46.0  0.5  6.0  15.0 
2023011607  27.0  44.0  36.0  0.6  6.0  22.0 
2023011608  27.0  51.0  31.0  0.6  6.0  31.0 
2023011609  31.0  61.0  37.0  0.6  8.0  29.0 
2023011610  31.0  61.0  52.0  0.6  10.0  17.0 
2023011611  34.0  53.0  58.0  0.6  10.0  16.0 
2023011612  24.0  56.0  68.0  0.6  8.0  12.0 
2023011613  24.0  44.0  76.0  0.6  8.0  11.0 
2023011614  22.0  61.0  88.0  0.6  10.0  15.0 
2023011615  27.0  51.0  85.0  0.6  10.0  15.0 
2023011616  29.0  48.0  79.0  0.6  8.0  -999.0 
2023011617  24.0  56.0  75.0  0.6  -999.0  16.0 
2023011618  -999.0  -999.0  -999.0  0.6  8.0  22.0 
2023011619  -999.0  -999.0  42.0  0.6  6.0  35.0 
2023011620  27.0  44.0  43.0  0.6  5.0  31.0 
2023011621  31.0  46.0  37.0  0.6  5.0  33.0 
2023011622  29.0  51.0  40.0  0.6  5.0  31.0 
2023011623  22.0  48.0  51.0  0.6  5.0  22.0 
2023011700  24.0  46.0  44.0  0.6  6.0  28.0 
2023011701  27.0  41.0  51.0  0.6  6.0  21.0 
2023011702  22.0  48.0  58.0  0.6  6.0  16.0 
2023011703  27.0  48.0  55.0  0.6  5.0  15.0 
2023011704  27.0  51.0  39.0  0.6  6.0  24.0 
2023011705  27.0  48.0  34.0  0.7  6.0  28.0 
2023011706  29.0  34.0  24.0  0.7  5.0  32.0 
2023011707  29.0  48.0  9.0  0.7  4.0  44.0 
2023011708  24.0  46.0  7.0  0.8  5.0  49.0 
2023011709  39.0  56.0  27.0  0.7  6.0  43.0 
2023011710  36.0  66.0  50.0  0.7  7.0  24.0 
2023011711  36.0  70.0  57.0  0.8  7.0  23.0 
2023011712  29.0  58.0  67.0  0.7  8.0  21.0 
2023011713  24.0  46.0  76.0  0.7  7.0  17.0 
2023011714  29.0  53.0  78.0  0.6  7.0  17.0 
2023011715  24.0  44.0  89.0  0.6  6.0  13.0 
2023011716  14.0  27.0  98.0  0.5  5.0  9.0 
2023011717  27.0  39.0  100.0  0.6  6.0  11.0 
2023011718  29.0  46.0  91.0  0.6  5.0  17.0 
2023011719  31.0  48.0  70.0  0.7  5.0  32.0 
2023011720  39.0  56.0  50.0  0.8  5.0  49.0 
2023011721  36.0  73.0  17.0  0.8  5.0  80.0 
2023011722  41.0  80.0  8.0  0.9  5.0  88.0 
2023011723  44.0  83.0  11.0  0.8  5.0  84.0 
2023011800  36.0  85.0  25.0  0.8  5.0  65.0 
2023011801  31.0  73.0  46.0  0.7  5.0  43.0 
2023011802  39.0  85.0  64.0  0.7  7.0  23.0 
2023011803  39.0  75.0  58.0  0.7  8.0  22.0 
2023011804  48.0  90.0  50.0  0.9  10.0  24.0 
2023011805  58.0  102.0  48.0  0.9  10.0  24.0 
2023011806  58.0  105.0  43.0  0.9  8.0  26.0 
2023011807  63.0  100.0  27.0  1.0  10.0  40.0 
2023011808  68.0  129.0  28.0  1.1  12.0  39.0 
2023011809  70.0  122.0  32.0  1.2  13.0  37.0 
2023011810  63.0  141.0  47.0  1.1  16.0  32.0 
2023011811  51.0  161.0  65.0  1.2  18.0  23.0 
2023011812  56.0  141.0  72.0  1.5  21.0  22.0 
2023011813  46.0  124.0  86.0  1.2  17.0  17.0 
2023011814  41.0  107.0  98.0  0.8  12.0  12.0 
2023011815  36.0  110.0  98.0  0.7  11.0  14.0 
2023011816  41.0  102.0  101.0  0.7  10.0  14.0 
2023011817  44.0  97.0  110.0  0.8  10.0  13.0 
2023011818  39.0  90.0  102.0  0.8  8.0  17.0 
2023011819  46.0  100.0  71.0  0.9  8.0  36.0 
2023011820  53.0  105.0  44.0  1.0  7.0  56.0 
2023011821  56.0  107.0  13.0  1.0  6.0  82.0 
2023011822  51.0  112.0  6.0  1.0  7.0  90.0 
2023011823  51.0  110.0  7.0  1.0  7.0  87.0 
2023011900  56.0  107.0  11.0  1.0  7.0  81.0 
2023011901  53.0  107.0  5.0  1.0  6.0  80.0 
2023011902  58.0  107.0  7.0  1.0  6.0  75.0 
2023011903  48.0  102.0  10.0  1.0  5.0  63.0 
2023011904  48.0  95.0  10.0  0.9  5.0  56.0 
2023011905  51.0  97.0  19.0  0.9  6.0  56.0 
2023011906  56.0  107.0  34.0  0.9  6.0  43.0 
2023011907  53.0  110.0  32.0  0.9  6.0  45.0 
2023011908  51.0  114.0  37.0  0.9  7.0  41.0 
2023011909  58.0  114.0  43.0  1.0  8.0  41.0 
2023011910  51.0  114.0  63.0  0.9  9.0  31.0 
2023011911  48.0  114.0  68.0  1.0  9.0  30.0 
2023011912  48.0  97.0  82.0  1.0  11.0  24.0 
2023011913  44.0  100.0  90.0  0.9  10.0  20.0 
2023011914  34.0  95.0  103.0  1.0  9.0  15.0 
2023011915  34.0  88.0  103.0  0.9  9.0  16.0 
2023011916  36.0  92.0  104.0  0.8  8.0  16.0 
2023011917  39.0  97.0  98.0  0.8  8.0  20.0 
2023011918  41.0  92.0  85.0  0.8  8.0  28.0 
2023011919  44.0  100.0  80.0  0.9  8.0  28.0 
2023011920  48.0  107.0  70.0  0.9  8.0  33.0 
2023011921  48.0  110.0  66.0  1.0  9.0  36.0 
2023011922  44.0  100.0  51.0  1.0  8.0  47.0 
2023011923  41.0  95.0  45.0  0.9  6.0  52.0 
2023012000  46.0  95.0  70.0  0.7  6.0  28.0 
2023012001  44.0  102.0  76.0  0.7  6.0  19.0 
