Time    PM2.5    PM10    O3    CO    SO2    NO2 
2025010511  44.0  70.0  80.0  0.7  9.0  28.0 
2025010512  29.0  46.0  94.0  0.5  8.0  17.0 
2025010513  24.0  48.0  101.0  0.5  8.0  14.0 
2025010514  17.0  56.0  104.0  0.4  8.0  11.0 
2025010515  22.0  44.0  109.0  0.4  7.0  10.0 
2025010516  22.0  44.0  110.0  0.4  7.0  11.0 
2025010517  27.0  48.0  106.0  0.4  7.0  16.0 
2025010518  27.0  48.0  97.0  0.5  7.0  21.0 
2025010519  31.0  51.0  88.0  0.5  7.0  24.0 
2025010520  29.0  48.0  63.0  0.6  7.0  43.0 
2025010521  36.0  48.0  60.0  0.5  7.0  47.0 
2025010522  36.0  53.0  59.0  0.5  7.0  45.0 
2025010523  34.0  56.0  56.0  0.5  7.0  46.0 
2025010600  31.0  51.0  65.0  0.5  7.0  36.0 
2025010601  44.0  61.0  60.0  0.5  6.0  38.0 
2025010602  48.0  88.0  44.0  0.7  9.0  48.0 
2025010603  48.0  110.0  47.0  0.6  10.0  41.0 
2025010604  48.0  146.0  52.0  0.6  10.0  35.0 
2025010605  44.0  139.0  51.0  0.6  9.0  32.0 
2025010606  48.0  153.0  45.0  0.6  9.0  36.0 
2025010607  56.0  158.0  29.0  0.6  8.0  49.0 
2025010608  58.0  158.0  12.0  0.7  8.0  67.0 
2025010609  61.0  163.0  14.0  0.7  10.0  66.0 
2025010610  73.0  180.0  25.0  0.8  14.0  65.0 
2025010611  78.0  190.0  -999.0  0.9  -999.0  55.0 
2025010612  68.0  166.0  73.0  0.8  11.0  36.0 
2025010613  -999.0  -999.0  86.0  -999.0  14.0  -999.0 
2025010614  44.0  136.0  84.0  0.5  11.0  18.0 
2025010615  31.0  124.0  83.0  0.4  6.0  13.0 
2025010616  34.0  129.0  79.0  0.4  8.0  16.0 
2025010617  34.0  114.0  70.0  0.5  9.0  23.0 
2025010618  29.0  88.0  59.0  0.4  8.0  27.0 
2025010619  22.0  73.0  38.0  0.4  8.0  39.0 
2025010620  19.0  68.0  41.0  0.4  7.0  33.0 
2025010621  19.0  56.0  48.0  0.4  8.0  31.0 
2025010622  19.0  41.0  44.0  0.4  6.0  33.0 
2025010623  14.0  41.0  37.0  0.4  6.0  41.0 
2025010700  22.0  39.0  28.0  0.3  8.0  50.0 
2025010701  14.0  41.0  14.0  0.3  8.0  65.0 
2025010702  12.0  48.0  29.0  0.3  7.0  48.0 
2025010703  24.0  39.0  31.0  0.4  8.0  38.0 
2025010704  22.0  44.0  26.0  0.4  8.0  40.0 
2025010705  22.0  46.0  26.0  0.3  6.0  38.0 
2025010706  24.0  73.0  18.0  0.4  6.0  45.0 
2025010707  29.0  56.0  9.0  0.4  7.0  57.0 
2025010708  31.0  56.0  8.0  0.4  8.0  56.0 
2025010709  29.0  66.0  19.0  0.5  8.0  51.0 
2025010710  31.0  73.0  25.0  0.5  8.0  48.0 
2025010711  24.0  51.0  43.0  0.5  7.0  36.0 
2025010712  19.0  48.0  53.0  0.4  7.0  29.0 
2025010713  17.0  46.0  59.0  0.4  7.0  28.0 
2025010714  17.0  39.0  61.0  0.5  8.0  27.0 
2025010715  22.0  56.0  59.0  0.5  9.0  28.0 
2025010716  22.0  56.0  56.0  0.5  8.0  30.0 
2025010717  12.0  29.0  55.0  0.4  7.0  28.0 
2025010718  12.0  24.0  41.0  0.4  6.0  39.0 
2025010719  17.0  36.0  14.0  0.5  6.0  66.0 
2025010720  24.0  39.0  2.0  0.7  9.0  75.0 
2025010721  31.0  36.0  1.0  0.7  12.0  75.0 
2025010722  34.0  68.0  1.0  0.7  10.0  78.0 
2025010723  31.0  70.0  1.0  0.8  8.0  78.0 
2025010800  31.0  61.0  1.0  0.9  7.0  76.0 
2025010801  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2025010802  36.0  63.0  1.0  1.0  8.0  72.0 
2025010803  36.0  58.0  1.0  1.0  8.0  67.0 
2025010804  34.0  58.0  1.0  1.0  8.0  67.0 
2025010805  36.0  56.0  1.0  1.0  8.0  66.0 
2025010806  36.0  58.0  1.0  1.0  9.0  66.0 
2025010807  39.0  58.0  1.0  1.0  9.0  65.0 
2025010808  41.0  75.0  2.0  1.1  10.0  66.0 
2025010809  44.0  85.0  5.0  1.2  12.0  68.0 
2025010810  36.0  78.0  18.0  1.0  16.0  58.0 
2025010811  31.0  63.0  42.0  0.6  10.0  38.0 
2025010812  29.0  58.0  55.0  0.5  9.0  28.0 
2025010813  29.0  61.0  67.0  0.5  8.0  21.0 
2025010814  31.0  63.0  75.0  0.4  8.0  19.0 
2025010815  27.0  73.0  67.0  0.5  9.0  25.0 
2025010816  41.0  88.0  59.0  0.7  12.0  31.0 
2025010817  56.0  97.0  54.0  0.6  10.0  35.0 
2025010818  63.0  100.0  52.0  0.6  11.0  40.0 
2025010819  68.0  117.0  44.0  0.7  11.0  44.0 
2025010820  68.0  112.0  32.0  0.8  11.0  52.0 
2025010821  51.0  95.0  27.0  0.8  9.0  55.0 
2025010822  41.0  83.0  32.0  0.7  8.0  45.0 
2025010823  44.0  73.0  28.0  0.6  8.0  43.0 
2025010900  39.0  73.0  14.0  0.6  6.0  53.0 
2025010901  24.0  41.0  26.0  0.5  6.0  38.0 
2025010902  12.0  34.0  46.0  0.4  6.0  20.0 
2025010903  14.0  39.0  42.0  0.4  6.0  21.0 
2025010904  14.0  41.0  39.0  0.4  6.0  20.0 
2025010905  14.0  34.0  37.0  0.4  6.0  20.0 
2025010906  17.0  39.0  34.0  0.5  6.0  23.0 
2025010907  14.0  34.0  30.0  0.5  6.0  28.0 
2025010908  14.0  41.0  30.0  0.4  6.0  29.0 
2025010909  14.0  36.0  41.0  0.5  8.0  22.0 
2025010910  9.0  34.0  55.0  0.4  6.0  15.0 
2025010911  9.0  34.0  60.0  0.4  5.0  14.0 
2025010912  7.0  27.0  66.0  0.4  6.0  10.0 
2025010913  7.0  24.0  69.0  0.3  5.0  9.0 
2025010914  7.0  31.0  70.0  0.3  4.0  8.0 
2025010915  3.0  22.0  70.0  0.3  4.0  10.0 
2025010916  9.0  22.0  69.0  0.3  4.0  11.0 
2025010917  9.0  19.0  62.0  0.3  4.0  16.0 
2025010918  14.0  24.0  60.0  0.3  5.0  19.0 
2025010919  19.0  29.0  54.0  0.4  6.0  23.0 
2025010920  22.0  41.0  48.0  0.4  7.0  28.0 
2025010921  27.0  39.0  48.0  0.4  6.0  28.0 
2025010922  19.0  39.0  46.0  0.4  6.0  28.0 
2025010923  19.0  39.0  41.0  0.4  6.0  31.0 
2025011000  22.0  39.0  37.0  0.4  6.0  34.0 
2025011001  24.0  39.0  23.0  0.4  5.0  44.0 
2025011002  24.0  34.0  22.0  0.5  5.0  40.0 
2025011003  24.0  36.0  15.0  0.5  5.0  44.0 
2025011004  19.0  31.0  9.0  0.5  4.0  47.0 
2025011005  17.0  34.0  3.0  0.5  4.0  52.0 
2025011006  22.0  44.0  1.0  0.5  4.0  53.0 
2025011007  17.0  36.0  3.0  0.4  4.0  49.0 
2025011008  19.0  44.0  16.0  0.4  5.0  38.0 
2025011009  22.0  63.0  31.0  0.4  10.0  32.0 
2025011010  19.0  58.0  43.0  0.4  10.0  27.0 
2025011011  22.0  58.0  46.0  0.5  7.0  28.0 
2025011012  19.0  56.0  51.0  0.7  8.0  30.0 
2025011013  24.0  51.0  49.0  0.8  10.0  35.0 
2025011014  19.0  44.0  64.0  0.6  9.0  22.0 
2025011015  19.0  44.0  68.0  0.7  10.0  20.0 
2025011016  22.0  39.0  63.0  0.8  13.0  24.0 
2025011017  27.0  46.0  56.0  0.6  13.0  32.0 
2025011018  24.0  36.0  47.0  0.6  11.0  36.0 
2025011019  39.0  51.0  41.0  0.6  11.0  41.0 
2025011020  34.0  58.0  16.0  0.7  8.0  59.0 
2025011021  34.0  51.0  16.0  0.7  8.0  59.0 
2025011022  31.0  61.0  5.0  0.5  6.0  74.0 
2025011023  34.0  56.0  4.0  0.5  6.0  72.0 
2025011100  36.0  53.0  1.0  0.6  6.0  73.0 
2025011101  39.0  -999.0  1.0  0.7  7.0  74.0 
2025011102  34.0  -999.0  1.0  0.6  8.0  71.0 
2025011103  34.0  -999.0  1.0  0.7  7.0  69.0 
2025011104  31.0  -999.0  -999.0  0.6  6.0  62.0 
2025011105  34.0  -999.0  -999.0  0.6  6.0  60.0 
2025011106  34.0  -999.0  -999.0  0.6  7.0  63.0 
2025011107  39.0  -999.0  -999.0  0.6  8.0  65.0 
2025011108  34.0  -999.0  1.0  0.7  8.0  65.0 
2025011109  36.0  -999.0  2.0  0.8  9.0  69.0 
2025011110  44.0  -999.0  5.0  0.8  9.0  71.0 
2025011111  36.0  -999.0  21.0  0.7  8.0  60.0 
2025011112  31.0  -999.0  54.0  0.5  9.0  30.0 
2025011113  29.0  66.0  65.0  0.5  8.0  24.0 
2025011114  34.0  56.0  71.0  0.5  8.0  20.0 
2025011115  34.0  63.0  71.0  0.5  9.0  22.0 
2025011116  36.0  66.0  70.0  0.6  9.0  26.0 
2025011117  41.0  75.0  72.0  0.5  8.0  25.0 
2025011118  44.0  83.0  66.0  0.5  8.0  29.0 
2025011119  46.0  85.0  53.0  0.6  8.0  38.0 
2025011120  48.0  78.0  39.0  0.7  8.0  48.0 
2025011121  48.0  88.0  20.0  0.8  9.0  68.0 
2025011122  53.0  90.0  7.0  0.8  8.0  83.0 
2025011123  53.0  92.0  8.0  0.8  9.0  82.0 
2025011200  53.0  92.0  5.0  0.9  9.0  86.0 
2025011201  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2025011202  58.0  92.0  10.0  1.1  12.0  77.0 
2025011203  56.0  83.0  16.0  1.2  14.0  71.0 
2025011204  56.0  85.0  17.0  1.2  13.0  68.0 
2025011205  51.0  88.0  42.0  0.7  12.0  41.0 
2025011206  41.0  75.0  48.0  0.6  9.0  33.0 
2025011207  34.0  68.0  48.0  0.5  8.0  31.0 
2025011208  48.0  83.0  41.0  0.5  7.0  39.0 
2025011209  41.0  92.0  40.0  0.5  8.0  40.0 
2025011210  29.0  83.0  53.0  0.9  12.0  27.0 
2025011211  29.0  90.0  57.0  1.0  14.0  25.0 
2025011212  24.0  78.0  68.0  0.5  9.0  17.0 
2025011213  17.0  68.0  78.0  0.4  6.0  11.0 
2025011214  19.0  70.0  82.0  0.4  6.0  11.0 
2025011215  12.0  56.0  84.0  0.4  5.0  10.0 
2025011216  14.0  48.0  85.0  0.4  6.0  11.0 
2025011217  14.0  48.0  85.0  0.4  6.0  14.0 
2025011218  22.0  46.0  77.0  0.4  6.0  20.0 
2025011219  27.0  51.0  52.0  0.4  6.0  38.0 
2025011220  24.0  63.0  42.0  0.5  6.0  50.0 
2025011221  41.0  78.0  33.0  0.5  7.0  55.0 
2025011222  39.0  80.0  27.0  0.5  7.0  56.0 
2025011223  39.0  78.0  10.0  0.6  6.0  71.0 
2025011300  44.0  80.0  3.0  0.7  6.0  81.0 
2025011301  44.0  73.0  1.0  0.7  6.0  80.0 
2025011302  39.0  68.0  1.0  0.7  5.0  73.0 
2025011303  36.0  66.0  1.0  0.7  5.0  70.0 
2025011304  41.0  68.0  2.0  0.7  6.0  71.0 
2025011305  44.0  63.0  1.0  0.8  6.0  68.0 
2025011306  41.0  78.0  4.0  0.7  7.0  72.0 
2025011307  46.0  78.0  4.0  0.7  7.0  73.0 
2025011308  41.0  80.0  6.0  0.7  7.0  73.0 
2025011309  44.0  95.0  24.0  0.7  8.0  59.0 
2025011310  44.0  105.0  38.0  0.7  9.0  48.0 
2025011311  39.0  107.0  55.0  0.6  9.0  40.0 
2025011312  39.0  102.0  79.0  0.6  -999.0  31.0 
2025011313  -999.0  -999.0  79.0  0.7  10.0  -999.0 
2025011314  -999.0  -999.0  77.0  -999.0  10.0  40.0 
2025011315  46.0  105.0  -999.0  0.8  12.0  40.0 
2025011316  46.0  97.0  91.0  1.0  14.0  41.0 
2025011317  51.0  100.0  86.0  1.0  15.0  49.0 
2025011318  58.0  90.0  71.0  1.0  12.0  59.0 
2025011319  63.0  110.0  62.0  1.0  10.0  61.0 
2025011320  61.0  105.0  51.0  1.0  8.0  67.0 
2025011321  63.0  95.0  44.0  0.9  8.0  72.0 
2025011322  73.0  117.0  28.0  0.9  8.0  87.0 
2025011323  68.0  110.0  18.0  1.1  8.0  97.0 
2025011400  61.0  95.0  34.0  0.9  7.0  69.0 
2025011401  56.0  95.0  46.0  0.8  7.0  46.0 
2025011402  61.0  92.0  31.0  0.8  7.0  56.0 
2025011403  53.0  80.0  30.0  0.8  6.0  53.0 
2025011404  58.0  80.0  12.0  0.8  6.0  68.0 
2025011405  56.0  78.0  16.0  0.8  6.0  58.0 
2025011406  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2025011407  53.0  78.0  3.0  0.8  7.0  86.0 
2025011408  53.0  92.0  9.0  0.8  7.0  78.0 
2025011409  53.0  88.0  18.0  0.8  8.0  71.0 
2025011410  58.0  105.0  40.0  0.8  10.0  52.0 
2025011411  51.0  102.0  57.0  0.8  10.0  47.0 
2025011412  48.0  88.0  61.0  0.8  10.0  55.0 
2025011413  58.0  112.0  54.0  1.1  12.0  83.0 
2025011414  80.0  127.0  83.0  1.8  24.0  85.0 
2025011415  73.0  107.0  121.0  1.2  15.0  35.0 
2025011416  63.0  129.0  106.0  0.8  10.0  32.0 
2025011417  58.0  180.0  105.0  0.7  9.0  29.0 
2025011418  66.0  171.0  103.0  0.7  10.0  32.0 
2025011419  85.0  166.0  88.0  0.8  10.0  38.0 
2025011420  95.0  183.0  78.0  0.9  11.0  42.0 
2025011421  92.0  175.0  66.0  1.0  14.0  46.0 
2025011422  90.0  166.0  56.0  1.1  15.0  46.0 
2025011423  73.0  173.0  51.0  1.0  11.0  37.0 
2025011500  39.0  75.0  51.0  0.7  7.0  24.0 
2025011501  51.0  105.0  35.0  0.7  7.0  29.0 
2025011502  41.0  92.0  36.0  0.7  5.0  23.0 
2025011503  17.0  112.0  42.0  0.5  5.0  17.0 
2025011504  9.0  117.0  43.0  0.4  6.0  16.0 
2025011505  7.0  90.0  44.0  0.4  6.0  14.0 
2025011506  9.0  85.0  40.0  0.4  6.0  18.0 
2025011507  14.0  80.0  21.0  0.4  6.0  34.0 
2025011508  9.0  83.0  25.0  0.4  5.0  34.0 
2025011509  9.0  92.0  35.0  0.4  6.0  27.0 
2025011510  9.0  105.0  49.0  0.4  5.0  16.0 
2025011511  7.0  80.0  57.0  0.4  6.0  12.0 
2025011512  12.0  66.0  63.0  0.4  9.0  12.0 
2025011513  7.0  73.0  66.0  0.3  7.0  10.0 
2025011514  12.0  70.0  67.0  0.3  6.0  10.0 
2025011515  9.0  66.0  67.0  0.4  6.0  10.0 
2025011516  12.0  70.0  66.0  0.4  7.0  11.0 
2025011517  9.0  63.0  62.0  0.4  8.0  14.0 
2025011518  7.0  58.0  54.0  0.5  8.0  20.0 
2025011519  12.0  61.0  41.0  0.4  7.0  31.0 
2025011520  22.0  63.0  19.0  0.4  6.0  54.0 
2025011521  17.0  70.0  8.0  0.5  7.0  65.0 
2025011522  24.0  61.0  2.0  0.6  7.0  71.0 
2025011523  24.0  63.0  2.0  0.7  7.0  71.0 
2025011600  27.0  63.0  1.0  0.8  7.0  70.0 
2025011601  27.0  61.0  1.0  0.7  8.0  69.0 
2025011602  24.0  68.0  1.0  0.6  8.0  64.0 
2025011603  31.0  66.0  1.0  0.7  9.0  65.0 
2025011604  29.0  53.0  -999.0  0.7  7.0  60.0 
2025011605  29.0  48.0  1.0  0.7  8.0  62.0 
2025011606  19.0  53.0  -999.0  0.6  7.0  60.0 
2025011607  24.0  56.0  -999.0  0.6  7.0  61.0 
2025011608  31.0  63.0  1.0  0.7  8.0  61.0 
2025011609  27.0  78.0  4.0  0.8  9.0  61.0 
2025011610  34.0  92.0  11.0  0.9  12.0  59.0 
2025011611  29.0  92.0  36.0  0.9  13.0  44.0 
2025011612  22.0  63.0  59.0  0.7  11.0  25.0 
2025011613  24.0  61.0  68.0  0.5  8.0  19.0 
2025011614  19.0  56.0  72.0  0.4  8.0  17.0 
2025011615  22.0  61.0  76.0  0.4  7.0  17.0 
2025011616  22.0  56.0  77.0  0.4  7.0  17.0 
2025011617  24.0  63.0  72.0  0.4  7.0  23.0 
2025011618  24.0  61.0  53.0  0.5  7.0  38.0 
2025011619  29.0  66.0  37.0  0.5  6.0  56.0 
2025011620  27.0  63.0  14.0  0.6  6.0  76.0 
2025011621  31.0  66.0  4.0  0.6  7.0  88.0 
2025011622  34.0  66.0  7.0  0.7  6.0  78.0 
2025011623  36.0  70.0  1.0  0.8  6.0  80.0 
2025011700  36.0  61.0  2.0  0.8  6.0  77.0 
2025011701  34.0  61.0  1.0  0.9  6.0  76.0 
2025011702  39.0  61.0  1.0  1.0  6.0  73.0 
2025011703  36.0  63.0  1.0  0.9  8.0  77.0 
2025011704  36.0  61.0  1.0  0.9  8.0  73.0 
2025011705  36.0  61.0  1.0  1.0  8.0  70.0 
2025011706  39.0  53.0  1.0  0.9  8.0  69.0 
2025011707  46.0  68.0  1.0  1.0  10.0  72.0 
2025011708  44.0  63.0  1.0  1.0  9.0  68.0 
2025011709  44.0  80.0  3.0  1.1  9.0  73.0 
2025011710  48.0  92.0  9.0  1.0  9.0  78.0 
2025011711  39.0  75.0  42.0  0.8  8.0  54.0 
2025011712  36.0  70.0  68.0  0.7  9.0  32.0 
2025011713  36.0  68.0  67.0  0.8  10.0  37.0 
2025011714  39.0  70.0  67.0  0.8  11.0  42.0 
2025011715  41.0  73.0  66.0  0.9  14.0  46.0 
2025011716  41.0  73.0  68.0  1.1  16.0  46.0 
2025011717  46.0  68.0  55.0  1.3  19.0  59.0 
2025011718  48.0  78.0  47.0  1.3  16.0  65.0 
2025011719  46.0  68.0  47.0  1.0  10.0  55.0 
2025011720  48.0  70.0  37.0  1.0  9.0  61.0 
2025011721  61.0  80.0  25.0  1.0  8.0  68.0 
2025011722  53.0  78.0  13.0  1.1  8.0  81.0 
2025011723  61.0  88.0  33.0  0.9  9.0  56.0 
2025011800  58.0  88.0  20.0  0.9  9.0  70.0 
2025011801  58.0  78.0  23.0  1.0  10.0  73.0 
2025011802  63.0  95.0  40.0  0.9  12.0  54.0 
2025011803  61.0  85.0  44.0  0.9  14.0  45.0 
2025011804  61.0  78.0  40.0  0.9  13.0  42.0 
2025011805  58.0  78.0  32.0  0.8  11.0  44.0 
2025011806  56.0  80.0  33.0  0.8  10.0  50.0 
2025011807  63.0  78.0  20.0  0.9  10.0  71.0 
2025011808  61.0  85.0  23.0  0.9  10.0  68.0 
2025011809  66.0  102.0  21.0  1.0  12.0  79.0 
2025011810  75.0  114.0  26.0  1.0  12.0  87.0 
2025011811  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0 
2025011812  56.0  88.0  61.0  0.8  12.0  58.0 
2025011813  53.0  92.0  74.0  0.7  9.0  51.0 
2025011814  53.0  75.0  84.0  0.6  8.0  43.0 
2025011815  36.0  61.0  89.0  0.6  7.0  36.0 
2025011816  29.0  39.0  88.0  0.5  6.0  32.0 
2025011817  36.0  53.0  75.0  0.5  7.0  46.0 
2025011818  44.0  66.0  53.0  0.6  8.0  66.0 
2025011819  46.0  68.0  46.0  0.6  7.0  64.0 
2025011820  68.0  92.0  21.0  0.8  7.0  90.0 
2025011821  61.0  78.0  21.0  0.9  8.0  87.0 
2025011822  66.0  97.0  6.0  0.9  9.0  109.0 
2025011823  66.0  92.0  14.0  0.8  9.0  96.0 
2025011900  68.0  90.0  20.0  0.8  9.0  85.0 
2025011901  68.0  92.0  15.0  0.8  8.0  83.0 
2025011902  73.0  95.0  10.0  0.8  8.0  82.0 
2025011903  73.0  95.0  4.0  0.8  9.0  99.0 
2025011904  70.0  85.0  1.0  0.8  8.0  94.0 
2025011905  73.0  90.0  1.0  0.8  8.0  90.0 
2025011906  68.0  90.0  1.0  0.8  7.0  81.0 
2025011907  70.0  95.0  1.0  0.8  7.0  83.0 
2025011908  75.0  92.0  4.0  0.9  9.0  83.0 
2025011909  75.0  110.0  8.0  1.0  12.0  85.0 
2025011910  83.0  124.0  14.0  1.2  14.0  91.0 
2025011911  80.0  127.0  29.0  1.3  20.0  90.0 
2025011912  63.0  105.0  80.0  0.9  13.0  51.0 
2025011913  68.0  100.0  100.0  0.8  11.0  39.0 
2025011914  70.0  105.0  113.0  0.7  11.0  34.0 
2025011915  61.0  90.0  133.0  0.7  10.0  25.0 
2025011916  61.0  95.0  132.0  0.7  10.0  25.0 
2025011917  68.0  102.0  120.0  0.7  10.0  32.0 
2025011918  73.0  112.0  104.0  0.7  9.0  45.0 
2025011919  75.0  102.0  78.0  0.8  9.0  66.0 
2025011920  83.0  117.0  47.0  0.9  11.0  92.0 
2025011921  75.0  112.0  73.0  0.9  12.0  69.0 
2025011922  83.0  119.0  46.0  0.9  11.0  85.0 
2025011923  90.0  132.0  56.0  1.0  16.0  73.0 
2025012000  97.0  144.0  44.0  1.1  17.0  76.0 
2025012001  92.0  129.0  5.0  1.0  12.0  114.0 
2025012002  100.0  144.0  8.0  1.0  15.0  110.0 
2025012003  95.0  132.0  1.0  1.1  11.0  104.0 
2025012004  97.0  136.0  9.0  1.0  14.0  94.0 
2025012005  97.0  132.0  1.0  1.1  10.0  94.0 
