Time    PM2.5    PM10    O3    CO    SO2    NO2 
2022010306  80.0  132.0  27.0  1.3  7.0  46.0 
2022010307  80.0  134.0  18.0  1.3  6.0  48.0 
2022010308  85.0  127.0  13.0  1.4  7.0  55.0 
2022010309  88.0  129.0  20.0  1.4  8.0  49.0 
2022010310  88.0  136.0  29.0  1.4  10.0  53.0 
2022010311  97.0  149.0  46.0  1.3  11.0  55.0 
2022010312  95.0  151.0  66.0  1.2  13.0  60.0 
2022010313  90.0  139.0  79.0  1.2  13.0  61.0 
2022010314  83.0  129.0  97.0  1.5  16.0  65.0 
2022010315  88.0  122.0  103.0  1.7  20.0  76.0 
2022010316  95.0  127.0  100.0  1.7  20.0  84.0 
2022010317  90.0  136.0  94.0  1.6  15.0  85.0 
2022010318  90.0  136.0  83.0  1.7  12.0  86.0 
2022010319  107.0  136.0  60.0  1.7  11.0  103.0 
2022010320  110.0  141.0  9.0  2.1  7.0  144.0 
2022010321  100.0  153.0  3.0  1.8  7.0  146.0 
2022010322  102.0  151.0  3.0  1.7  7.0  144.0 
2022010323  100.0  166.0  2.0  1.5  7.0  135.0 
2022010400  105.0  161.0  2.0  1.4  9.0  136.0 
2022010401  107.0  175.0  2.0  1.4  10.0  135.0 
2022010402  122.0  166.0  2.0  1.4  11.0  136.0 
2022010403  132.0  202.0  2.0  1.5  12.0  135.0 
2022010404  134.0  212.0  2.0  1.5  13.0  122.0 
2022010405  136.0  205.0  2.0  1.5  12.0  114.0 
2022010406  134.0  202.0  2.0  1.6  9.0  99.0 
2022010407  110.0  207.0  1.0  1.5  7.0  85.0 
2022010408  100.0  161.0  2.0  1.4  7.0  82.0 
2022010409  78.0  144.0  12.0  1.3  8.0  81.0 
2022010410  78.0  -999.0  24.0  1.2  9.0  75.0 
2022010411  68.0  114.0  54.0  1.1  9.0  62.0 
2022010412  56.0  97.0  76.0  1.0  8.0  48.0 
2022010413  68.0  100.0  74.0  1.2  11.0  57.0 
2022010414  78.0  110.0  85.0  1.3  11.0  58.0 
2022010415  73.0  117.0  88.0  1.2  10.0  54.0 
2022010416  73.0  112.0  88.0  1.3  11.0  53.0 
2022010417  -999.0  105.0  86.0  -999.0  9.0  52.0 
2022010418  -999.0  114.0  72.0  1.1  -999.0  58.0 
2022010419  -999.0  -999.0  84.0  1.0  6.0  -999.0 
2022010420  63.0  114.0  -999.0  1.0  7.0  34.0 
2022010421  70.0  90.0  64.0  1.0  5.0  34.0 
2022010422  70.0  92.0  61.0  1.0  5.0  36.0 
2022010423  68.0  88.0  57.0  1.1  5.0  36.0 
2022010500  80.0  85.0  50.0  1.1  4.0  38.0 
2022010501  53.0  56.0  56.0  1.1  4.0  36.0 
2022010502  48.0  41.0  64.0  1.1  4.0  29.0 
2022010503  31.0  34.0  71.0  1.0  3.0  27.0 
2022010504  22.0  27.0  71.0  1.0  4.0  24.0 
2022010505  17.0  17.0  72.0  0.9  4.0  21.0 
2022010506  9.0  17.0  62.0  0.9  4.0  19.0 
2022010507  5.0  7.0  53.0  0.8  3.0  22.0 
2022010508  5.0  9.0  56.0  0.7  3.0  23.0 
2022010509  5.0  5.0  56.0  0.6  2.0  25.0 
2022010510  2.0  12.0  60.0  0.7  3.0  24.0 
2022010511  2.0  2.0  51.0  0.7  3.0  26.0 
2022010512  2.0  2.0  50.0  0.6  3.0  25.0 
2022010513  5.0  -999.0  54.0  0.5  2.0  24.0 
2022010514  5.0  -999.0  52.0  0.6  2.0  24.0 
2022010515  2.0  -999.0  54.0  0.6  3.0  22.0 
2022010516  2.0  -999.0  49.0  0.6  3.0  25.0 
2022010517  -999.0  2.0  39.0  0.6  3.0  33.0 
2022010518  -999.0  2.0  45.0  0.6  3.0  30.0 
2022010519  2.0  2.0  55.0  0.5  3.0  21.0 
2022010520  2.0  5.0  58.0  0.5  2.0  18.0 
2022010521  5.0  2.0  52.0  0.6  3.0  21.0 
2022010522  12.0  5.0  45.0  0.6  3.0  27.0 
2022010523  12.0  7.0  50.0  0.6  3.0  21.0 
2022010600  14.0  14.0  42.0  0.6  3.0  25.0 
2022010601  12.0  14.0  43.0  0.6  3.0  22.0 
2022010602  19.0  7.0  43.0  0.6  3.0  22.0 
2022010603  12.0  22.0  47.0  0.6  4.0  21.0 
2022010604  14.0  17.0  45.0  0.6  5.0  20.0 
2022010605  9.0  19.0  43.0  0.7  5.0  20.0 
2022010606  12.0  17.0  40.0  0.6  4.0  23.0 
2022010607  12.0  31.0  27.0  0.6  4.0  29.0 
2022010608  14.0  24.0  17.0  0.6  5.0  39.0 
2022010609  19.0  29.0  26.0  0.7  5.0  36.0 
2022010610  17.0  27.0  33.0  0.7  7.0  40.0 
2022010611  17.0  27.0  39.0  0.7  8.0  38.0 
2022010612  14.0  27.0  47.0  0.7  8.0  39.0 
2022010613  17.0  27.0  61.0  0.6  6.0  28.0 
2022010614  12.0  36.0  70.0  0.6  6.0  23.0 
2022010615  14.0  22.0  71.0  0.6  5.0  23.0 
2022010616  17.0  31.0  68.0  0.6  5.0  23.0 
2022010617  22.0  44.0  63.0  0.6  5.0  27.0 
2022010618  27.0  44.0  56.0  0.6  5.0  32.0 
2022010619  29.0  44.0  36.0  0.7  5.0  42.0 
2022010620  34.0  53.0  31.0  0.8  4.0  48.0 
2022010621  46.0  56.0  12.0  0.8  5.0  64.0 
2022010622  53.0  68.0  7.0  0.9  5.0  72.0 
2022010623  58.0  80.0  6.0  1.0  5.0  70.0 
2022010700  66.0  95.0  3.0  1.0  5.0  69.0 
2022010701  70.0  105.0  2.0  1.0  5.0  69.0 
2022010702  63.0  107.0  2.0  1.0  5.0  68.0 
2022010703  70.0  117.0  2.0  1.0  5.0  71.0 
2022010704  75.0  107.0  5.0  1.0  6.0  68.0 
2022010705  85.0  124.0  15.0  1.0  7.0  61.0 
2022010706  102.0  124.0  16.0  1.1  7.0  54.0 
2022010707  107.0  141.0  14.0  1.2  7.0  51.0 
2022010708  107.0  153.0  6.0  1.2  6.0  59.0 
2022010709  107.0  144.0  11.0  1.3  9.0  59.0 
2022010710  88.0  146.0  29.0  1.1  12.0  58.0 
2022010711  53.0  122.0  52.0  0.9  10.0  49.0 
2022010712  34.0  56.0  68.0  0.8  9.0  36.0 
2022010713  29.0  56.0  75.0  0.8  9.0  29.0 
2022010714  34.0  58.0  77.0  0.8  8.0  30.0 
2022010715  34.0  56.0  63.0  0.9  9.0  41.0 
2022010716  39.0  78.0  50.0  0.9  9.0  55.0 
2022010717  34.0  63.0  48.0  0.9  9.0  59.0 
2022010718  36.0  58.0  46.0  0.9  7.0  57.0 
2022010719  41.0  66.0  22.0  0.9  6.0  62.0 
2022010720  36.0  66.0  42.0  0.8  5.0  53.0 
2022010721  34.0  51.0  34.0  0.8  5.0  46.0 
2022010722  39.0  51.0  33.0  0.7  5.0  49.0 
2022010723  39.0  56.0  19.0  0.7  5.0  57.0 
2022010800  34.0  56.0  5.0  0.7  5.0  66.0 
2022010801  34.0  53.0  2.0  0.7  6.0  67.0 
2022010802  36.0  58.0  2.0  0.8  6.0  63.0 
2022010803  36.0  53.0  2.0  0.8  6.0  61.0 
2022010804  31.0  51.0  1.0  0.8  7.0  60.0 
2022010805  31.0  56.0  2.0  0.8  7.0  60.0 
2022010806  41.0  56.0  2.0  0.8  8.0  60.0 
2022010807  39.0  66.0  1.0  0.8  6.0  56.0 
2022010808  39.0  56.0  3.0  0.8  6.0  53.0 
2022010809  41.0  61.0  6.0  0.8  7.0  52.0 
2022010810  44.0  66.0  16.0  0.9  10.0  59.0 
2022010811  36.0  63.0  38.0  1.1  11.0  54.0 
2022010812  36.0  53.0  54.0  1.1  10.0  40.0 
2022010813  58.0  53.0  62.0  1.0  9.0  37.0 
2022010814  36.0  61.0  69.0  1.0  7.0  34.0 
2022010815  39.0  56.0  72.0  1.0  7.0  32.0 
2022010816  41.0  75.0  43.0  1.1  8.0  55.0 
2022010817  41.0  66.0  35.0  1.1  7.0  57.0 
2022010818  41.0  66.0  11.0  1.1  7.0  77.0 
2022010819  51.0  70.0  31.0  1.0  6.0  69.0 
2022010820  39.0  70.0  60.0  0.8  6.0  38.0 
2022010821  36.0  56.0  46.0  0.8  7.0  42.0 
2022010822  41.0  66.0  44.0  0.9  6.0  49.0 
2022010823  46.0  73.0  58.0  0.9  7.0  37.0 
2022010900  46.0  68.0  44.0  0.9  7.0  45.0 
2022010901  51.0  70.0  33.0  1.0  7.0  52.0 
2022010902  48.0  78.0  15.0  1.0  7.0  61.0 
2022010903  53.0  85.0  2.0  1.0  8.0  74.0 
2022010904  61.0  90.0  4.0  1.0  9.0  71.0 
2022010905  66.0  100.0  2.0  1.0  9.0  68.0 
2022010906  63.0  92.0  2.0  1.0  8.0  66.0 
2022010907  61.0  88.0  2.0  1.0  8.0  63.0 
2022010908  63.0  88.0  3.0  1.0  8.0  61.0 
2022010909  70.0  105.0  8.0  1.0  11.0  62.0 
2022010910  68.0  95.0  29.0  1.0  11.0  59.0 
2022010911  66.0  95.0  41.0  1.1  12.0  51.0 
2022010912  63.0  95.0  43.0  1.1  12.0  56.0 
2022010913  63.0  90.0  56.0  1.0  12.0  51.0 
2022010914  80.0  102.0  62.0  1.1  12.0  49.0 
2022010915  70.0  97.0  65.0  1.0  11.0  51.0 
2022010916  73.0  100.0  68.0  1.1  10.0  49.0 
2022010917  73.0  105.0  54.0  1.1  10.0  55.0 
2022010918  73.0  110.0  27.0  1.1  9.0  71.0 
2022010919  80.0  122.0  26.0  1.1  8.0  77.0 
2022010920  100.0  132.0  25.0  1.2  6.0  58.0 
2022010921  100.0  134.0  14.0  1.2  5.0  63.0 
2022010922  97.0  141.0  9.0  1.2  5.0  62.0 
2022010923  97.0  136.0  3.0  1.2  5.0  64.0 
2022011000  92.0  136.0  2.0  1.1  5.0  60.0 
2022011001  90.0  127.0  2.0  1.1  5.0  58.0 
2022011002  92.0  124.0  1.0  1.1  5.0  57.0 
2022011003  90.0  122.0  2.0  1.1  5.0  53.0 
2022011004  85.0  119.0  2.0  1.1  5.0  49.0 
2022011005  88.0  107.0  2.0  1.1  5.0  48.0 
2022011006  88.0  107.0  2.0  1.1  5.0  48.0 
2022011007  92.0  112.0  2.0  1.1  5.0  48.0 
2022011008  95.0  119.0  3.0  1.2  5.0  48.0 
2022011009  95.0  141.0  2.0  1.2  7.0  53.0 
2022011010  105.0  153.0  3.0  1.3  9.0  58.0 
2022011011  110.0  151.0  5.0  1.3  10.0  62.0 
2022011012  107.0  151.0  18.0  1.3  11.0  64.0 
2022011013  105.0  146.0  25.0  1.2  11.0  62.0 
2022011014  95.0  136.0  42.0  1.2  10.0  56.0 
2022011015  90.0  122.0  48.0  1.2  9.0  51.0 
2022011016  100.0  119.0  30.0  1.3  9.0  66.0 
2022011017  97.0  134.0  33.0  1.4  9.0  73.0 
2022011018  73.0  92.0  68.0  1.3  6.0  43.0 
2022011019  70.0  73.0  71.0  1.0  5.0  37.0 
2022011020  68.0  83.0  72.0  1.0  4.0  33.0 
2022011021  70.0  75.0  52.0  1.0  4.0  46.0 
2022011022  73.0  90.0  42.0  1.2  5.0  49.0 
2022011023  80.0  88.0  38.0  1.0  5.0  48.0 
2022011100  102.0  110.0  43.0  1.1  6.0  41.0 
2022011101  110.0  127.0  48.0  1.2  5.0  33.0 
2022011102  110.0  124.0  44.0  1.3  5.0  31.0 
2022011103  114.0  122.0  38.0  1.3  5.0  34.0 
2022011104  110.0  122.0  34.0  1.3  5.0  34.0 
2022011105  90.0  102.0  23.0  1.4  5.0  34.0 
2022011106  75.0  80.0  29.0  1.3  5.0  31.0 
2022011107  68.0  80.0  26.0  1.2  5.0  29.0 
2022011108  68.0  83.0  18.0  1.2  5.0  37.0 
2022011109  68.0  68.0  23.0  1.2  7.0  36.0 
2022011110  61.0  80.0  28.0  1.1  7.0  39.0 
2022011111  53.0  66.0  -999.0  1.1  8.0  37.0 
2022011112  51.0  66.0  50.0  1.0  8.0  38.0 
2022011113  53.0  75.0  58.0  1.0  7.0  -999.0 
2022011114  61.0  73.0  69.0  -999.0  101.0  36.0 
2022011115  61.0  92.0  72.0  1.0  6.0  35.0 
2022011116  -999.0  -999.0  73.0  1.1  7.0  37.0 
2022011117  61.0  80.0  68.0  1.1  6.0  44.0 
2022011118  56.0  75.0  43.0  1.1  5.0  61.0 
2022011119  44.0  63.0  38.0  0.9  6.0  60.0 
2022011120  39.0  68.0  36.0  0.8  6.0  50.0 
2022011121  29.0  53.0  26.0  0.7  6.0  53.0 
2022011122  24.0  58.0  27.0  0.7  5.0  51.0 
2022011123  29.0  41.0  26.0  0.7  6.0  49.0 
2022011200  27.0  53.0  14.0  0.7  7.0  59.0 
2022011201  34.0  53.0  7.0  0.8  7.0  67.0 
2022011202  36.0  56.0  2.0  0.8  8.0  72.0 
2022011203  39.0  68.0  3.0  0.9  9.0  72.0 
2022011204  34.0  61.0  3.0  0.9  8.0  71.0 
2022011205  39.0  68.0  3.0  1.0  9.0  71.0 
2022011206  41.0  68.0  2.0  1.0  10.0  72.0 
2022011207  46.0  80.0  2.0  1.0  8.0  70.0 
2022011208  44.0  78.0  5.0  0.9  9.0  62.0 
2022011209  41.0  73.0  14.0  0.9  9.0  52.0 
2022011210  46.0  88.0  26.0  0.9  9.0  46.0 
2022011211  44.0  75.0  45.0  0.8  8.0  37.0 
2022011212  51.0  75.0  61.0  0.9  8.0  33.0 
2022011213  51.0  85.0  74.0  0.9  7.0  32.0 
2022011214  61.0  85.0  80.0  0.9  7.0  33.0 
2022011215  53.0  80.0  77.0  0.9  7.0  39.0 
2022011216  58.0  85.0  68.0  1.0  6.0  49.0 
2022011217  44.0  63.0  71.0  1.1  8.0  48.0 
2022011218  58.0  80.0  46.0  1.3  9.0  68.0 
2022011219  58.0  88.0  30.0  1.6  13.0  81.0 
2022011220  58.0  92.0  18.0  1.7  12.0  91.0 
2022011221  61.0  92.0  3.0  1.7  9.0  105.0 
2022011222  63.0  102.0  2.0  1.7  10.0  103.0 
2022011223  61.0  107.0  3.0  1.8  8.0  100.0 
2022011300  75.0  107.0  22.0  1.3  8.0  75.0 
2022011301  97.0  122.0  33.0  1.2  7.0  42.0 
2022011302  132.0  173.0  36.0  1.3  6.0  33.0 
2022011303  129.0  171.0  38.0  1.3  5.0  31.0 
2022011304  127.0  163.0  35.0  1.3  5.0  31.0 
2022011305  114.0  146.0  25.0  1.4  5.0  39.0 
2022011306  117.0  149.0  21.0  1.4  5.0  42.0 
2022011307  97.0  114.0  25.0  1.2  5.0  40.0 
2022011308  27.0  39.0  50.0  0.7  5.0  21.0 
2022011309  27.0  39.0  47.0  0.7  5.0  22.0 
2022011310  19.0  36.0  50.0  0.8  6.0  21.0 
2022011311  17.0  34.0  59.0  0.7  5.0  17.0 
2022011312  7.0  19.0  65.0  0.6  5.0  14.0 
2022011313  5.0  22.0  70.0  0.5  5.0  13.0 
2022011314  5.0  19.0  71.0  0.5  5.0  13.0 
2022011315  5.0  14.0  73.0  0.5  5.0  14.0 
2022011316  9.0  27.0  71.0  0.6  5.0  17.0 
2022011317  14.0  24.0  68.0  0.6  5.0  23.0 
2022011318  17.0  24.0  54.0  0.6  5.0  32.0 
2022011319  19.0  36.0  29.0  0.7  5.0  53.0 
2022011320  22.0  31.0  24.0  0.7  5.0  54.0 
2022011321  19.0  34.0  8.0  0.7  5.0  68.0 
2022011322  22.0  44.0  13.0  0.7  5.0  62.0 
2022011323  24.0  44.0  3.0  0.7  6.0  70.0 
2022011400  24.0  58.0  2.0  0.7  6.0  71.0 
2022011401  31.0  51.0  2.0  0.8  5.0  71.0 
2022011402  27.0  56.0  2.0  0.8  5.0  67.0 
2022011403  27.0  46.0  3.0  0.7  5.0  63.0 
2022011404  24.0  41.0  4.0  0.7  5.0  60.0 
2022011405  24.0  44.0  3.0  0.7  6.0  62.0 
2022011406  31.0  44.0  3.0  0.7  7.0  64.0 
2022011407  27.0  44.0  5.0  0.7  6.0  62.0 
2022011408  31.0  51.0  8.0  0.8  10.0  57.0 
2022011409  34.0  68.0  21.0  0.8  10.0  45.0 
2022011410  34.0  61.0  31.0  1.1  13.0  39.0 
2022011411  41.0  63.0  37.0  1.6  16.0  39.0 
2022011412  46.0  80.0  38.0  1.2  11.0  41.0 
2022011413  39.0  70.0  38.0  1.0  8.0  41.0 
2022011414  41.0  63.0  42.0  0.9  8.0  38.0 
2022011415  39.0  56.0  50.0  0.8  10.0  33.0 
2022011416  34.0  53.0  49.0  0.9  10.0  34.0 
2022011417  39.0  63.0  46.0  1.0  10.0  38.0 
2022011418  46.0  63.0  36.0  0.9  8.0  49.0 
2022011419  48.0  68.0  36.0  0.9  7.0  48.0 
2022011420  48.0  68.0  25.0  0.9  7.0  56.0 
2022011421  44.0  75.0  15.0  0.9  7.0  63.0 
2022011422  51.0  80.0  8.0  1.0  7.0  68.0 
2022011423  58.0  85.0  3.0  1.0  6.0  72.0 
2022011500  61.0  90.0  2.0  1.0  7.0  71.0 
2022011501  56.0  100.0  2.0  1.0  7.0  72.0 
2022011502  58.0  92.0  2.0  1.0  6.0  71.0 
2022011503  61.0  100.0  2.0  1.1  6.0  68.0 
2022011504  70.0  92.0  2.0  1.2  8.0  64.0 
2022011505  66.0  97.0  2.0  1.2  8.0  63.0 
2022011506  70.0  102.0  2.0  1.3  8.0  61.0 
2022011507  70.0  102.0  2.0  1.3  7.0  61.0 
2022011508  75.0  117.0  2.0  1.4  10.0  60.0 
2022011509  80.0  114.0  8.0  1.4  11.0  55.0 
2022011510  80.0  107.0  21.0  1.2  14.0  48.0 
2022011511  58.0  107.0  43.0  1.0  9.0  41.0 
2022011512  51.0  78.0  60.0  0.9  8.0  34.0 
2022011513  41.0  61.0  79.0  0.9  6.0  23.0 
2022011514  56.0  63.0  83.0  0.9  6.0  25.0 
2022011515  44.0  58.0  86.0  1.0  7.0  26.0 
2022011516  44.0  68.0  86.0  1.3  9.0  31.0 
2022011517  53.0  70.0  80.0  1.2  8.0  38.0 
2022011518  46.0  78.0  57.0  1.2  7.0  54.0 
2022011519  56.0  85.0  29.0  1.3  8.0  78.0 
2022011520  58.0  85.0  13.0  1.5  10.0  90.0 
2022011521  61.0  85.0  3.0  1.8  9.0  101.0 
2022011522  66.0  92.0  4.0  1.5  8.0  95.0 
2022011523  58.0  85.0  2.0  1.6  7.0  88.0 
2022011600  66.0  100.0  2.0  1.5  7.0  87.0 
2022011601  61.0  97.0  2.0  1.4  8.0  89.0 
2022011602  68.0  92.0  6.0  1.1  9.0  79.0 
2022011603  70.0  100.0  21.0  1.1  10.0  60.0 
2022011604  73.0  100.0  14.0  1.2  8.0  63.0 
2022011605  85.0  112.0  20.0  1.1  8.0  56.0 
2022011606  95.0  124.0  29.0  1.1  8.0  46.0 
2022011607  97.0  127.0  31.0  1.1  8.0  41.0 
2022011608  110.0  144.0  18.0  1.2  8.0  48.0 
2022011609  105.0  149.0  19.0  1.2  9.0  45.0 
2022011610  100.0  139.0  31.0  1.2  11.0  38.0 
2022011611  105.0  153.0  42.0  1.3  13.0  38.0 
2022011612  105.0  153.0  49.0  1.2  13.0  40.0 
2022011613  97.0  151.0  65.0  1.1  14.0  38.0 
2022011614  92.0  146.0  84.0  1.1  12.0  36.0 
2022011615  88.0  144.0  92.0  1.1  10.0  34.0 
2022011616  83.0  132.0  90.0  1.0  10.0  35.0 
2022011617  83.0  139.0  76.0  1.1  10.0  46.0 
2022011618  88.0  144.0  68.0  1.1  9.0  50.0 
2022011619  90.0  146.0  59.0  1.2  8.0  51.0 
2022011620  88.0  136.0  63.0  1.1  6.0  42.0 
2022011621  88.0  141.0  65.0  1.0  6.0  33.0 
2022011622  85.0  132.0  61.0  1.0  7.0  33.0 
2022011623  80.0  129.0  53.0  1.1  8.0  35.0 
2022011700  78.0  122.0  45.0  1.1  6.0  38.0 
2022011701  78.0  127.0  38.0  1.1  6.0  40.0 
2022011702  80.0  127.0  35.0  1.1  5.0  41.0 
2022011703  85.0  122.0  29.0  1.1  5.0  41.0 
2022011704  78.0  117.0  30.0  1.1  5.0  39.0 
2022011705  75.0  117.0  33.0  1.1  5.0  35.0 
2022011706  73.0  110.0  30.0  1.0  5.0  35.0 
2022011707  66.0  102.0  29.0  1.0  5.0  36.0 
2022011708  56.0  100.0  21.0  1.0  6.0  44.0 
2022011709  51.0  97.0  29.0  1.1  7.0  42.0 
2022011710  51.0  88.0  45.0  1.1  10.0  34.0 
2022011711  51.0  95.0  58.0  1.0  9.0  31.0 
2022011712  56.0  90.0  70.0  1.1  10.0  31.0 
2022011713  63.0  102.0  72.0  1.1  10.0  41.0 
2022011714  63.0  107.0  76.0  1.2  12.0  46.0 
2022011715  66.0  102.0  84.0  1.1  13.0  51.0 
2022011716  56.0  100.0  86.0  1.1  9.0  53.0 
2022011717  61.0  102.0  86.0  1.0  8.0  51.0 
2022011718  66.0  107.0  61.0  1.0  7.0  67.0 
2022011719  68.0  102.0  53.0  1.0  6.0  53.0 
2022011720  56.0  90.0  48.0  1.1  6.0  49.0 
2022011721  58.0  90.0  37.0  1.1  6.0  53.0 
2022011722  51.0  88.0  40.0  1.0  5.0  47.0 
2022011723  46.0  85.0  34.0  0.9  5.0  47.0 
2022011800  39.0  66.0  39.0  0.8  5.0  39.0 
2022011801  39.0  63.0  50.0  0.9  5.0  30.0 
2022011802  41.0  73.0  63.0  0.8  5.0  22.0 
2022011803  34.0  63.0  58.0  0.8  5.0  24.0 
2022011804  27.0  48.0  66.0  0.7  5.0  18.0 
2022011805  24.0  48.0  58.0  0.7  5.0  20.0 
2022011806  24.0  53.0  22.0  0.8  4.0  50.0 
2022011807  27.0  53.0  32.0  0.8  5.0  38.0 
2022011808  24.0  46.0  38.0  0.8  5.0  31.0 
2022011809  27.0  48.0  43.0  0.9  6.0  31.0 
2022011810  29.0  46.0  55.0  0.9  8.0  25.0 
2022011811  41.0  53.0  -999.0  -999.0  8.0  23.0 
2022011812  -999.0  -999.0  69.0  -999.0  8.0  23.0 
2022011813  31.0  63.0  80.0  0.4  -999.0  -999.0 
2022011814  31.0  66.0  93.0  0.4  7.0  20.0 
2022011815  36.0  68.0  95.0  0.5  6.0  23.0 
2022011816  34.0  63.0  101.0  0.4  6.0  23.0 
2022011817  34.0  68.0  100.0  0.4  5.0  24.0 
2022011818  31.0  63.0  88.0  0.5  5.0  30.0 
2022011819  34.0  63.0  80.0  0.5  5.0  32.0 
2022011820  36.0  68.0  77.0  0.4  5.0  31.0 
2022011821  48.0  75.0  62.0  0.6  5.0  37.0 
2022011822  53.0  80.0  48.0  0.6  5.0  44.0 
2022011823  53.0  90.0  39.0  0.6  5.0  48.0 
2022011900  61.0  92.0  38.0  0.6  5.0  46.0 
2022011901  61.0  97.0  30.0  0.5  5.0  51.0 
2022011902  58.0  97.0  33.0  0.5  5.0  45.0 
2022011903  66.0  95.0  26.0  0.6  5.0  46.0 
2022011904  70.0  107.0  15.0  0.6  5.0  55.0 
2022011905  68.0  105.0  4.0  0.6  5.0  62.0 
2022011906  68.0  105.0  2.0  0.6  5.0  63.0 
2022011907  68.0  88.0  2.0  0.6  4.0  59.0 
2022011908  63.0  88.0  3.0  0.9  5.0  55.0 
2022011909  66.0  100.0  6.0  0.7  5.0  55.0 
2022011910  75.0  92.0  11.0  0.7  8.0  66.0 
2022011911  78.0  114.0  15.0  0.7  12.0  76.0 
2022011912  85.0  127.0  42.0  0.9  17.0  71.0 
2022011913  97.0  129.0  79.0  0.7  15.0  45.0 
2022011914  88.0  144.0  84.0  0.7  13.0  50.0 
2022011915  88.0  132.0  93.0  0.7  11.0  47.0 
2022011916  75.0  119.0  106.0  0.7  9.0  38.0 
2022011917  75.0  112.0  104.0  0.6  7.0  36.0 
2022011918  80.0  124.0  78.0  0.7  6.0  44.0 
2022011919  90.0  132.0  50.0  0.9  6.0  60.0 
2022011920  95.0  127.0  47.0  0.9  6.0  55.0 
2022011921  88.0  134.0  40.0  0.7  6.0  54.0 
2022011922  66.0  110.0  49.0  0.6  5.0  39.0 
2022011923  39.0  90.0  70.0  0.5  4.0  23.0 
2022012000  51.0  83.0  75.0  0.5  5.0  22.0 
2022012001  61.0  88.0  76.0  0.6  4.0  22.0 
2022012002  61.0  88.0  73.0  0.5  4.0  20.0 
2022012003  56.0  83.0  74.0  0.5  4.0  18.0 
2022012004  61.0  90.0  62.0  0.5  4.0  20.0 
