Time    PM2.5    PM10    O3    CO    SO2    NO2
2017012002  79  185  44  1.2  21  57
2017012003  70  187  47  1.1  18  45
2017012004  47  150  52  0.9  17  37
2017012005  33  125  54  0.8  14  34
2017012006  7  74  66  0.6  13  25
2017012007  8  74  63  0.6  15  29
2017012008  6  79  57  0.6  16  37
2017012009  5  76  61  0.6  13  30
2017012010  2  68  70  0.6  13  24
2017012011  -999  -999  -999  -999  -999  -999
2017012012  -999  -999  -999  -999  -999  -999
2017012013  -999  -999  -999  -999  -999  -999
2017012014  -999  -999  -999  -999  -999  -999
2017012015  -999  -999  -999  -999  -999  -999
2017012016  -999  -999  -999  -999  -999  -999
2017012017  -999  -999  -999  -999  -999  -999
2017012018  -999  -999  -999  -999  -999  -999
2017012019  -999  32  63  0.5  8  39
2017012020  1  36  51  0.5  8  46
2017012021  1  36  34  0.6  10  65
2017012022  13  49  11  0.6  7  88
2017012023  9  44  6  0.6  9  94
2017012100  8  54  6  0.6  9  94
2017012101  12  43  6  0.7  8  90
2017012102  13  44  8  0.7  12  76
2017012103  10  51  19  0.6  16  66
2017012104  -999  -999  -999  -999  -999  -999
2017012105  -999  -999  -999  -999  -999  -999
2017012106  -999  -999  -999  -999  -999  -999
2017012107  -999  -999  -999  -999  -999  -999
2017012108  23  67  9  0.9  12  80
2017012109  34  79  22  0.9  16  66
2017012110  28  78  40  0.9  19  54
2017012111  25  76  52  0.8  16  47
2017012112  25  77  60  0.8  16  44
2017012113  24  78  69  0.8  17  39
2017012114  19  81  74  1  22  40
2017012115  19  62  80  0.9  15  32
2017012116  -999  -999  -999  -999  -999  -999
2017012117  -999  -999  -999  -999  -999  -999
2017012118  -999  -999  -999  -999  -999  -999
2017012119  -999  -999  -999  -999  -999  -999
2017012120  41  109  13  1  20  105
2017012121  39  104  12  1  14  109
2017012122  46  105  9  1  14  107
2017012123  53  120  9  1  29  108
2017012200  58  128  23  1  28  83
2017012201  54  122  13  0.9  20  85
2017012202  52  114  10  0.8  22  86
2017012203  50  113  9  0.8  22  85
2017012204  -999  -999  -999  -999  -999  -999
2017012205  -999  -999  -999  -999  -999  -999
2017012206  -999  -999  -999  -999  -999  -999
2017012207  24  65  31  0.8  15  49
2017012208  27  53  33  0.7  12  46
2017012209  27  71  34  0.7  11  47
2017012210  21  67  58  0.7  12  31
2017012211  17  66  62  0.7  23  31
2017012212  24  64  72  0.7  23  27
2017012213  28  80  71  0.8  23  30
2017012214  22  73  66  0.8  24  39
2017012215  -999  -999  -999  -999  -999  -999
2017012216  -999  -999  -999  -999  -999  -999
2017012217  33  92  49  0.9  24  65
2017012218  34  97  38  1  18  69
2017012219  39  100  35  0.9  21  71
2017012220  42  96  18  0.9  35  83
2017012221  38  104  14  0.9  26  91
2017012222  39  80  10  0.9  21  92
2017012223  36  83  7  0.9  22  95
2017012300  35  86  9  0.9  31  81
2017012301  38  74  10  0.9  23  83
2017012302  36  72  10  0.8  20  77
2017012303  44  86  38  0.8  33  40
2017012304  34  73  47  0.8  35  34
2017012305  29  68  55  0.9  36  28
2017012306  26  68  55  0.9  34  28
2017012307  15  59  48  0.8  32  33
2017012308  17  55  37  0.8  32  43
2017012309  28  56  33  1  41  48
2017012310  20  67  56  1  28  37
2017012311  29  74  64  0.7  28  33
2017012312  28  77  73  0.7  21  28
2017012313  30  68  86  0.9  22  25
2017012314  24  59  95  0.9  21  22
2017012315  23  54  102  0.8  20  21
2017012316  24  54  102  0.8  18  23
2017012317  31  51  102  0.7  20  29
2017012318  -999  -999  -999  -999  -999  -999
2017012319  28  77  75  0.8  24  39
2017012320  33  61  77  0.8  27  32
2017012321  45  76  74  0.8  28  35
2017012322  51  89  56  1  26  49
2017012323  39  95  61  1  19  41
2017012400  36  81  64  0.9  18  34
2017012401  30  75  61  0.9  16  36
2017012402  36  69  44  0.9  15  45
2017012403  26  72  42  0.9  12  40
2017012404  -999  -999  -999  -999  -999  -999
2017012405  -999  -999  -999  -999  -999  -999
2017012406  -999  -999  -999  -999  -999  -999
2017012407  19  41  38  0.9  14  39
2017012408  16  37  39  0.9  14  40
2017012409  9  43  52  0.8  11  31
2017012410  10  38  62  0.7  10  28
2017012411  7  38  77  0.7  10  21
2017012412  14  47  84  0.7  13  21
2017012413  14  56  83  0.8  15  26
2017012414  22  51  86  0.8  14  26
2017012415  14  58  89  0.7  14  26
2017012416  16  53  87  0.6  12  29
2017012417  -999  -999  -999  -999  -999  -999
2017012418  -999  -999  -999  -999  -999  -999
2017012419  31  67  55  1.1  18  52
2017012420  24  57  67  0.9  27  38
2017012421  37  65  65  0.9  31  38
2017012422  39  74  60  1  31  39
2017012423  39  86  62  1  29  35
2017012500  45  79  68  1  29  31
2017012501  52  83  67  1  26  29
2017012502  49  80  67  1.1  22  28
2017012503  53  80  68  1.1  20  27
2017012504  43  76  75  1.1  22  23
2017012505  44  81  75  1.1  20  23
2017012506  46  84  77  1.1  22  23
2017012507  49  84  77  1.2  21  26
2017012508  -999  -999  -999  -999  -999  -999
2017012509  77  128  36  1.4  35  56
2017012510  70  126  62  1.4  36  40
2017012511  59  105  98  1.2  31  25
2017012512  57  105  103  1.1  23  23
2017012513  57  102  108  1.1  19  20
2017012514  49  100  111  1.1  17  21
2017012515  49  92  118  1.1  16  20
2017012516  45  94  122  1.1  15  20
2017012517  -999  -999  -999  -999  -999  -999
2017012518  56  94  110  0.9  14  28
2017012519  58  94  93  1  13  34
2017012520  63  103  77  1  15  38
2017012521  51  88  80  1  12  36
2017012522  51  87  80  0.9  12  35
2017012523  52  90  66  0.9  11  36
2017012600  55  90  70  0.9  11  29
2017012601  60  88  50  1  10  59
2017012602  70  88  63  1.1  14  41
2017012603  78  110  49  1.1  16  44
2017012604  76  112  47  1.1  19  43
2017012605  75  113  43  1.2  14  41
2017012606  62  101  49  1.2  12  37
2017012607  55  97  40  1.3  13  46
2017012608  59  99  29  1.3  10  55
2017012609  64  105  45  1  13  43
2017012610  60  92  64  0.9  13  30
2017012611  54  80  83  0.9  10  24
2017012612  50  87  84  1  11  28
2017012613  50  91  94  1.1  13  31
2017012614  48  92  105  1.2  17  30
2017012615  53  97  109  1.2  21  30
2017012616  50  97  115  1.2  20  26
2017012617  38  78  110  1.2  22  31
2017012618  49  86  81  1.2  23  51
2017012619  48  95  53  1.3  18  61
2017012620  65  112  71  1.2  16  50
2017012621  74  118  73  1.2  16  41
2017012622  71  107  82  1.2  16  33
2017012623  70  114  58  1.1  13  45
2017012700  73  107  44  1.1  10  53
2017012701  68  109  33  1.2  12  63
2017012702  75  111  43  1.2  12  44
2017012703  72  114  31  1.2  10  47
2017012704  84  120  19  1.2  26  66
2017012705  99  170  53  1.3  13  28
2017012706  109  191  63  1.3  17  16
2017012707  106  193  64  1.4  15  15
2017012708  134  205  55  1.6  15  18
2017012709  135  205  48  1.7  10  22
2017012710  100  159  59  1.6  9  20
2017012711  49  90  75  1.2  9  15
2017012712  31  90  85  0.9  8  13
2017012713  6  70  88  0.7  9  12
2017012714  -999  -999  -999  -999  -999  -999
2017012715  -999  -999  -999  -999  -999  -999
2017012716  -999  -999  -999  -999  -999  -999
2017012717  -999  -999  -999  -999  -999  -999
2017012718  -999  -999  -999  -999  -999  -999
2017012719  22  97  83  0.7  14  15
2017012720  14  75  83  0.6  10  14
2017012721  28  84  80  0.6  18  14
2017012722  27  86  79  0.6  22  13
2017012723  30  79  75  0.6  19  14
2017012800  32  86  77  0.7  15  14
2017012801  46  111  75  0.7  19  15
2017012802  46  105  74  0.8  18  14
2017012803  59  123  71  0.8  18  16
2017012804  56  131  68  0.9  14  16
2017012805  48  121  67  0.8  14  16
2017012806  31  121  67  0.8  12  15
2017012807  28  102  63  0.8  8  16
2017012808  23  93  64  0.8  10  16
2017012809  25  101  64  0.7  10  17
2017012810  30  99  63  0.7  12  19
2017012811  34  111  63  0.8  11  19
2017012812  32  97  66  0.8  11  19
2017012813  31  86  76  0.8  9  17
2017012814  26  87  85  0.8  7  14
2017012815  37  86  96  0.8  8  13
2017012816  -999  -999  -999  -999  -999  -999
2017012817  45  87  102  0.8  8  15
2017012818  -999  -999  -999  -999  -999  -999
2017012819  39  90  106  0.9  10  15
2017012820  48  83  110  0.8  10  14
2017012821  45  78  109  0.8  10  14
2017012822  45  89  106  0.8  9  13
2017012823  41  80  99  0.8  9  14
2017012900  45  80  92  0.9  10  14
2017012901  42  88  80  0.9  10  18
2017012902  45  86  73  0.9  10  17
2017012903  48  88  67  1  9  17
2017012904  44  81  64  1  11  17
2017012905  44  88  43  1  31  32
2017012906  47  79  32  1  21  38
2017012907  63  92  16  1  64  57
2017012908  60  109  6  1  21  61
2017012909  97  152  9  1.4  28  56
2017012910  99  158  19  1.5  13  38
2017012911  73  125  17  1.6  11  34
2017012912  79  125  27  1.3  6  24
2017012913  79  125  27  1  8  25
2017012914  61  104  27  1  11  27
2017012915  51  82  17  1.3  14  35
2017012916  66  96  12  1.5  16  38
2017012917  53  80  10  1.8  19  41
2017012918  40  80  14  1.6  10  36
2017012919  23  39  10  1.5  14  36
2017012920  21  37  22  1.3  10  30
2017012921  27  37  30  1.2  11  31
2017012922  28  37  39  1.1  11  30
2017012923  -999  -999  -999  -999  -999  -999
2017013000  32  44  40  1.1  10  26
2017013001  53  69  36  1.3  10  27
2017013002  46  76  73  1.1  8  12
2017013003  48  80  71  1  8  14
2017013004  42  89  61  0.9  9  17
2017013005  40  90  59  1  8  14
2017013006  38  80  57  0.9  8  15
2017013007  28  66  68  0.8  10  13
2017013008  18  58  66  0.8  10  15
2017013009  17  50  70  0.7  11  14
2017013010  13  44  74  0.7  9  12
2017013011  9  38  75  0.7  7  12
2017013012  -999  -999  -999  -999  -999  -999
2017013013  -999  -999  -999  -999  -999  -999
2017013014  -999  -999  -999  -999  -999  -999
2017013015  -999  -999  -999  -999  -999  -999
