Time    PM2.5    PM10    O3    CO    SO2    NO2
2019010522  57  67  5  1.3  2  57
2019010523  73  76  5  1.3  1  54
2019010600  72  -999  6  1.3  4  51
2019010601  59  -999  5  1.3  3  54
2019010602  73  -999  5  1.3  2  52
2019010603  71  79  5  1.3  1  50
2019010604  79  -999  6  1.2  2  47
2019010605  68  81  7  1.1  3  45
2019010606  77  96  5  1.3  3  48
2019010607  84  110  5  1.7  3  51
2019010608  91  118  5  2.1  3  48
2019010609  95  103  5  2.1  3  45
2019010610  85  159  5  2.6  3  45
2019010611  115  -999  7  1.4  12  43
2019010612  81  -999  12  1.1  10  37
2019010613  62  67  10  1  9  50
2019010614  59  64  14  1  9  43
2019010615  61  -999  17  0.9  7  42
2019010616  54  71  9  0.9  8  53
2019010617  62  75  6  1  9  58
2019010618  64  79  5  1  8  64
2019010619  60  80  6  1.1  10  62
2019010620  65  78  5  1.1  7  63
2019010621  66  70  4  1  7  66
2019010622  60  69  5  0.9  7  60
2019010623  57  69  6  0.9  7  55
2019010700  58  65  7  0.9  6  51
2019010701  53  64  5  0.8  6  51
2019010702  55  64  5  0.8  12  52
2019010703  48  64  4  0.8  12  52
2019010704  47  69  4  0.7  1  48
2019010705  49  81  4  0.6  3  48
2019010706  58  84  5  0.6  3  45
2019010707  62  84  8  0.6  3  44
2019010708  58  74  8  0.6  3  45
2019010709  56  76  9  0.7  5  46
2019010710  53  64  12  0.6  8  44
2019010711  50  55  17  0.6  10  38
2019010712  46  72  9  0.7  2  56
2019010713  53  80  7  0.8  9  63
2019010714  64  72  9  0.8  12  60
2019010715  58  79  11  0.8  9  52
2019010716  69  95  9  0.8  2  55
2019010717  72  77  8  0.8  3  58
2019010718  66  -999  8  0.8  3  56
2019010719  56  -999  11  0.8  3  49
2019010720  51  -999  11  0.7  3  49
2019010721  47  -999  16  0.7  3  45
2019010722  42  47  18  0.7  2  44
2019010723  43  57  13  0.7  3  48
2019010800  48  49  12  0.7  3  50
2019010801  41  -999  29  0.6  6  29
2019010802  37  52  22  0.6  11  38
2019010803  48  54  16  0.7  5  39
2019010804  51  54  13  0.7  12  41
2019010805  51  62  6  0.8  3  51
2019010806  59  77  11  1  2  42
2019010807  75  92  9  1.1  3  43
2019010808  85  102  12  1.1  1  38
2019010809  90  102  14  1.1  5  37
2019010810  92  112  14  1.1  1  41
2019010811  106  130  18  1.2  6  38
2019010812  113  152  34  1.3  12  28
2019010813  138  194  28  1.6  16  36
2019010814  166  194  27  1.9  17  42
2019010815  163  187  34  1.7  17  42
2019010816  158  172  31  1.5  15  50
2019010817  140  159  31  1.5  13  56
2019010818  133  174  20  1.5  13  84
2019010819  132  151  13  1.3  10  84
2019010820  102  -999  16  1.1  8  69
2019010821  76  94  18  1  8  64
2019010822  62  81  23  1  7  53
2019010823  57  77  16  1  7  52
2019010900  54  71  18  0.9  8  43
2019010901  42  53  20  0.8  7  38
2019010902  31  57  19  0.8  7  40
2019010903  29  68  24  0.8  10  33
2019010904  32  56  25  0.8  9  29
2019010905  34  51  24  0.7  8  29
2019010906  33  43  24  0.6  5  30
2019010907  26  27  19  0.6  3  33
2019010908  22  28  14  0.6  3  36
2019010909  24  24  9  0.6  3  44
2019010910  31  -999  9  0.6  3  47
2019010911  29  -999  7  0.7  3  50
2019010912  30  32  7  0.7  3  52
2019010913  28  -999  6  0.7  3  52
2019010914  36  47  8  0.7  3  56
2019010915  46  46  8  0.7  3  59
2019010916  44  -999  7  0.6  3  64
2019010917  40  48  6  0.6  3  67
2019010918  42  42  5  0.5  3  72
2019010919  39  50  5  0.5  3  72
2019010920  47  74  5  0.5  3  71
2019010921  59  -999  5  0.5  3  67
2019010922  27  33  7  0.5  1  60
2019010923  24  24  9  0.4  3  53
2019011000  28  30  7  0.5  3  54
2019011001  30  31  8  0.4  3  49
2019011002  29  -999  11  0.4  3  44
2019011003  28  -999  15  0.4  3  37
2019011004  22  29  16  0.4  3  36
2019011005  22  37  19  0.4  1  32
2019011006  27  34  19  0.4  3  31
2019011007  30  44  12  0.4  3  43
2019011008  31  47  11  0.4  3  44
2019011009  31  46  10  0.4  3  47
2019011010  35  61  13  0.5  3  42
2019011011  37  50  12  0.5  1  42
2019011012  39  46  13  0.5  17  39
2019011013  43  43  14  0.6  8  41
2019011014  40  58  9  0.6  8  50
2019011015  47  70  9  0.6  10  54
2019011016  51  -999  10  0.6  10  51
2019011017  42  60  10  0.6  6  50
2019011018  44  53  6  0.7  2  51
2019011019  41  47  8  0.7  2  49
2019011020  41  56  5  0.7  5  55
2019011021  46  83  5  0.7  3  52
2019011022  53  94  6  0.6  3  50
2019011023  59  101  3  0.5  3  52
2019011100  48  65  4  0.5  3  49
2019011101  37  41  6  0.5  3  47
2019011102  32  52  4  0.5  3  48
2019011103  37  -999  5  0.5  3  47
2019011104  33  -999  6  0.5  3  40
2019011105  27  -999  5  0.5  3  42
2019011106  25  26  9  0.5  3  35
2019011107  25  29  7  0.6  3  38
2019011108  39  46  5  0.6  3  43
2019011109  48  61  5  0.6  3  42
2019011110  45  49  7  0.6  3  42
2019011111  40  -999  8  0.6  6  43
2019011112  35  37  8  0.7  1  46
2019011113  35  -999  6  0.7  1  53
2019011114  38  -999  5  0.6  3  25
2019011115  29  32  -999  0.3  3  53
2019011116  30  -999  -999  0.6  3  58
2019011117  23  -999  5  0.6  3  55
2019011118  21  -999  5  0.6  1  58
2019011119  24  -999  4  0.7  3  54
2019011120  28  33  4  -999  3  50
2019011121  -999  -999  4  0.7  -999  49
2019011122  29  -999  5  0.7  3  47
2019011123  21  39  5  0.8  3  48
2019011200  38  39  5  0.7  1  44
2019011201  18  20  5  0.8  1  43
2019011202  20  24  5  0.7  2  40
2019011203  25  -999  5  0.7  2  39
2019011204  28  55  5  1.2  3  44
2019011205  57  61  5  0.9  1  48
2019011206  57  62  6  0.8  2  45
2019011207  67  -999  12  0.8  1  38
2019011208  56  64  13  0.9  1  39
2019011209  59  62  12  1.4  7  42
2019011210  59  69  10  1.7  13  44
2019011211  65  84  11  1.7  10  44
2019011212  74  77  18  1.6  6  39
2019011213  63  79  17  1.3  4  39
2019011214  62  79  18  1.2  11  41
2019011215  63  70  27  1  1  38
2019011216  49  74  23  1.1  2  37
2019011217  67  89  14  1.3  -999  49
2019011218  78  90  23  0.9  5  33
2019011219  82  87  31  0.9  6  28
2019011220  70  79  29  0.9  6  30
2019011221  68  90  21  1  6  48
2019011222  74  84  8  1.1  6  68
2019011223  72  89  5  1.1  6  66
2019011300  64  85  5  1.1  6  62
2019011301  64  85  5  1.1  6  59
2019011302  65  86  5  1.3  6  55
2019011303  62  87  5  1.3  6  55
2019011304  62  86  6  1  5  50
2019011305  64  91  5  1  6  61
2019011306  68  96  5  1  7  60
2019011307  69  96  5  1  6  60
2019011308  65  90  5  1.1  7  59
2019011309  64  98  6  1.1  8  60
2019011310  70  111  9  1.1  8  53
2019011311  88  117  26  1  5  34
2019011312  108  127  39  1.1  5  22
2019011313  108  126  43  1.1  6  26
2019011314  112  133  46  1.1  10  35
2019011315  117  138  48  1.1  9  31
2019011316  111  132  50  1.1  5  24
2019011317  112  141  49  1.2  6  35
2019011318  123  158  35  1.2  5  59
2019011319  130  173  24  1.3  5  75
2019011320  137  182  7  1.4  5  103
2019011321  134  199  5  1.4  5  100
2019011322  145  199  6  1.4  5  99
2019011323  149  195  5  1.4  6  96
2019011400  145  207  5  1.4  6  90
2019011401  150  208  5  1.4  5  85
2019011402  150  211  5  1.4  5  78
2019011403  143  193  6  1.4  5  75
2019011404  137  198  5  1.3  5  78
2019011405  130  196  5  1.4  5  74
2019011406  125  188  5  1.4  5  44
2019011407  106  -999  5  1.4  5  2
2019011408  67  151  6  1.4  5  2
2019011409  88  224  6  1.5  4  52
2019011410  125  211  8  1.5  5  61
2019011411  135  194  10  1.5  5  57
2019011412  172  194  15  1.5  4  54
2019011413  169  182  22  1.5  5  45
2019011414  158  193  26  1.5  6  47
2019011415  149  173  29  1.4  5  54
2019011416  145  169  26  1.5  5  62
2019011417  141  170  16  1.5  5  83
2019011418  135  174  21  1.4  5  71
2019011419  139  181  21  1.3  5  59
2019011420  157  178  21  1.3  5  56
2019011421  143  190  13  1.3  4  68
2019011422  150  171  14  1.3  4  64
2019011423  143  174  13  1.4  5  66
2019011500  153  171  12  1.4  5  60
2019011501  143  169  11  1.4  5  62
2019011502  138  159  13  1.4  5  57
2019011503  135  150  10  1.3  4  62
2019011504  129  143  12  1.3  4  49
2019011505  133  156  13  1.3  5  49
2019011506  139  184  17  1.4  5  37
2019011507  178  215  14  1.6  4  38
2019011508  193  234  12  1.6  4  42
2019011509  202  236  12  1.7  5  39
2019011510  215  255  15  1.8  5  35
2019011511  221  270  33  1.9  6  29
2019011512  245  284  31  2.1  7  43
2019011513  253  290  28  2.2  8  51
2019011514  248  264  27  2.1  6  53
2019011515  233  -999  35  1.7  5  53
2019011516  150  180  44  1.3  5  45
2019011517  104  158  38  1.2  5  46
2019011518  73  122  40  0.8  4  31
2019011519  43  110  34  0.6  2  27
2019011520  36  96  30  0.6  1  26
2019011521  37  86  25  0.5  1  25
2019011522  38  75  25  0.5  1  23
2019011523  30  74  26  0.5  1  21
2019011600  31  59  28  0.5  1  21
2019011601  22  61  28  0.5  1  19
2019011602  30  68  27  0.6  1  21
2019011603  28  61  26  0.7  1  23
2019011604  27  51  26  0.6  1  23
2019011605  27  49  25  0.7  1  24
2019011606  27  48  25  0.6  3  26
2019011607  29  55  16  0.7  1  39
2019011608  27  59  8  0.7  1  46
2019011609  28  70  15  0.6  1  35
2019011610  32  66  22  0.6  1  28
2019011611  33  63  29  0.6  3  24
2019011612  26  61  34  0.5  3  23
2019011613  27  87  34  0.6  3  30
2019011614  32  103  33  0.9  1  40
2019011615  44  149  32  2.1  3  45
2019011616  83  143  32  1.6  3  48
2019011617  70  128  30  1.3  2  51
2019011618  68  128  23  1.4  2  59
2019011619  69  101  22  0.9  2  53
2019011620  45  82  19  0.7  1  60
2019011621  42  89  11  0.7  3  76
2019011622  41  100  6  0.9  1  83
2019011623  44  98  6  0.9  2  82
2019011700  49  100  5  1  2  79
2019011701  52  110  6  1  2  76
2019011702  54  100  6  1  1  71
2019011703  58  88  6  0.9  1  67
2019011704  50  108  6  1.1  2  68
2019011705  58  128  6  1  3  72
2019011706  57  101  5  0.8  1  69
2019011707  51  100  5  0.8  1  67
2019011708  50  107  6  0.9  1  66
2019011709  57  131  6  1.2  3  70
2019011710  68  175  7  1.2  5  68
2019011711  75  142  11  1  4  59
2019011712  67  109  28  0.7  3  42
2019011713  48  116  31  0.7  3  43
2019011714  50  114  41  0.6  2  32
2019011715  47  111  45  0.6  1  34
2019011716  51  109  46  0.6  1  38
2019011717  53  114  48  0.7  1  38
2019011718  52  122  26  0.7  3  70
2019011719  55  120  11  0.9  3  88
2019011720  60  135  7  1.1  3  101
2019011721  68  143  6  1.2  3  95
2019011722  71  161  6  1.1  1  91
2019011723  70  155  6  1.1  1  89
2019011800  74  158  6  1.2  4  93
2019011801  73  140  6  1.2  3  86
2019011802  70  132  6  1.1  2  82
2019011803  70  133  5  1  2  76
2019011804  71  127  5  1  1  71
2019011805  74  115  6  1  1  70
2019011806  75  114  6  1  1  69
2019011807  82  109  6  1  3  64
2019011808  69  148  6  1.1  1  63
2019011809  81  153  8  1.2  2  67
2019011810  87  131  13  1.2  5  63
2019011811  92  119  23  1  3  53
2019011812  80  117  33  1  3  47
2019011813  79  107  50  0.8  2  32
2019011814  65  93  58  0.8  2  26
2019011815  59  93  63  0.8  -999  28
2019011816  68  121  62  -999  11  31
2019011817  -999  -999  -999  0.8  7  42
2019011818  74  140  24  0.9  9  65
2019011819  87  138  29  0.9  11  52
2019011820  80  125  37  0.8  10  43
2019011821  82  126  40  0.8  11  42
2019011822  78  131  38  0.9  11  48
2019011823  80  156  29  0.9  11  63
2019011900  93  158  20  1.1  12  78
2019011901  104  153  17  1.1  12  83
2019011902  98  156  14  1.1  13  85
2019011903  98  145  11  1  12  83
2019011904  104  147  8  1.1  12  86
2019011905  106  159  12  1.1  13  69
2019011906  113  150  15  1.2  14  58
2019011907  110  131  9  1.3  16  66
2019011908  98  120  6  1.1  13  69
2019011909  81  129  7  1.1  12  66
2019011910  87  143  9  1.1  12  59
2019011911  100  143  15  1.1  13  52
2019011912  107  157  19  1.2  13  48
2019011913  114  161  24  1.2  13  45
2019011914  118  182  20  1.9  15  54
2019011915  133  187  18  2  16  62
2019011916  134  184  15  1.7  15  66
2019011917  128  196  8  2.7  16  79
2019011918  145  211  6  3  19  83
2019011919  158  204  6  1.5  16  87
2019011920  151  231  6  1.4  16  87
2019011921  158  216  6  1.4  15  81
2019011922  166  219  5  1.3  13  74
2019011923  167  213  6  1.2  12  68
2019012000  170  222  5  2.1  13  71
2019012001  169  233  6  2.5  15  67
2019012002  179  234  6  1.9  14  65
2019012003  185  231  6  1.4  13  63
2019012004  183  225  7  1.3  13  58
2019012005  171  226  8  1.3  12  54
2019012006  172  217  6  1.3  13  56
2019012007  167  210  6  1.3  13  57
2019012008  156  188  10  1.3  12  44
2019012009  137  152  14  1.2  12  38
2019012010  104  115  20  1  11  30
2019012011  78  107  22  1  11  32
2019012012  72  97  26  0.9  10  28
2019012013  62  82  32  0.8  11  28
2019012014  56  74  38  0.7  12  24
2019012015  44  76  42  0.7  11  23
2019012016  45  75  39  0.7  10  24
2019012017  48  65  45  0.6  9  24
2019012018  34  54  38  0.6  9  29
2019012019  35  58  32  0.5  9  37
2019012020  33  57  28  0.5  8  42
2019012021  34  68  19  0.6  9  61
2019012022  36  67  16  0.6  10  67
2019012023  37  62  11  0.6  11  76
2019012100  39  67  5  0.7  11  84
2019012101  37  78  5  0.8  11  84
2019012102  43  72  5  0.7  10  81
2019012103  39  72  5  0.7  10  79
2019012104  44  64  5  0.7  9  79
2019012105  45  93  5  0.9  12  81
2019012106  51  84  5  1  12  77
2019012107  50  84  5  1  11  74
2019012108  53  82  5  1  11  74
2019012109  49  110  5  1.2  14  83
2019012110  56  129  10  1.6  15  79
2019012111  75  140  23  1.2  14  62
2019012112  88  137  33  1.1  14  51
2019012113  92  128  40  1  13  48
2019012114  92  140  54  1.1  14  36
2019012115  104  119  59  0.9  13  31
2019012116  80  115  60  0.9  11  31
2019012117  86  138  57  1  11  41
2019012118  107  144  47  1.1  11  54
2019012119  108  159  31  1.2  11  79
2019012120  116  166  21  1.3  11  91
2019012121  122  202  8  1.3  12  117
2019012122  133  208  5  1.5  12  121
2019012123  136  198  6  1.6  11  117
2019012200  138  182  6  1.5  11  111
2019012201  128  194  6  1.5  11  106
2019012202  130  190  6  1.5  12  103
2019012203  127  170  6  1.4  10  100
2019012204  120  156  5  1.3  10  96
2019012205  112  147  5  1.2  10  96
2019012206  105  142  6  1.2  11  99
2019012207  104  130  5  1.1  12  98
2019012208  96  144  6  1.1  12  93
2019012209  90  141  13  1  12  74
2019012210  81  121  22  0.8  11  57
2019012211  66  107  39  0.6  10  38
2019012212  46  99  63  0.6  10  20
2019012213  51  104  79  0.5  10  14
2019012214  48  93  79  0.6  10  17
2019012215  53  109  84  0.6  11  19
2019012216  64  92  84  0.6  11  22
2019012217  60  95  77  0.6  10  29
2019012218  64  99  65  0.7  10  42
2019012219  69  113  51  0.8  9  55
2019012220  77  135  20  1  9  101
2019012221  85  126  13  1.1  9  110
2019012222  82  144  6  1.2  9  122
2019012223  82  150  5  1.2  11  121
2019012300  87  140  5  1.2  12  120
2019012301  82  121  5  1.2  11  115
2019012302  78  122  5  1.3  10  110
2019012303  80  132  6  1.3  12  114
2019012304  92  137  5  1.4  14  112
2019012305  96  140  5  1.5  16  112
2019012306  106  140  5  1.4  14  110
2019012307  107  149  5  1.8  16  108
2019012308  113  150  6  1.8  17  103
2019012309  114  158  7  2  18  97
2019012310  114  160  8  2.3  20  96
2019012311  111  156  15  2.4  20  90
2019012312  103  122  43  1.3  16  60
2019012313  77  94  78  0.7  11  25
2019012314  60  89  72  0.9  11  32
2019012315  70  96  69  0.7  11  37
2019012316  71  91  69  0.7  11  37
2019012317  65  87  74  0.7  10  37
2019012318  67  92  60  0.7  9  50
2019012319  66  113  38  0.9  8  95
2019012320  81  156  6  1.4  10  133
2019012321  90  157  6  1.6  10  123
2019012322  88  155  6  1.4  10  114
2019012323  85  156  5  1  10  109
2019012400  85  150  5  1.1  9  103
2019012401  78  133  5  1  9  101
2019012402  78  120  5  1  9  100
2019012403  73  123  5  1  9  100
2019012404  85  113  5  1  9  103
2019012405  87  123  5  1.1  9  97
2019012406  89  127  5  1.2  10  100
2019012407  106  146  5  1.4  10  98
2019012408  119  161  8  1.8  12  95
2019012409  119  164  13  2.1  13  89
2019012410  120  164  26  1.6  14  74
2019012411  123  159  38  1.3  13  62
2019012412  126  158  61  1.1  12  41
2019012413  107  134  74  1  12  34
2019012414  95  115  70  1.1  12  42
2019012415  98  128  77  1.1  13  42
2019012416  103  127  84  1  11  46
2019012417  108  130  78  1.1  12  46
2019012418  112  137  60  1  8  52
2019012419  115  178  62  1  8  48
2019012420  118  161  61  1  9  48
2019012421  121  158  60  1  9  40
2019012422  121  154  57  1  9  56
2019012423  125  183  30  1  9  90
2019012500  134  187  17  1  9  120
2019012501  132  182  10  1.2  9  118
2019012502  128  172  8  1.5  12  117
2019012503  122  161  10  1.4  12  110
2019012504  116  152  14  1.4  12  99
2019012505  122  165  5  1.5  12  117
2019012506  119  159  5  1.4  12  110
2019012507  120  162  4  1.4  12  104
2019012508  114  152  4  1.4  12  95
2019012509  110  164  4  1.5  13  84
2019012510  111  164  5  1.4  12  76
2019012511  114  149  9  1.3  12  71
2019012512  116  152  15  1.3  12  74
2019012513  109  127  56  1  13  39
2019012514  101  113  95  0.9  14  20
2019012515  75  113  90  0.8  12  18
2019012516  69  90  90  0.6  10  15
2019012517  53  79  67  0.8  12  25
2019012518  81  109  36  0.7  8  28
2019012519  60  101  33  0.8  7  28
2019012520  70  98  42  0.8  7  22
2019012521  63  84  49  0.8  8  21
2019012522  50  84  37  0.7  8  25
2019012523  52  79  43  0.6  6  21
2019012600  36  70  39  0.5  5  24
2019012601  34  62  36  0.5  6  24
2019012602  31  66  32  0.5  5  25
2019012603  21  60  34  0.5  5  20
2019012604  16  45  33  0.5  5  23
2019012605  14  27  35  0.5  5  21
2019012606  11  26  34  0.5  5  24
2019012607  13  24  26  0.5  5  33
2019012608  14  23  22  0.5  6  44
2019012609  19  39  31  0.4  7  32
2019012610  15  31  35  0.5  6  25
2019012611  14  37  38  0.5  6  25
2019012612  19  38  45  0.4  6  15
2019012613  15  47  45  0.4  6  17
2019012614  15  41  45  0.4  6  19
2019012615  16  36  45  0.4  -999  15
2019012616  18  36  39  -999  6  16
2019012617  -999  -999  31  0.3  4  18
2019012618  16  35  34  0.4  6  17
2019012619  18  48  27  0.5  5  39
2019012620  22  49  27  0.5  5  40
2019012621  28  55  12  0.5  5  67
2019012622  26  55  8  0.5  6  69
2019012623  32  70  7  0.5  6  73
2019012700  32  68  6  0.6  5  76
2019012701  35  60  7  0.6  5  66
2019012702  27  54  10  0.5  6  58
2019012703  36  61  17  0.6  6  43
2019012704  31  57  22  0.7  6  33
2019012705  29  44  23  0.8  6  35
2019012706  28  55  18  1.1  7  40
2019012707  33  52  22  0.8  7  36
2019012708  35  50  24  0.6  6  34
2019012709  32  52  30  0.6  6  28
2019012710  29  46  33  0.5  6  25
2019012711  31  46  39  0.5  6  21
2019012712  31  54  45  0.5  6  17
2019012713  35  49  45  0.5  6  17
2019012714  36  55  49  0.5  6  18
2019012715  32  57  50  0.5  5  20
2019012716  31  48  54  0.4  5  20
2019012717  29  51  52  0.5  5  22
2019012718  33  59  52  0.5  5  32
2019012719  40  65  40  0.6  5  45
2019012720  43  80  33  0.6  5  45
2019012721  52  72  31  0.6  5  49
2019012722  51  72  23  0.7  5  57
2019012723  62  86  21  0.6  6  56
2019012800  57  86  20  0.7  6  56
2019012801  57  76  15  0.7  6  60
2019012802  58  87  7  0.7  6  80
2019012803  58  94  5  0.7  6  84
2019012804  60  104  5  0.8  8  90
2019012805  65  121  9  0.8  8  79
2019012806  89  139  21  0.8  8  46
2019012807  109  136  27  0.8  8  33
2019012808  108  123  24  0.8  7  38
2019012809  94  113  26  0.8  5  37
2019012810  93  113  24  0.8  6  43
2019012811  94  114  20  0.8  6  48
2019012812  94  111  25  0.9  6  44
2019012813  89  104  30  0.9  6  39
2019012814  85  105  27  0.8  5  42
2019012815  91  115  31  0.9  5  33
2019012816  109  119  36  0.9  5  32
2019012817  104  118  32  0.9  5  39
2019012818  104  114  25  0.9  6  49
2019012819  99  118  17  0.9  6  60
2019012820  101  117  17  0.9  5  52
2019012821  101  111  16  0.9  5  53
2019012822  107  111  24  1  6  43
2019012823  116  121  23  1  5  43
2019012900  116  124  17  0.9  5  46
2019012901  112  116  19  0.9  5  43
2019012902  101  111  6  0.9  5  61
2019012903  111  121  14  0.9  5  40
2019012904  98  106  39  0.8  5  16
2019012905  90  106  33  0.8  5  26
2019012906  95  134  11  0.9  5  50
2019012907  96  130  5  0.9  5  57
2019012908  73  124  6  0.9  5  54
2019012909  68  128  6  0.9  5  53
2019012910  69  128  13  0.9  6  47
2019012911  60  116  26  1.1  7  35
2019012912  54  106  38  1.2  6  25
2019012913  56  115  42  1.2  6  25
2019012914  62  110  44  1.2  6  27
2019012915  63  109  44  1.1  5  28
2019012916  66  107  41  1.1  5  34
2019012917  70  112  35  1.1  6  42
2019012918  71  106  34  1.1  6  44
2019012919  69  117  28  1.1  5  47
2019012920  76  104  25  1.1  5  49
2019012921  75  108  22  1.1  5  47
2019012922  77  95  15  1.1  5  48
2019012923  78  93  7  1.2  5  62
2019013000  73  92  4  1.2  5  66
2019013001  74  92  4  1.2  5  67
2019013002  79  89  4  1.2  5  66
2019013003  75  88  4  1.2  5  64
2019013004  74  92  3  1.1  6  62
2019013005  77  88  3  1  6  60
2019013006  76  88  2  0.9  5  56
2019013007  68  78  3  0.7  5  52
2019013008  73  83  4  0.7  5  52
2019013009  64  68  4  0.8  5  51
2019013010  57  64  3  0.8  5  49
2019013011  50  75  2  0.8  5  47
2019013012  55  65  3  0.8  5  50
2019013013  57  62  3  0.8  5  52
2019013014  54  65  1  0.8  5  53
2019013015  48  -999  3  0.7  5  53
2019013016  41  49  6  0.7  5  56
2019013017  38  42  6  0.7  5  58
2019013018  39  47  8  0.7  5  58
2019013019  41  41  19  0.6  5  37
2019013020  40  -999  34  0.5  5  24
2019013021  24  -999  32  0.5  5  22
2019013022  18  -999  36  0.5  5  19
2019013023  16  -999  49  0.5  5  19
2019013100  13  14  65  0.4  5  14
2019013101  8  -999  70  0.4  5  11
2019013102  3  -999  72  0.4  4  11
2019013103  6  -999  63  0.4  4  12
2019013104  10  -999  50  0.4  4  14
2019013105  4  -999  49  0.4  5  18
2019013106  3  -999  50  0.6  5  21
2019013107  4  4  47  0.7  5  28
2019013108  7  9  49  0.8  5  25
2019013109  13  -999  48  0.7  4  20
2019013110  18  -999  53  0.6  5  16
2019013111  10  -999  56  0.5  4  14
2019013112  9  10  56  0.5  5  15
2019013113  12  15  61  0.4  5  12
2019013114  10  17  51  0.4  4  13
2019013115  17  -999  47  0.4  4  18
2019013116  17  23  47  0.4  4  22
