Time    PM2.5    PM10    O3    CO    SO2    NO2
2016010621  39  81  37  0.61  9  50
2016010622  36  66  36  0.59  9  49
2016010623  37  66  29  0.58  6  64
2016010700  37  68  26  0.69  5  73
2016010701  39  68  25  0.64  9  76
2016010702  37  67  26  0.65  10  77
2016010703  39  71  26  0.66  11  73
2016010704  37  75  26  0.61  10  74
2016010705  40  69  30  0.56  14  66
2016010706  36  68  29  0.6  14  58
2016010707  37  68  28  0.81  14  51
2016010708  52  78  29  1.01  14  46
2016010709  66  98  28  1.03  6  47
2016010710  82  127  28  1.03  13  47
2016010711  94  135  29  1.16  21  43
2016010712  93  139  30  1.15  16  44
2016010713  95  136  33  1.05  16  44
2016010714  93  131  37  1.08  18  45
2016010715  85  118  41  1.05  17  49
2016010716  86  118  47  1.03  22  40
2016010717  88  119  44  1.03  20  50
2016010718  92  119  37  1.04  19  65
2016010719  88  125  39  1  19  61
2016010720  90  120  43  0.88  18  53
2016010721  78  105  43  0.83  15  50
2016010722  62  91  40  0.8  14  55
2016010723  54  83  35  0.86  13  65
2016010800  60  91  32  0.87  17  70
2016010801  63  95  34  0.81  21  60
2016010802  58  85  31  0.83  24  61
2016010803  64  89  33  0.81  19  61
2016010804  58  93  33  0.79  17  55
2016010805  60  96  34  0.78  16  51
2016010806  61  109  27  0.79  13  64
2016010807  64  102  26  0.97  12  67
2016010808  63  94  26  1.06  8  70
2016010809  66  103  26  1.36  10  79
2016010810  68  120  32  1.21  19  64
2016010811  72  111  37  1.26  37  67
2016010812  81  128  39  1.42  33  67
2016010813  90  138  40  1.24  30  70
2016010814  89  144  47  1.52  34  62
2016010815  93  150  49  1.45  31  63
2016010816  96  139  49  1.19  27  65
2016010817  91  136  45  1.23  29  73
2016010818  98  143  40  1.21  29  85
2016010819  97  149  29  1.25  25  110
2016010820  102  159  26  1.38  26  125
2016010821  115  185  26  1.47  19  121
2016010822  118  187  26  1.69  20  117
2016010823  120  182  26  1.64  15  111
2016010900  116  184  26  1.49  16  101
2016010901  121  181  26  1.44  20  99
2016010902  122  179  26  1.2  23  94
2016010903  110  167  26  1.11  20  89
2016010904  107  158  26  1.01  27  85
2016010905  103  154  26  1.02  25  84
2016010906  108  153  26  1.04  30  84
2016010907  113  163  26  1.28  41  97
2016010908  130  176  26  1.34  49  106
2016010909  145  192  28  1.46  48  106
2016010910  147  210  32  1.43  51  92
2016010911  147  202  42  1.34  48  66
2016010912  130  181  52  1.23  37  43
2016010913  109  155  61  1.15  34  35
2016010914  91  134  64  1  33  38
2016010915  81  126  60  1.06  34  53
2016010916  93  135  59  1.04  34  60
2016010917  94  134  43  1.28  39  101
2016010918  110  163  28  1.43  41  134
2016010919  123  193  31  1.55  37  119
2016010920  130  199  47  1.4  36  67
2016010921  121  173  53  1.05  29  54
2016010922  103  150  52  1.06  35  57
2016010923  110  159  51  1.14  37  49
2016011000  128  174  51  1.11  37  50
2016011001  127  177  46  1.18  38  55
2016011002  134  189  35  1.38  36  81
2016011003  145  207  30  1.56  39  98
2016011004  155  220  28  1.47  35  104
2016011005  160  222  27  1.47  33  105
2016011006  157  230  27  1.79  49  102
2016011007  170  251  27  1.91  38  103
2016011008  179  258  28  1.86  37  96
2016011009  181  257  29  1.86  42  85
2016011010  174  255  32  1.85  50  86
2016011011  174  253  33  1.81  43  91
2016011012  161  245  44  1.61  45  71
2016011013  128  185  58  1.42  40  49
2016011014  97  150  62  1.39  31  45
2016011015  88  127  60  1.44  31  47
2016011016  81  122  49  1.27  31  75
2016011017  105  160  51  1.21  26  70
2016011018  118  188  57  1.22  29  51
2016011019  133  188  50  1.27  23  60
2016011020  135  192  53  1.21  25  53
2016011021  134  193  45  1.22  27  70
2016011022  130  189  39  1.19  25  88
2016011023  122  181  41  1.12  26  80
2016011100  115  160  47  1.04  22  63
2016011101  108  143  47  1.01  23  55
2016011102  101  142  44  1.02  20  61
2016011103  97  137  56  0.96  18  31
2016011104  101  136  53  0.99  18  34
2016011105  109  140  51  1.02  18  35
2016011106  118  150  58  1.08  17  22
2016011107  114  156  53  1.14  19  34
2016011108  110  153  54  1.09  11  33
2016011109  118  148  53  1.09  16  37
2016011110  113  147  49  1.09  10  50
2016011111  114  143  48  1.21  17  52
2016011112  111  145  47  1.08  16  51
2016011113  103  139  50  0.89  12  44
2016011114  77  112  54  0.77  12  31
2016011115  61  85  53  0.75  16  35
2016011116  52  69  54  0.81  13  37
2016011117  55  75  55  0.84  13  26
2016011118  40  44  46  0.54  7  31
2016011119  8  22  48  0.52  10  27
2016011120  12  28  50  0.48  10  28
2016011121  20  28  48  0.49  4  28
2016011122  19  31  53  0.47  14  21
2016011123  23  36  48  0.42  16  24
2016011200  18  28  49  0.37  12  21
2016011201  12  23  50  0.34  9  17
2016011202  10  19  49  0.33  12  19
2016011203  8  21  49  0.33  5  20
2016011204  6  27  47  0.34  7  23
2016011205  9  28  47  0.38  14  21
2016011206  16  29  46  0.47  18  22
2016011207  19  34  44  0.37  8  23
2016011208  20  39  38  0.43  12  33
2016011209  23  48  36  0.46  13  36
2016011210  26  44  38  0.44  10  33
2016011211  22  38  44  0.43  13  28
2016011212  13  35  43  0.45  8  26
2016011213  15  40  42  0.45  10  28
2016011214  19  38  44  0.44  8  27
2016011215  24  38  43  0.49  13  32
2016011216  21  49  44  0.47  13  29
2016011217  22  46  43  0.45  7  36
2016011218  22  44  39  0.5  9  49
2016011219  22  47  35  0.54  12  52
2016011220  29  50  38  0.54  9  46
2016011221  38  65  34  0.56  15  59
2016011222  49  79  30  0.64  11  66
2016011223  62  92  28  0.71  18  70
2016011300  58  95  26  0.72  17  72
2016011301  66  93  26  0.76  19  75
2016011302  63  95  25  0.81  8  71
2016011303  58  91  25  0.75  14  71
2016011304  64  90  26  0.83  28  66
2016011305  61  90  26  1.15  30  69
2016011306  71  110  27  1.13  25  65
2016011307  80  123  27  0.85  19  60
2016011308  93  129  26  1.44  32  65
2016011309  86  128  27  1.71  43  60
2016011310  94  137  29  1.36  38  55
2016011311  -999  137  29  1.58  44  59
2016011312  -999  138  37  1.17  28  41
2016011313  -999  126  40  0.87  19  37
2016011314  -999  115  44  0.81  14  33
2016011315  98  117  43  0.87  12  35
2016011316  100  140  44  0.9  14  37
2016011317  111  142  42  0.87  17  44
2016011318  99  128  34  0.93  14  75
2016011319  88  131  26  1.12  13  101
2016011320  100  142  26  1.14  13  95
2016011321  97  144  27  1.06  12  93
2016011322  102  138  27  1.55  13  97
2016011323  107  144  26  1.33  9  90
2016011400  95  147  26  1.37  9  86
2016011401  99  146  26  1.42  8  80
2016011402  104  147  26  1.51  14  81
2016011403  104  153  26  1.4  13  82
2016011404  110  159  26  1.37  16  82
2016011405  112  153  27  1.24  20  82
2016011406  112  150  26  1.33  20  79
2016011407  110  149  26  1.29  14  78
2016011408  109  150  26  1.56  20  77
2016011409  111  160  27  1.9  30  73
2016011410  113  175  29  1.89  37  70
2016011411  122  181  29  2.09  39  79
2016011412  124  183  30  1.94  23  92
2016011413  122  187  34  1.58  27  87
2016011414  115  170  35  1.66  32  86
2016011415  114  161  33  1.67  27  88
2016011416  117  164  32  1.75  25  90
2016011417  115  164  29  1.61  27  93
2016011418  106  159  27  1.59  21  98
2016011419  100  152  27  1.59  27  100
2016011420  108  157  27  1.63  23  98
2016011421  112  172  27  1.66  23  95
2016011422  107  172  26  1.6  30  93
2016011423  106  170  26  1.66  26  94
2016011500  98  171  27  1.86  18  91
2016011501  99  170  26  1.68  20  89
2016011502  99  164  27  1.74  16  84
2016011503  100  161  27  1.87  14  81
2016011504  98  163  27  1.77  14  76
2016011505  95  154  27  1.78  13  77
2016011506  96  149  27  1.7  13  79
2016011507  98  151  26  1.6  3  80
2016011508  101  153  27  1.65  1  84
2016011509  97  159  27  1.99  3  90
2016011510  107  172  28  1.7  13  97
2016011511  112  185  30  1.92  36  93
2016011512  109  156  42  1.28  32  76
2016011513  78  133  53  0.94  23  48
2016011514  65  109  62  0.6  23  26
2016011515  50  78  64  0.55  20  24
2016011516  42  69  63  0.57  21  33
2016011517  43  76  56  0.65  15  52
2016011518  46  81  36  0.91  14  110
2016011519  53  100  28  1.36  13  134
2016011520  68  142  27  1.83  20  133
2016011521  107  182  28  1.97  24  131
2016011522  116  194  27  1.53  18  128
2016011523  99  174  27  1.28  22  115
2016011600  80  150  27  1.16  24  105
2016011601  88  132  27  1.12  28  107
2016011602  79  124  27  1.38  16  103
2016011603  82  126  27  1.32  20  99
2016011604  83  126  26  1.05  22  97
2016011605  72  123  26  1.04  24  95
2016011606  83  124  27  1.18  36  95
2016011607  100  139  27  1.26  42  91
2016011608  97  145  28  1.28  44  93
2016011609  105  152  29  1.4  45  92
2016011610  115  172  34  1.5  63  90
2016011611  123  179  38  1.52  56  86
2016011612  125  185  42  1.47  47  84
2016011613  123  184  46  1.3  38  83
2016011614  117  171  53  1.05  21  68
2016011615  97  138  60  0.83  16  51
2016011616  78  116  58  0.9  19  59
2016011617  78  129  49  1.09  30  87
2016011618  96  157  37  1.52  42  133
2016011619  124  184  40  1.3  45  105
2016011620  110  176  46  1.32  40  78
2016011621  102  156  46  1.23  44  66
2016011622  90  149  33  0.93  29  115
2016011623  84  153  35  0.87  29  101
2016011700  75  145  34  0.86  18  97
2016011701  150  -999  39  0.79  28  77
2016011702  -999  123  36  0.94  41  87
2016011703  102  144  44  1  41  57
2016011704  111  142  45  0.92  21  49
2016011705  107  140  46  0.9  20  48
2016011706  104  143  47  0.88  21  45
2016011707  104  142  49  0.84  17  38
2016011708  91  135  45  0.9  11  51
2016011709  93  125  41  0.94  15  60
2016011710  93  124  42  0.99  12  68
2016011711  98  126  48  0.95  19  49
2016011712  94  125  56  0.87  20  37
2016011713  82  124  68  0.89  35  33
2016011714  98  123  72  0.68  17  16
2016011715  65  103  73  0.64  19  17
2016011716  54  97  72  0.61  14  19
2016011717  60  86  69  0.6  16  30
2016011718  51  86  65  0.66  14  35
2016011719  61  99  62  0.75  17  44
2016011720  82  118  52  1.13  24  62
2016011721  144  188  39  1.62  31  88
2016011722  221  303  28  2.69  30  114
2016011723  343  411  27  2.54  24  97
2016011800  301  415  35  1.63  16  54
2016011801  199  261  39  1.26  18  32
2016011802  146  196  40  1.16  15  28
2016011803  125  164  41  1.2  26  29
2016011804  111  145  39  1.22  21  35
2016011805  103  144  40  1.06  19  28
2016011806  93  129  39  0.82  13  26
2016011807  79  109  42  0.76  12  20
2016011808  63  95  41  0.73  11  28
2016011809  58  81  36  0.75  19  47
2016011810  56  82  38  0.78  14  43
2016011811  60  85  39  0.75  6  43
2016011812  72  -999  37  0.84  9  41
2016011813  82  135  38  0.83  6  38
2016011814  90  134  40  0.85  13  33
2016011815  92  136  37  0.98  16  40
2016011816  105  158  39  1.09  29  48
2016011817  114  170  42  1.03  21  52
2016011818  109  165  38  1.05  18  61
2016011819  107  168  27  1.57  20  88
2016011820  117  181  37  1.09  16  69
2016011821  106  157  33  1.03  19  78
2016011822  111  156  29  1.02  17  88
2016011823  108  158  28  1  16  98
2016011900  108  154  26  1.11  15  97
2016011901  108  158  25  1.06  19  99
2016011902  121  169  26  1.12  19  96
2016011903  144  189  26  1.1  18  94
2016011904  131  184  31  1.09  25  68
2016011905  123  167  37  1.11  27  50
2016011906  107  151  35  1.09  28  57
2016011907  99  143  27  1.19  19  77
2016011908  110  152  26  1.4  13  85
2016011909  115  158  29  1.22  23  76
2016011910  106  153  39  0.98  35  55
2016011911  92  146  44  0.95  29  50
2016011912  84  124  50  0.86  23  39
2016011913  54  103  48  1.01  24  50
2016011914  54  99  53  0.88  23  45
2016011915  46  99  55  0.94  33  55
2016011916  65  112  55  0.88  25  48
2016011917  53  108  51  0.86  23  53
2016011918  56  104  48  0.69  21  54
2016011919  50  106  36  0.82  19  85
2016011920  60  130  27  1.04  24  109
2016011921  72  145  34  1  28  86
2016011922  69  134  35  0.91  30  77
2016011923  -999  -999  -999  -999  -999  -999
2016012000  -999  -999  -999  -999  -999  -999
2016012001  -999  -999  -999  -999  -999  -999
2016012002  -999  -999  -999  -999  -999  -999
2016012003  -999  -999  -999  -999  -999  -999
2016012004  -999  -999  -999  -999  -999  -999
2016012005  -999  -999  -999  -999  -999  -999
2016012006  -999  -999  -999  -999  -999  -999
2016012007  -999  -999  -999  -999  -999  -999
2016012008  -999  -999  -999  -999  -999  -999
2016012009  61  115  38  0.67  57  57
2016012010  49  103  40  0.58  41  49
2016012011  36  81  44  0.51  25  37
2016012012  28  66  42  0.5  27  43
2016012013  23  66  43  0.5  36  44
2016012014  26  78  48  0.4  17  30
2016012015  16  52  52  0.33  8  22
2016012016  7  41  50  0.38  11  27
2016012017  17  45  44  0.45  7  45
2016012018  20  62  40  0.46  14  53
2016012019  28  60  37  0.48  17  58
2016012020  28  68  39  0.43  19  51
2016012021  22  65  44  0.37  14  35
2016012022  17  47  42  0.39  9  40
2016012023  -999  -999  -999  -999  -999  -999
2016012100  -999  -999  -999  -999  -999  -999
2016012101  -999  -999  -999  -999  -999  -999
2016012102  -999  -999  -999  -999  -999  -999
2016012103  -999  -999  -999  -999  -999  -999
2016012104  -999  -999  -999  -999  -999  -999
2016012105  -999  -999  -999  -999  -999  -999
2016012106  -999  -999  -999  -999  -999  -999
2016012107  -999  -999  -999  -999  -999  -999
2016012108  14  23  46  0.31  10  27
2016012109  11  17  43  0.36  11  37
2016012110  6  17  44  0.42  9  32
2016012111  9  23  43  0.44  7  37
2016012112  17  25  42  0.47  5  38
2016012113  10  31  44  0.48  6  38
2016012114  11  31  45  0.38  9  36
2016012115  16  28  46  0.39  10  32
2016012116  18  28  46  0.39  10  30
2016012117  20  35  41  0.48  6  43
2016012118  20  45  39  0.46  5  50
2016012119  23  40  41  0.43  6  40
2016012120  22  40  37  0.46  3  46
2016012121  27  45  35  0.44  8  53
2016012122  23  41  42  0.42  6  35
2016012123  16  40  42  0.48  7  38
2016012200  18  39  41  0.52  8  42
2016012201  21  40  42  0.52  10  36
2016012202  22  48  34  0.56  12  55
2016012203  29  47  38  0.59  13  44
2016012204  42  60  37  0.64  11  42
2016012205  43  66  39  0.66  13  39
2016012206  47  73  34  0.71  12  57
2016012207  51  76  34  0.69  18  57
2016012208  48  75  34  0.74  14  64
2016012209  47  75  36  0.77  14  60
2016012210  49  77  37  0.84  13  59
2016012211  48  84  43  1.02  18  51
2016012212  54  86  44  0.89  18  44
2016012213  59  88  44  0.92  19  43
2016012214  77  97  44  0.94  19  47
2016012215  79  101  43  0.94  14  44
2016012216  78  103  43  0.96  3  43
2016012217  81  102  43  0.97  7  46
2016012218  79  101  43  1.01  6  40
2016012219  79  100  46  0.99  6  32
2016012220  78  109  43  1  3  37
2016012221  82  108  47  0.98  21  29
2016012222  85  105  45  0.94  12  33
2016012223  82  110  46  0.91  8  33
2016012300  77  101  42  1.04  3  34
2016012301  93  117  40  1.11  25  36
2016012302  108  112  29  1.55  29  69
2016012303  117  119  35  0.86  17  35
2016012304  54  87  36  0.9  21  31
2016012305  59  71  37  0.78  14  27
2016012306  51  61  40  0.67  24  24
2016012307  40  51  42  0.56  20  24
2016012308  26  40  45  0.44  13  18
2016012309  20  28  46  0.37  14  22
2016012310  8  27  47  0.38  6  18
2016012311  11  36  48  0.56  4  19
2016012312  31  48  49  0.57  22  19
2016012313  39  63  50  0.69  19  20
2016012314  43  74  50  0.82  29  22
2016012315  39  70  52  0.68  28  20
2016012316  30  65  52  0.66  23  21
2016012317  27  64  51  0.58  24  24
2016012318  29  65  48  0.46  18  27
2016012319  27  64  44  0.59  14  38
2016012320  28  61  48  0.37  12  24
2016012321  23  59  47  0.35  11  26
2016012322  25  72  47  0.41  22  24
2016012323  28  75  42  0.44  28  34
2016012400  30  70  40  0.46  33  36
2016012401  32  63  42  0.46  24  30
2016012402  36  71  41  0.52  29  29
2016012403  36  94  45  0.31  32  20
2016012404  15  103  47  0.28  21  17
2016012405  11  74  44  0.38  17  22
2016012406  11  69  45  0.38  16  22
2016012407  8  67  46  0.26  14  19
2016012408  6  59  40  0.53  19  33
2016012409  11  65  41  0.6  20  29
2016012410  10  74  44  0.48  19  23
2016012411  7  71  45  0.33  25  18
2016012412  6  73  45  0.46  20  22
2016012413  6  78  45  0.51  25  20
2016012414  7  89  46  0.44  20  18
2016012415  6  85  47  0.37  16  18
2016012416  11  74  48  0.39  11  19
2016012417  10  72  47  0.27  14  22
2016012418  15  70  46  0.25  13  25
2016012419  13  67  43  0.28  22  31
2016012420  18  70  41  0.3  11  37
2016012421  20  73  38  0.31  12  52
2016012422  13  74  36  0.33  16  57
2016012423  15  74  34  0.33  16  59
2016012500  16  71  32  0.36  18  63
2016012501  19  67  36  0.35  11  44
2016012502  17  67  38  0.32  12  35
2016012503  18  66  40  0.31  10  29
2016012504  13  69  40  0.31  10  28
2016012505  12  75  39  0.27  10  32
2016012506  9  82  41  0.31  10  27
2016012507  8  66  30  0.61  18  61
2016012508  11  64  32  0.47  14  59
2016012509  17  72  34  0.63  13  56
2016012510  18  76  43  0.34  13  31
2016012511  15  78  44  0.33  15  27
2016012512  18  78  47  0.29  11  23
2016012513  17  73  49  0.24  8  17
2016012514  13  64  50  0.25  9  16
2016012515  13  65  52  0.23  7  17
2016012516  17  58  51  0.24  8  21
2016012517  14  55  49  0.27  5  30
2016012518  11  58  46  0.3  6  39
2016012519  12  61  42  0.36  7  51
2016012520  20  62  37  0.5  8  66
2016012521  18  71  28  0.71  13  99
2016012522  22  85  25  0.65  12  104
2016012523  25  86  25  0.92  18  106
2016012600  30  93  25  1.19  27  104
2016012601  31  92  25  1.09  18  103
2016012602  28  92  25  0.91  18  102
2016012603  31  91  25  1.28  23  100
2016012604  28  91  25  1.32  31  97
2016012605  30  92  25  1.1  39  93
2016012606  36  100  25  1.13  41  92
2016012607  40  103  25  1.13  43  92
2016012608  41  105  26  1.59  44  90
2016012609  43  108  28  1.66  39  84
2016012610  41  117  31  1.54  39  76
2016012611  43  119  33  1.49  38  82
2016012612  43  132  36  1.5  35  82
2016012613  52  131  44  0.92  26  59
2016012614  39  97  54  0.42  11  32
2016012615  18  69  56  0.36  13  30
2016012616  17  68  55  0.36  10  29
2016012617  20  70  49  0.47  13  50
2016012618  27  72  36  0.79  11  93
2016012619  27  85  29  0.94  19  111
2016012620  41  107  26  0.94  23  112
2016012621  50  120  25  1.01  24  114
2016012622  54  133  25  1.12  25  114
2016012623  58  142  26  1.23  25  114
2016012700  56  147  25  1.05  32  111
2016012701  62  141  26  1  27  109
2016012702  54  126  25  0.86  26  99
2016012703  46  107  25  0.82  28  98
2016012704  47  104  25  0.8  29  95
2016012705  49  92  26  0.99  20  94
2016012706  47  97  26  1.08  20  93
2016012707  48  95  26  1  17  89
2016012708  46  88  26  0.94  19  87
2016012709  48  92  26  1.03  18  86
2016012710  48  112  30  0.87  28  81
2016012711  47  113  39  0.7  29  64
2016012712  42  95  42  0.77  35  62
2016012713  61  102  48  0.81  30  50
2016012714  50  90  51  0.57  20  41
2016012715  33  75  77  0.89  21  44
2016012716  32  68  50  0.81  20  55
2016012717  30  70  45  0.89  20  73
2016012718  48  97  32  1.24  26  116
2016012719  88  132  27  1.31  25  134
2016012720  103  149  27  1.43  26  124
2016012721  90  139  27  1.67  33  108
2016012722  81  130  26  1.81  30  105
2016012723  88  134  27  1.69  30  102
2016012800  86  126  27  1.41  21  101
2016012801  86  128  27  1.37  14  97
2016012802  90  124  27  1.36  10  95
2016012803  74  104  27  1.31  7  85
2016012804  53  80  27  1.15  8  81
2016012805  45  73  27  1.11  10  86
2016012806  59  88  27  1.58  22  92
2016012807  78  110  27  1.53  8  97
2016012808  87  123  27  1.47  10  94
2016012809  81  120  27  1.51  3  92
2016012810  82  110  28  1.47  11  86
2016012811  70  90  29  1.4  8  78
2016012812  49  73  30  1.15  9  68
2016012813  48  64  31  1.07  11  62
2016012814  43  63  31  1.02  10  60
2016012815  35  56  32  0.92  8  55
2016012816  24  43  37  0.81  8  48
2016012817  16  30  39  0.73  3  47
2016012818  15  25  33  0.73  7  61
2016012819  13  29  39  0.67  5  48
2016012820  15  20  41  0.67  9  45
2016012821  11  17  41  0.67  6  43
2016012822  8  21  45  0.67  4  39
2016012823  9  19  47  0.69  7  34
2016012900  11  22  48  0.72  7  35
2016012901  15  25  49  0.77  6  31
2016012902  17  23  52  0.75  7  26
2016012903  8  23  51  0.71  10  30
2016012904  13  22  57  0.69  12  18
2016012905  8  24  55  0.69  2  23
2016012906  14  25  57  0.67  8  22
2016012907  19  24  59  0.69  10  21
2016012908  24  32  58  0.73  10  21
2016012909  30  33  59  0.74  6  25
2016012910  31  37  58  0.73  4  26
2016012911  26  41  65  0.62  7  18
2016012912  16  33  61  0.64  16  30
2016012913  20  32  59  0.63  5  31
2016012914  28  34  60  0.64  9  27
2016012915  18  28  57  0.69  5  32
2016012916  17  26  56  0.75  9  32
2016012917  23  35  56  0.75  9  33
2016012918  36  55  55  0.76  9  33
2016012919  45  70  59  0.74  4  22
2016012920  40  62  58  0.74  4  24
2016012921  41  63  56  0.86  11  27
2016012922  46  70  54  0.9  9  32
2016012923  44  70  54  0.88  8  28
2016013000  48  71  55  0.94  13  25
2016013001  49  74  57  0.93  14  21
2016013002  41  74  48  1.09  19  36
2016013003  48  79  48  1  14  33
2016013004  48  81  45  1  11  39
2016013005  53  78  48  0.9  13  31
2016013006  44  70  47  0.87  16  35
2016013007  40  64  46  0.9  13  33
2016013008  43  81  41  1.1  27  39
2016013009  58  97  37  1.1  18  43
2016013010  57  96  39  0.99  15  38
2016013011  48  77  44  0.93  18  36
2016013012  33  66  44  0.96  16  36
2016013013  38  69  48  0.81  10  28
2016013014  35  70  53  0.72  10  24
2016013015  28  64  51  0.77  7  34
2016013016  31  57  52  0.75  10  36
2016013017  31  63  54  0.71  7  33
2016013018  32  68  46  0.74  9  52
2016013019  42  80  43  0.72  10  52
2016013020  44  84  37  0.74  8  62
2016013021  57  92  32  0.76  9  78
2016013022  54  98  31  0.73  6  73
2016013023  52  81  41  0.71  5  42
2016013100  40  73  42  0.75  14  39
2016013101  39  66  46  0.68  14  30
2016013102  35  67  47  0.69  12  27
2016013103  37  69  43  0.72  25  34
2016013104  40  67  41  0.75  10  37
2016013105  38  71  40  0.78  14  41
2016013106  38  73  42  0.77  13  32
2016013107  36  70  41  0.82  13  33
2016013108  38  61  42  0.82  14  30
2016013109  37  61  43  0.82  14  32
